CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg27425784,Zygosity,chr2,98340511.0,98340512.0,ZAP70,Body,Island,1.985530237663247e-06,0.0077950372042036,-0.1461721063318978,3.5166004741673896e-07,0.0027859021793923,-0.1558076612840589,Common
cg08331981,Zygosity,chr19,19626599.0,19626600.0,NDUFA13;TSSK6,TSS1500;TSS200,Island,2.02437395229851e-06,0.0078286028997684,0.1414538033050598,2.85704366475416e-06,0.0121274527066842,-0.137173757944312,Common
cg11545887,Zygosity,chr11,7110194.0,7110195.0,RBMXL2;RBMXL2,5'UTR;1stExon,Island,2.0404245308970827e-06,0.0078286028997684,-0.1519064517667245,4.301505945826866e-07,0.0032843801290075,-0.1591034018630654,Common
cg24208785,Zygosity,chrX,40013348.0,40013349.0,BCOR;BCOR,5'UTR;5'UTR,Island,2.088317307563068e-06,0.0078955431518724,0.0585687320133549,0.1705062216248795,0.7676691850211492,0.0838106719549217,EWAS-specific
cg24655427,Zygosity,chrX,40507270.0,40507271.0,CXorf38,TSS1500,S_Shore,2.0907975918960594e-06,0.0078955431518724,0.1058801436922448,0.027576423637529,0.4973814723558182,0.1474097891889496,EWAS-specific
cg21052656,Zygosity,chr11,67250046.0,67250047.0,AIP,TSS1500,N_Shore,2.1727510929244338e-06,0.0080778169586046,0.1287211853015906,9.68131632823586e-07,0.0067964516236657,0.131148373988498,Common
cg00243480,Zygosity,chr14,34269416.0,34269417.0,NPAS3;NPAS3;NPAS3;NPAS3,Body;Body;Body;Body,Island,2.2265359551690185e-06,0.0082141021914102,-0.1484946896962136,1.3005431352274718e-07,0.0014986316188818,-0.1652965324990901,Common
cg26570901,Zygosity,chr6,30419576.0,30419577.0,,,Island,2.2446448325140623e-06,0.0082176961359141,0.1535297101250807,1.0,1.0,0.0,EWAS-specific
cg19110428,Zygosity,chr20,30324912.0,30324913.0,,,N_Shelf,2.2910556948463256e-06,0.008324064885713,-0.1370443046288719,1.0,1.0,0.0,EWAS-specific
cg01110765,Zygosity,chrX,40016611.0,40016612.0,BCOR;BCOR,5'UTR;5'UTR,N_Shore,2.3309197787262528e-06,0.0084052266192363,0.1141559709556307,8.093200298740003e-06,0.0176870380758607,0.1082767285408261,Common
cg10856819,Zygosity,chrX,40028998.0,40028999.0,BCOR;BCOR,5'UTR;5'UTR,Island,2.350891004589012e-06,0.0084139792571258,0.0891490177612994,1.25730462795944e-06,0.0079134102953786,0.100841247770575,Common
cg18598029,Zygosity,chr6,31164921.0,31164922.0,HCG27,TSS1500,N_Shore,2.384460795984433e-06,0.0084709117851063,0.1533394408878897,1.0,1.0,0.0,EWAS-specific
cg26406176,Zygosity,chr13,19919158.0,19919159.0,LOC100101938,TSS200,Island,2.475410730614176e-06,0.0086205809192408,0.1486062774533351,5.654991532676882e-06,0.0145296219269615,0.1437020416564035,Common
cg02904184,Zygosity,chrX,40126247.0,40126248.0,,,N_Shore,2.480515116651252e-06,0.0086205809192408,0.0774701032030964,0.0028860865869297,0.2533472675897247,0.0379076302615053,EWAS-specific
cg15758008,Zygosity,chr5,4866318.0,4866319.0,,,Island,2.6107362675778194e-06,0.0089435246393765,-0.1515910310973211,2.74040110950185e-07,0.0032661610591816,0.165965972505121,Common
cg20893919,Zygosity,chr4,122854168.0,122854169.0,TRPC3;TRPC3,1stExon;Body,Island,2.710931678786331e-06,0.0092048977686215,-0.1457582229040049,9.205217768840438e-07,0.0050730488759892,-0.1517084645199602,Common
cg07175288,Zygosity,chr18,76266437.0,76266438.0,,,Island,2.734480197307056e-06,0.0092048977686215,-0.1470483681785229,1.0,1.0,0.0,EWAS-specific
cg13972793,Zygosity,chr5,140751454.0,140751455.0,PCDHGA4;PCDHGB3;PCDHGA1;PCDHGA5;PCDHGB1;PCDHGA3;PCDHGB3;PCDHGA2;PCDHGB2,Body;1stExon;Body;Body;Body;Body;1stExon;Body;Body,Island,2.7904263694475293e-06,0.0092935537793667,0.1516928038832962,2.93586155166267e-06,0.0121709856285923,-0.150364399972989,Common
cg00716277,Zygosity,chr7,157369376.0,157369377.0,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,Island,2.8979883530315355e-06,0.0094575891481287,-0.1477813145944922,7.033449538016102e-07,0.0042453343201184,-0.1562119767977643,Common
cg16203491,Zygosity,chr13,112547459.0,112547460.0,,,Island,2.9042756996591483e-06,0.0094575891481287,-0.1489574181170409,3.83777518968797e-06,0.0137234115456037,-0.145438895810162,Common
cg17982031,Zygosity,chr5,140768213.0,140768214.0,PCDHGB4;PCDHGA4;PCDHGA6;PCDHGA1;PCDHGA5;PCDHGB1;PCDHGA3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGB4;PCDHGB3,1stExon;Body;Body;Body;Body;Body;Body;Body;Body;Body;1stExon;Body,N_Shore,2.932395506234016e-06,0.0094575891481287,0.1430082844033205,1.5133681654987e-06,0.0088558982417983,-0.146417932293364,Common
cg22630918,Zygosity,chr10,102748988.0,102748989.0,C10orf2;C10orf2;C10orf2;C10orf2,1stExon;5'UTR;1stExon;5'UTR,Island,2.960808581127809e-06,0.0094575891481287,-0.1342438622582777,2.09673403900074e-06,0.0103465897924592,0.134935717767818,Common
cg23496314,Zygosity,chrX,39956534.0,39956535.0,BCOR;BCOR;BCOR;BCOR;BCOR;BCOR,5'UTR;5'UTR;1stExon;5'UTR;1stExon;5'UTR,Island,2.997438563692563e-06,0.0094575891481287,0.0573618982858455,6.766490809039107e-06,0.0159816527609791,0.0590701947322642,Common
cg27572120,Zygosity,chr6,30419551.0,30419552.0,,,Island,3.065814487836992e-06,0.0096101061011744,0.1512775540562126,1.0,1.0,0.0,EWAS-specific
cg00650361,Zygosity,chr10,27703289.0,27703290.0,PTCHD3;PTCHD3,1stExon;5'UTR,Island,3.099577149687911e-06,0.0096528480748534,-0.1441734270599085,1.0,1.0,0.0,EWAS-specific
cg18947570,Zygosity,chr12,57846861.0,57846862.0,,,,3.1824882674598685e-06,0.0098471114718977,0.1297021942241629,5.538520088170446e-06,0.0144253031800545,0.1271547227578964,Common
cg13460389,Zygosity,chr13,41342941.0,41342942.0,MRPS31,Body,N_Shelf,3.361511796558798e-06,0.0103343646702488,-0.119178011497137,1.0,1.0,0.0,EWAS-specific
cg05329180,Zygosity,chr19,10629000.0,10629001.0,S1PR5;S1PR5,TSS1500;TSS1500,S_Shore,3.409438073008242e-06,0.0103546672259086,0.1308945203851661,0.0003502490138633,0.119246157372425,0.10614705044936,EWAS-specific
cg01962233,Zygosity,chrX,25034688.0,25034689.0,ARX,TSS1500,Island,3.4112966836398264e-06,0.0103546672259086,0.1300030355795889,2.195193617359085e-05,0.0294281827076561,0.1192265777508052,Common
cg04992335,Zygosity,chrX,40017469.0,40017470.0,BCOR;BCOR,5'UTR;5'UTR,Island,3.5449533184456653e-06,0.0106258646362914,0.0887829766940887,5.3672805522100405e-06,0.0141494434475789,0.0866047323901875,Common
cg01640991,Zygosity,chr12,121947315.0,121947316.0,KDM2B;KDM2B,Body;Body,,3.606118473529761e-06,0.0107420669763604,-0.1290398306755959,0.0180883249270744,0.462533267463125,0.141233795787009,EWAS-specific
