CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg06900673,Behavior_Score_Index,chr10,133215979.0,133215980.0,,,,3.67774450137404e-05,0.347504871847625,0.263127242368364,2.2092272904200803e-09,0.0003986018502645,-0.820790640318002,haEWAS-specific
cg17263986,Behavior_Score_Index,chr2,165809581.0,165809582.0,SLC38A11;SLC38A11,5'UTR;5'UTR,,3.95499860799493e-06,0.295419053983978,0.446390097912128,6.00670121820801e-07,0.0225416279742927,-0.106297634233046,haEWAS-specific
cg17410825,Behavior_Score_Index,chr5,76451461.0,76451462.0,,,,0.0021485045635296,0.560533198453985,0.288087818080025,4.06712504098606e-07,0.0229384743095694,1.02848571988294,haEWAS-specific
cg15598762,Behavior_Score_Index,chr6,148598455.0,148598456.0,,,,0.0024407044618542,0.570931711032297,0.224660332096204,2.2129256142533e-06,0.0429028878845596,0.955602717232505,haEWAS-specific
cg12621097,Behavior_Score_Index,chr9,88151643.0,88151644.0,,,,0.0314438014026043,0.804615443427461,0.133116094972738,8.41110720396653e-07,0.027585129860641,1.16868759075129,haEWAS-specific
cg13035416,Behavior_Score_Index,chr5,2204535.0,2204536.0,,,,0.0276257143174437,0.791117258701041,0.178566030926369,2.10573143090923e-06,0.0421415955658644,0.744554422025676,haEWAS-specific
cg06820725,Behavior_Score_Index,chr8,28386716.0,28386717.0,MIR7641-2;FZD3;FZD3,TSS1500;Body;Body,,4.137700386941e-05,0.347504871847625,0.350697189364847,1.46529805260627e-06,0.0349640967670297,0.352350453972114,haEWAS-specific
cg02822257,Behavior_Score_Index,chr4,175443407.0,175443408.0,HPGD;HPGD;HPGD,Body;Body;Body,Island,0.866735795857739,0.999994246845309,0.0091620479282232,7.20456407058841e-07,0.022843719107682,0.0124148471257328,haEWAS-specific
cg10674221,Behavior_Score_Index,chr12,113246854.0,113246855.0,RPH3A;RPH3A,5'UTR;5'UTR,,0.0118739112306847,0.70542657937513,0.190459967784448,4.78903237352386e-07,0.0242095399523224,0.857169128636198,haEWAS-specific
cg26640473,Behavior_Score_Index,chr4,2927882.0,2927883.0,ADD1;ADD1;ADD1;ADD1,Body;Body;Body;Body,N_Shore,0.814142354639065,0.999994246845309,0.0247728552508503,2.8721392623589503e-09,0.0008909332909748,-1.15514042276424,haEWAS-specific
cg08033244,Behavior_Score_Index,chr11,1781505.0,1781506.0,CTSD,Body,N_Shelf,0.0006103912360043,0.501563165193367,0.248524056247273,8.51114934658707e-07,0.027585129860641,1.1125729018767,haEWAS-specific
cg17200320,Behavior_Score_Index,chr5,176931422.0,176931423.0,DOK3;DOK3;DOK3,Body;Body;Body,S_Shore,0.006136321772264,0.642192453752029,0.419906642827675,2.96128145452534e-07,0.015154007873907,-1.27744785482087,haEWAS-specific
cg17641876,Behavior_Score_Index,chr22,51017723.0,51017724.0,CPT1B;CHKB;CPT1B;CHKB-CPT1B;CPT1B;CPT1B;CPT1B;CPT1B;CPT1B,TSS1500;Body;TSS1500;Body;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,S_Shore,0.065836163535626,0.878210907725894,0.140065613356848,1.02266449836918e-06,0.027585129860641,2.04818287258475,haEWAS-specific
cg16994669,Behavior_Score_Index,chr8,101325645.0,101325646.0,RNF19A,5'UTR,S_Shelf,2.19616706918052e-06,0.295419053983978,0.332028507951047,1.36243101473753e-06,0.0338099245700047,0.451093059087778,haEWAS-specific
cg19138227,Behavior_Score_Index,chr17,42809833.0,42809834.0,DBF4B;DBF4B,3'UTR;Body,,0.461154402698561,0.999994246845309,-0.0654851815980805,2.62814760656756e-07,0.0163049489067169,0.444966720529902,haEWAS-specific
cg13124353,Behavior_Score_Index,chr5,111540131.0,111540132.0,EPB41L4A,Body,,0.144504676009835,0.946861548428396,0.0839241317777213,1.13075104889707e-08,0.0017537863962064,-0.963070324468544,haEWAS-specific
cg20886362,Behavior_Score_Index,chr21,34944058.0,34944059.0,SON;SON;SON,Body;Body;Body,,7.90612225942959e-07,0.186142533088236,0.346138351384515,6.13178989736402e-07,0.0253609603796997,0.371791459924706,haEWAS-specific
cg21411008,Behavior_Score_Index,chr7,25216506.0,25216507.0,C7orf31,Body,N_Shelf,0.0001816660408468,0.453409551127557,0.223868875412227,1.33996700606311e-10,8.31311510660536e-05,0.927196339041131,haEWAS-specific
cg23079098,Behavior_Score_Index,chr9,129313516.0,129313517.0,,,,0.0663968495235206,0.87921498030075,0.202080080986765,6.60267213701544e-07,0.022843719107682,-0.930467774879704,haEWAS-specific
cg26207995,Behavior_Score_Index,chr17,58045920.0,58045921.0,,,S_Shelf,2.24084467561486e-07,0.132001630325712,0.410238778948992,4.66108950533184e-08,0.0037482617366076,-0.241694416129007,haEWAS-specific
cg12566464,Behavior_Score_Index,chr18,66099955.0,66099956.0,,,,0.0117964074174334,0.7046918069799,0.218980331232409,5.07294553939157e-07,0.0242095399523224,2.23574304912383,haEWAS-specific
cg02907292,Behavior_Score_Index,chr1,225891397.0,225891398.0,,,,0.0034990786403636,0.587328831392013,0.193952236355257,1.66019011483826e-06,0.0376508087294492,1.34116172339438,haEWAS-specific
cg04091822,Behavior_Score_Index,chr16,54974287.0,54974288.0,,,S_Shore,0.0728542967527038,0.889061782602913,0.171787593702842,1.21598986111934e-06,0.0314331859112022,0.836078860619579,haEWAS-specific
cg12930338,Behavior_Score_Index,chr11,60102350.0,60102351.0,MS4A6E,TSS200,,0.0177011782281769,0.745142696803183,0.162472674663391,3.75763310060059e-07,0.017626806366044,-0.80015160408412,haEWAS-specific
cg18123613,Behavior_Score_Index,chr9,96077712.0,96077713.0,WNK2;WNK2,Body;Body,N_Shelf,0.0011731947068663,0.52139997708316,0.218043660645702,1.69927102230439e-06,0.0376508087294492,1.63888755457751,haEWAS-specific
cg00865927,Behavior_Score_Index,chr14,53421044.0,53421045.0,,,S_Shelf,0.0093942494941084,0.682901472390284,0.308723956764196,1.93474622956937e-07,0.0137508903747842,0.229056521526087,haEWAS-specific
cg27180860,Behavior_Score_Index,chr1,36183155.0,36183156.0,C1orf216,5'UTR,N_Shore,0.0030077083167825,0.579371195478786,0.196625842194931,4.67755889860053e-07,0.0202542618056078,-1.78054393912504,haEWAS-specific
cg21816041,Behavior_Score_Index,chr3,80655662.0,80655663.0,,,,4.81747338750779e-05,0.365350959275949,0.283871070538165,1.0006307445698e-06,0.027585129860641,0.484078665412019,haEWAS-specific
cg02309230,Behavior_Score_Index,chr6,4612064.0,4612065.0,,,,0.0012422512428757,0.526037544737242,0.31938293700208,3.07892373473937e-10,8.66581558684804e-05,-0.963933022276061,haEWAS-specific
