CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg03724368,Colorectal_Cancer,chr17,56024688.0,56024689.0,,,,4.232413584326257e-07,0.0041103169172456,0.3199428551736404,0.000320910929558,0.0664822839719273,0.231548622373972,EWAS-specific
cg13833437,Colorectal_Cancer,chr2,27531236.0,27531237.0,UCN,TSS200,Island,4.448976712763196e-07,0.0041950523545322,-0.214400350663938,5.478049247255575e-05,0.051837715945271,-0.1802599273568833,EWAS-specific
cg23651614,Colorectal_Cancer,chr4,39639327.0,39639328.0,C4orf34,5'UTR,N_Shore,4.578229617182454e-07,0.0041950523545322,0.3005650154751578,5.54695656629825e-05,0.0261630055916296,0.239261056763885,Common
cg20000342,Colorectal_Cancer,chr17,56031856.0,56031857.0,,,Island,4.578846046555195e-07,0.0041950523545322,0.2727278544249811,2.30056771949659e-05,0.0160097504035688,0.237180047063213,Common
cg20772593,Colorectal_Cancer,chr5,56778651.0,56778652.0,ACTBL2,TSS200,,4.720359266333715e-07,0.0041990220587377,-0.1756166254534965,3.613141813017903e-05,0.0440043872307114,-0.1444752050426769,Common
cg05138403,Colorectal_Cancer,chr14,93510791.0,93510792.0,ITPK1;ITPK1;ITPK1,Body;Body;Body,,4.756129076201817e-07,0.0041990220587377,-0.2068331505019097,1.0,1.0,0.0,EWAS-specific
cg14344486,Colorectal_Cancer,chr7,55152398.0,55152399.0,EGFR;EGFR;EGFR;EGFR,Body;Body;Body;Body,,4.853793462952169e-07,0.0042087243117258,0.2200567435092665,2.750411810132734e-05,0.0392609232058044,0.1718039057280844,Common
cg18500436,Colorectal_Cancer,chr4,62065809.0,62065810.0,,,N_Shore,5.002346258175649e-07,0.0042117091925767,-0.1685391456036955,0.0215077299507097,0.4502827212871456,-0.1853672639809826,EWAS-specific
cg08460580,Colorectal_Cancer,chr6,689187.0,689188.0,EXOC2,5'UTR,N_Shelf,5.030708543450505e-07,0.0042117091925767,0.2176685514587957,0.0042042759359807,0.217392993564539,-0.119789637675331,EWAS-specific
cg24506767,Colorectal_Cancer,chr6,52264762.0,52264763.0,PAQR8,5'UTR,N_Shelf,5.247990023071563e-07,0.0042952066280995,-0.2767827332297199,0.0122758130838392,0.3813891478678752,-0.2689521199942607,EWAS-specific
cg22119676,Colorectal_Cancer,chr2,33057712.0,33057713.0,LOC285045,Body,,5.307354516820702e-07,0.0042952066280995,-0.1932520668572596,0.0010925737189485,0.1650568518083327,-0.131716589001967,EWAS-specific
cg05492975,Colorectal_Cancer,chr20,60119508.0,60119509.0,CDH4,Body,Island,5.822360521140281e-07,0.0046347516924806,-0.1681678185557026,0.0002915396506235,0.0630810717906785,0.207699433070012,EWAS-specific
cg09049451,Colorectal_Cancer,chr11,64774295.0,64774296.0,,,,6.204851232621732e-07,0.0046860629960724,-0.2326013486151311,1.29344378752983e-05,0.0119459728409217,0.215722906651894,Common
cg13496915,Colorectal_Cancer,chr14,34247003.0,34247004.0,NPAS3;NPAS3;NPAS3;NPAS3,Body;Body;Body;Body,,6.371688391198606e-07,0.0046860629960724,0.2827442005795356,0.0074971221442569,0.325237126319443,0.1637757692520223,EWAS-specific
cg22617773,Colorectal_Cancer,chr6,29521751.0,29521752.0,,,Island,6.420210504669997e-07,0.0046860629960724,0.1751268210040214,1.0,1.0,0.0,EWAS-specific
cg24427302,Colorectal_Cancer,chr17,73580942.0,73580943.0,,,N_Shelf,6.423205881879016e-07,0.0046860629960724,-0.2358928609871614,0.0003925299049826,0.113974913889819,-0.1875288220421798,EWAS-specific
cg07039560,Colorectal_Cancer,chr5,140683681.0,140683682.0,SLC25A2,TSS200,Island,6.454570145337793e-07,0.0046860629960724,0.2074724652666452,0.0018958729146599,0.2022464331581218,0.1236492724513723,EWAS-specific
cg03927131,Colorectal_Cancer,chr20,33866726.0,33866727.0,EIF6;EIF6;EIF6,3'UTR;3'UTR;3'UTR,S_Shore,6.465851292832698e-07,0.0046860629960724,-0.2661502112647789,1.39885750753391e-06,0.0029876674919932,0.255280927867669,Common
cg08273362,Colorectal_Cancer,chr19,1005172.0,1005173.0,GRIN3B,Body,Island,6.605799832527536e-07,0.0047170850874696,-0.2401491678062618,0.537974592426821,0.922159003066947,0.152790247602142,EWAS-specific
cg14656297,Colorectal_Cancer,chr9,71651331.0,71651332.0,FXN;FXN;FXN,Body;Body;Body,S_Shore,7.22874308920661e-07,0.0050871074699776,-0.2970320766954035,1.1556543491219876e-05,0.0250054111198009,-0.2625748491657435,Common
cg13427748,Colorectal_Cancer,chr15,70767649.0,70767650.0,,,,7.506649186571773e-07,0.0052072124077411,0.2067560443471751,0.0084195357794967,0.284295235465578,0.326623413442063,EWAS-specific
cg03216580,Colorectal_Cancer,chr10,3818357.0,3818358.0,KLF6;KLF6;KLF6;KLF6,Body;3'UTR;3'UTR;3'UTR,,7.735057711597907e-07,0.0052900822300941,-0.2428406813095021,0.0010246461465132,0.1612138535757488,-0.1591993424609919,EWAS-specific
cg15779837,Colorectal_Cancer,chr19,48918116.0,48918117.0,GRIN2D,Body,Island,7.932376183016212e-07,0.0052932711667922,0.1680790361373567,0.0136127445433837,0.33697480843325,0.481698535246971,EWAS-specific
cg05777919,Colorectal_Cancer,chr2,3480658.0,3480659.0,TTC15,Body,,8.060106652419026e-07,0.0052932711667922,0.2992338495270566,1.0,1.0,0.0,EWAS-specific
cg14077923,Colorectal_Cancer,chr3,137481948.0,137481949.0,,,N_Shore,8.092657142951934e-07,0.0052932711667922,-0.1921046144831837,0.0402927873652372,0.5389843422574699,-0.1486276096067616,EWAS-specific
cg12775137,Colorectal_Cancer,chr6,45608797.0,45608798.0,,,,8.175761106591342e-07,0.0052932711667922,0.2647685848274488,0.1952168462400711,0.7883178488395555,0.0775747612198892,EWAS-specific
cg10536276,Colorectal_Cancer,chr2,113956344.0,113956345.0,PSD4;LOC440839,Body;Body,Island,8.525505217876039e-07,0.0054414691085064,0.1919365073958142,0.0029528289464594,0.187380458375482,0.137842890766585,EWAS-specific
cg03928546,Colorectal_Cancer,chr19,15121591.0,15121592.0,CCDC105;CCDC105,5'UTR;1stExon,Island,8.672949252966438e-07,0.0054414691085064,-0.1329485453535088,0.2325185235655781,0.8161184802057405,-0.0683948578311102,EWAS-specific
cg13484546,Colorectal_Cancer,chr1,16084939.0,16084940.0,FBLIM1,TSS1500,N_Shore,8.812770825035141e-07,0.0054414691085064,0.1731823383538709,0.1341388972298745,0.7282304828070295,0.1095985878902956,EWAS-specific
cg06744574,Colorectal_Cancer,chr1,49242359.0,49242360.0,BEND5;AGBL4,1stExon;Body,N_Shore,8.852909937311685e-07,0.0054414691085064,0.2545835767447982,0.756865941326673,0.968728418219212,-0.0357385514620754,EWAS-specific
cg02330500,Colorectal_Cancer,chr14,95731916.0,95731917.0,CLMN,Body,,9.516342996868586e-07,0.0057761347088093,-0.2377618616631449,2.37698392482501e-05,0.0162991804797942,-0.200198038193239,Common
cg17501395,Colorectal_Cancer,chr6,149806331.0,149806332.0,ZC3H12D,TSS200,,9.882787320677144e-07,0.0059244991802779,-0.173874677233623,8.556026785126813e-05,0.0617221135902057,-0.1321815185227112,EWAS-specific
cg21370856,Colorectal_Cancer,chr16,23848003.0,23848004.0,PRKCB;PRKCB,Body;Body,Island,1.0201737077326905e-06,0.0060138394689871,0.2089157480477485,0.1527980957009809,0.749505197903117,-0.1399585083437387,EWAS-specific
cg13940693,Colorectal_Cancer,chr18,907605.0,907606.0,ADCYAP1;ADCYAP1,Body;Body,Island,1.0384648766714315e-06,0.0060138394689871,-0.1766416148572877,1.0,1.0,0.0,EWAS-specific
cg05249026,Colorectal_Cancer,chr16,11031524.0,11031525.0,DEXI,3'UTR,N_Shelf,1.0545347902229323e-06,0.0060138394689871,0.2605760160726624,0.0184580651954649,0.4318458575476482,0.2837798830041829,EWAS-specific
cg20999167,Colorectal_Cancer,chr21,44869682.0,44869683.0,C21orf125,TSS1500,,1.062881417398591e-06,0.0060138394689871,-0.2323230886728261,1.0,1.0,0.0,EWAS-specific
cg12919006,Colorectal_Cancer,chr2,124782713.0,124782714.0,CNTNAP5,TSS200,Island,1.0657332387535617e-06,0.0060138394689871,-0.1670095431768809,0.0455922288710306,0.5571903872249979,-0.1697660053951565,EWAS-specific
cg07304692,Colorectal_Cancer,chr2,100939045.0,100939046.0,LONRF2;LONRF2,5'UTR;1stExon,Island,1.0931048718013065e-06,0.0060138394689871,0.153848109553663,1.0,1.0,0.0,EWAS-specific
cg19269749,Colorectal_Cancer,chr2,127951414.0,127951415.0,CYP27C1,Body,,1.095847839793079e-06,0.0060138394689871,0.1817993084248384,6.825720597153504e-08,0.0012825821532934,0.2104520688701379,Common
cg00155526,Colorectal_Cancer,chr5,32713290.0,32713291.0,NPR3,Body,Island,1.10725593292327e-06,0.0060138394689871,-0.1587356080326999,0.0013325392630238,0.1768008526553535,-0.2322653997960831,EWAS-specific
cg12917475,Colorectal_Cancer,chr14,23775787.0,23775788.0,BCL2L2,TSS1500,S_Shelf,1.1171967459098131e-06,0.0060138394689871,0.2686262766908115,4.89288302628761e-06,0.0064413607425821,0.256158699549801,Common
cg13999415,Colorectal_Cancer,chr5,81047848.0,81047849.0,SSBP2,TSS1500,Island,1.1270313847427112e-06,0.0060138394689871,0.3217693477368513,0.0043264614380524,0.2686838773991248,0.2355756342077942,EWAS-specific
cg19416462,Colorectal_Cancer,chr6,14533530.0,14533531.0,,,,1.1466557676199804e-06,0.0060520491414982,0.2251778869616524,0.0688199410022534,0.6219122972430675,0.1659775389145066,EWAS-specific
cg25839877,Colorectal_Cancer,chr17,76361930.0,76361931.0,,,,1.1948396859248575e-06,0.006169585025138,0.2045151540666364,4.440551593241854e-05,0.0477448833281101,0.1854983238738533,Common
cg02827132,Colorectal_Cancer,chr16,1052529.0,1052530.0,,,,1.2062999459198682e-06,0.006169585025138,-0.2100014626931366,4.59302973792819e-06,0.0062856282478837,0.203964442800396,Common
cg24033330,Colorectal_Cancer,chr20,39317034.0,39317035.0,MAFB,1stExon,Island,1.2099712867748906e-06,0.006169585025138,0.1576419443530425,0.0314543293261387,0.451739713993996,0.175917198223367,EWAS-specific
cg02584867,Colorectal_Cancer,chr19,1861099.0,1861100.0,KLF16,Body,N_Shore,1.2307388804967231e-06,0.006169585025138,0.2031549934062522,1.7096675632966088e-06,0.0086491424462728,0.2100586833809146,Common
cg02361027,Colorectal_Cancer,chr2,170217401.0,170217402.0,LRP2,Body,N_Shore,1.2455192468548332e-06,0.006169585025138,0.25553567179728,0.0001084158298039,0.068122258001298,0.2373511724229536,EWAS-specific
cg15030789,Colorectal_Cancer,chr1,27438378.0,27438379.0,SLC9A1,Body,,1.2499685219599936e-06,0.006169585025138,-0.205731324396553,0.0012815904691426,0.1751694899664814,-0.142930565849364,EWAS-specific
cg18719665,Colorectal_Cancer,chr18,21572656.0,21572657.0,TTC39C,TSS200,,1.266418741163689e-06,0.006169585025138,-0.2753052923046132,5.44448532510183e-07,0.0052105913509882,-0.2894916216768573,Common
cg00185566,Colorectal_Cancer,chr1,14925856.0,14925857.0,KIAA1026;KIAA1026,Body;Body,Island,1.2924601856939224e-06,0.006169585025138,0.1828253395511176,1.0,1.0,0.0,EWAS-specific
cg14350197,Colorectal_Cancer,chr18,35147162.0,35147163.0,BRUNOL4;BRUNOL4;BRUNOL4;BRUNOL4,TSS1500;TSS1500;TSS1500;TSS1500,Island,1.2930350714037558e-06,0.006169585025138,-0.1934488144841076,1.0,1.0,0.0,EWAS-specific
cg05602648,Colorectal_Cancer,chr1,230778078.0,230778079.0,COG2;COG2,TSS200;TSS200,Island,1.3088082251604991e-06,0.006169585025138,-0.2771270497741752,0.001009108415083,0.115124221416046,0.206365518235221,EWAS-specific
cg08859278,Colorectal_Cancer,chr2,98329691.0,98329692.0,ZAP70,TSS1500,,1.3115416627173982e-06,0.006169585025138,-0.2440892802486065,4.464396191978496e-08,0.0011735505648635,-0.3019344846143712,Common
cg18171240,Colorectal_Cancer,chr18,25756657.0,25756658.0,CDH2,Body,Island,1.321393237339476e-06,0.006169585025138,-0.2000389222177661,0.608718239829854,0.939681821799854,0.0393887182792818,EWAS-specific
cg05428895,Colorectal_Cancer,chr3,137481938.0,137481939.0,,,N_Shore,1.344048476345011e-06,0.0062155969804733,-0.1916512476835042,0.0087568427134813,0.340918630835364,-0.2142065196147753,EWAS-specific
cg15487867,Colorectal_Cancer,chr1,1475742.0,1475743.0,C1orf70,TSS200,N_Shore,1.420043962453067e-06,0.0065050874255859,0.2051841601395181,1.0,1.0,0.0,EWAS-specific
cg03942855,Colorectal_Cancer,chr1,110210925.0,110210926.0,GSTM2;GSTM2,Body;Body,Island,1.4967744717003836e-06,0.0067866540851293,0.1841351390146008,0.001885444165077,0.2017335524463423,0.1296936410476997,EWAS-specific
cg05202407,Colorectal_Cancer,chr17,18218342.0,18218343.0,TOP3A;SMCR8,TSS200;TSS1500,Island,1.522020070636986e-06,0.0067866540851293,0.3440849928185848,0.0074343506670596,0.324149925878465,0.2475078990093073,EWAS-specific
cg11667086,Colorectal_Cancer,chr11,31848554.0,31848555.0,,,Island,1.5234387516662632e-06,0.0067866540851293,-0.1943098910776027,3.549195076068758e-06,0.0130470237802642,-0.2287384368819076,Common
cg10640764,Colorectal_Cancer,chr19,11216364.0,11216365.0,LDLR,Body,S_Shore,1.659846034619514e-06,0.0073271036191491,-0.2671009418916845,0.0056958211316665,0.2957322793071683,-0.1474966679712803,EWAS-specific
cg19731612,Colorectal_Cancer,chr5,176559334.0,176559335.0,NSD1;NSD1,TSS1500;TSS1500,Island,1.7024386395678071e-06,0.0074474175211421,0.2297813659690308,0.001927809751361,0.2033164390314984,0.154802538273313,EWAS-specific
cg19788831,Colorectal_Cancer,chr12,45444623.0,45444624.0,DBX2,1stExon,Island,1.794087130270159e-06,0.0077782647532862,-0.181589958643316,1.0,1.0,0.0,EWAS-specific
cg26242755,Colorectal_Cancer,chr6,6624147.0,6624148.0,LOC285780;LY86,TSS1500;Body,,1.8340834511528928e-06,0.007881300052009,0.1937336799141908,4.263424402435256e-05,0.0470728820721337,0.1797161030402723,Common
cg02190353,Colorectal_Cancer,chr8,23405296.0,23405297.0,SLC25A37,Body,,1.8548305653973368e-06,0.007900536900205,0.2193555884576795,0.0002597562523553,0.0976788146089401,0.1787768097495843,EWAS-specific
cg10788210,Colorectal_Cancer,chr13,60738032.0,60738033.0,DIAPH3;DIAPH3,5'UTR;1stExon,Island,1.9390205996250043e-06,0.0081873205798566,-0.2594462679737052,0.0015309493188897,0.1878951598942842,-0.2049012480465481,EWAS-specific
cg12818557,Colorectal_Cancer,chr8,89340139.0,89340140.0,MMP16;MMP16,TSS1500;TSS1500,Island,2.073465234643097e-06,0.008555758140001,-0.196215749197113,1.0,1.0,0.0,EWAS-specific
cg20533982,Colorectal_Cancer,chr7,158533927.0,158533928.0,ESYT2,Body,,2.0762407798322064e-06,0.008555758140001,-0.272578078506805,1.54277028032229e-05,0.0130881719530156,0.246886400143006,Common
cg08682723,Colorectal_Cancer,chr16,81713770.0,81713771.0,CMIP;CMIP,Body;Body,S_Shore,2.102747424435473e-06,0.008555758140001,0.2424640463662539,4.88915674915643e-06,0.0064413607425821,-0.214016103000618,Common
cg01443071,Colorectal_Cancer,chr17,40120250.0,40120251.0,CNP,Body,Island,2.103344980920425e-06,0.008555758140001,0.2745347841150588,7.94373424205424e-06,0.0089450025824198,-0.25204875089343,Common
cg24856456,Colorectal_Cancer,chr8,56923352.0,56923353.0,LYN;LYN,3'UTR;3'UTR,,2.114377516187229e-06,0.008555758140001,-0.2753390626187799,0.0002321023526395,0.0553053107917093,-0.222350602995378,EWAS-specific
cg19690984,Colorectal_Cancer,chr6,29521631.0,29521632.0,,,Island,2.1880711138684603e-06,0.0087807836296511,0.2020371628868774,1.0,1.0,0.0,EWAS-specific
cg25842285,Colorectal_Cancer,chr10,101089972.0,101089973.0,CNNM1,1stExon,Island,2.210996568423389e-06,0.0088000563090881,0.1551048455767087,1.0,1.0,0.0,EWAS-specific
