CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg25000308,COVID19,chr13,43462501.0,43462502.0,EPSTI1;EPSTI1,Body;3'UTR,,1.1013745050853181e-13,5.468504642667617e-09,0.2476468223501507,2.15159707458845e-13,7.61959416004505e-09,-0.269772040218403,Common
cg06217905,COVID19,chr12,113435438.0,113435439.0,OAS2;OAS2,Body;Body,,1.433047006000964e-13,6.522370143112785e-09,0.2715206870567485,2.76093123059631e-14,1.06663307225375e-09,-0.277959264974698,Common
cg16382882,COVID19,chr12,113435923.0,113435924.0,OAS2;OAS2,Body;Body,,1.5874764789619264e-13,6.66945271970521e-09,0.2568894538431024,4.139532494936328e-13,1.6514112950882483e-08,0.2509584132786621,Common
cg14063347,COVID19,chr9,88207974.0,88207975.0,AGTPBP1,Body,,4.48135528195496e-13,1.7482663225962692e-08,-0.182052486646762,1.0,1.0,0.0,EWAS-specific
cg16581692,COVID19,chr2,162019868.0,162019869.0,TANK;TANK;TANK,5'UTR;5'UTR;5'UTR,S_Shelf,1.0595345725264277e-12,3.857892522717425e-08,-0.161775761414504,7.584619122191613e-12,1.911020634027399e-07,-0.1629204829069915,Common
cg24273484,COVID19,chr18,18637322.0,18637323.0,ROCK1,Body,,3.329208321851004e-12,1.1364419067054497e-07,0.2380125794777055,1.1438390653615998e-12,3.911308662329761e-08,0.2510681527588731,Common
cg27271532,COVID19,chr11,612762.0,612763.0,IRF7;IRF7;IRF7,Body;Body;Body,N_Shore,4.085270337929948e-12,1.259744764121172e-07,-0.2038124388860013,1.0,1.0,0.0,EWAS-specific
cg24338255,COVID19,chr4,169140742.0,169140743.0,DDX60,Body,,4.757327827211987e-12,1.367526434069851e-07,0.1816632817614469,5.504649567225541e-15,2.59919766520715e-10,-0.268414683956816,Common
cg05309505,COVID19,chr11,612837.0,612838.0,IRF7;IRF7;IRF7,Body;Body;Body,N_Shore,5.104745815462592e-12,1.3940244062697866e-07,-0.2393230249998939,1.0,1.0,0.0,EWAS-specific
cg15999041,COVID19,chr17,28699933.0,28699934.0,,,,1.4969244163643368e-11,3.893201022080367e-07,0.2116412785129602,9.139996337273388e-11,1.562691288058881e-06,0.2121300931322518,Common
cg12633399,COVID19,chr8,128052382.0,128052383.0,,,,1.6957076835861266e-11,4.1713159924267124e-07,0.2149180337496618,1.8201351299737602e-15,1.10498843624881e-10,-0.275565064644314,Common
cg19020860,COVID19,chr21,42837277.0,42837278.0,TMPRSS2;TMPRSS2,3'UTR;3'UTR,,1.7566072678336038e-11,4.1713159924267124e-07,0.2314971794518769,6.073492945868141e-11,1.0768617914880663e-06,0.2307808436008702,Common
cg01156920,COVID19,chr8,68293431.0,68293432.0,,,,2.227266258741628e-11,5.068589825018321e-07,0.2494653613823002,2.52569887204226e-12,7.112427451879759e-08,0.2629965726559342,Common
cg22016995,COVID19,chr11,614787.0,614788.0,IRF7;IRF7;IRF7,Body;Body;Body,Island,2.9657602598783595e-11,6.479213398468977e-07,-0.2387705197478882,1.0,1.0,0.0,EWAS-specific
cg20586531,COVID19,chr3,146263147.0,146263148.0,PLSCR1,TSS1500,S_Shore,3.476094371441375e-11,7.302044271774588e-07,-0.1941479325639654,1.0,1.0,0.0,EWAS-specific
cg24908179,COVID19,chr4,169190224.0,169190225.0,DDX60,Body,,4.950823465618504e-11,1.0014745742851582e-06,0.2326570164589081,1.6206107357380475e-11,3.232605224397754e-07,0.2400213522523818,Common
cg03361738,COVID19,chr9,107685725.0,107685726.0,ABCA1,5'UTR,N_Shelf,6.791765504928555e-11,1.324801779391364e-06,-0.1303783005906332,1.0122774470304192e-11,2.307626231200907e-07,-0.1371893002491463,Common
cg05232530,COVID19,chr4,169169062.0,169169063.0,DDX60,Body,,8.417388298909302e-11,1.585278666358171e-06,0.2409300281004722,2.16748237854224e-10,3.54269992890316e-06,-0.23421480974373,Common
cg15425763,COVID19,chr12,113358846.0,113358847.0,,,,1.1528137205679384e-10,2.039416381468569e-06,0.2358905522638132,3.7023653646302896e-11,7.49224759435593e-07,-0.240977085094839,Common
cg02481950,COVID19,chr16,21665002.0,21665003.0,METTL9;IGSF6;METTL9,Body;TSS1500;Body,,1.1701192682090208e-10,2.039416381468569e-06,0.1620658497887795,5.370106623517522e-12,1.4282216240204457e-07,0.1760443591742727,Common
cg13753515,COVID19,chr20,3687817.0,3687818.0,SIGLEC1,TSS200,,1.1948946882093826e-10,2.039416381468569e-06,0.1925495589479544,0.0100897349171865,0.4337852050736595,0.2917197636628305,EWAS-specific
cg25676074,COVID19,chr8,71073335.0,71073336.0,NCOA2,Body,,1.8116323443618791e-10,2.998350346228603e-06,-0.2086338654323085,2.7466299669785244e-11,5.057221862737797e-07,-0.2244901311410262,Common
cg18343506,COVID19,chr22,43366212.0,43366213.0,PACSIN2,5'UTR,,2.0421097043726439e-10,3.280396979464112e-06,0.1927855799071481,2.412362351869945e-08,0.000183310437228,0.1751033620043288,Common
cg00170307,COVID19,chr7,95752710.0,95752711.0,SLC25A13;SLC25A13;SLC25A13,Body;Body;Body,,2.6169299014755257e-10,4.040356855283378e-06,0.1704869968672606,1.0,1.0,0.0,EWAS-specific
cg07324116,COVID19,chr5,80060102.0,80060103.0,MSH3,Body,,2.6631521215120915e-10,4.040356855283378e-06,0.1903087357506427,0.0115882888125317,0.4499350288023768,0.0896246488583223,EWAS-specific
cg05411199,COVID19,chr6,3749715.0,3749716.0,C6orf145,Body,N_Shore,2.777845315089944e-10,4.100460054194714e-06,0.2064484746296924,2.514388329777413e-10,3.5402883493657715e-06,0.2099134455884197,Common
cg15065340,COVID19,chr3,195632915.0,195632916.0,TNK2,5'UTR,N_Shelf,3.8729601725164087e-10,5.566544503955111e-06,-0.2149002334705102,3.3218188791008765e-13,1.44566765552608e-08,-0.2618484547867503,Common
cg08761339,COVID19,chr14,94576947.0,94576948.0,IFI27;IFI27;IFI27;IFI27;IFI27;IFI27;IFI27;IFI27;IFI27;IFI27,TSS1500;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,,5.106291200610101e-10,7.119595549774201e-06,-0.2262854305624385,1.0,1.0,0.0,EWAS-specific
cg12955084,COVID19,chr19,41886265.0,41886266.0,TMEM91;TMEM91;TMEM91;TMEM91;TMEM91;TMEM91,Body;Body;Body;Body;Body;Body,S_Shelf,5.214216541265106e-10,7.119595549774201e-06,0.175731174877289,1.1744417420350199e-11,2.444493254408578e-07,0.1933599950109117,Common
cg16549587,COVID19,chr4,169398233.0,169398234.0,DDX60L,5'UTR,N_Shelf,7.17040941681875e-10,9.510952669942529e-06,-0.1953561940513952,0.0084596802480033,0.232223987915026,0.324159057104511,EWAS-specific
cg06291428,COVID19,chr11,57559063.0,57559064.0,CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1;CTNND1,5'UTR;Body;5'UTR;5'UTR;5'UTR;Body;5'UTR;5'UTR;5'UTR;Body;Body;Body;Body,,7.313867017796464e-10,9.510952669942529e-06,0.2082685692357559,1.408955573197526e-09,1.4988907729409164e-05,0.2090221577883252,Common
cg25228921,COVID19,chr7,140001589.0,140001590.0,,,,7.81133381611331e-10,9.716881802308787e-06,-0.0826176359325864,1.937958318817363e-05,0.0248060737491316,-0.0633747977017554,Common
cg26416615,COVID19,chr10,63751843.0,63751844.0,ARID5B,Body,,7.828045570256527e-10,9.716881802308787e-06,-0.2116262029598996,1.4154300499847e-11,3.00753407880849e-07,0.226321459124793,Common
cg14855796,COVID19,chr4,169230566.0,169230567.0,DDX60,Body,,8.632366330774556e-10,1.047716056476995e-05,0.237398031577002,5.1309237852724325e-09,4.723646842655307e-05,0.2270072583447252,Common
cg14170878,COVID19,chr19,50336783.0,50336784.0,MED25,Body,,1.0199793787786911e-09,1.211043689888696e-05,-0.1317773706615173,1.0,1.0,0.0,EWAS-specific
cg04983687,COVID19,chr16,88558223.0,88558224.0,ZFPM1,Body,Island,1.1803396281038023e-09,1.3716249659621224e-05,0.2041495153809095,4.881495575414442e-08,0.0003291393081471,0.1838152207995038,Common
cg24334148,COVID19,chr2,6997353.0,6997354.0,CMPK2;CMPK2;CMPK2;CMPK2,Body;Body;Body;Body,,1.3062317243098963e-09,1.4583551267253513e-05,-0.2233622739140069,4.695873798373048e-10,6.075749968249565e-06,-0.2317468303431967,Common
cg20808080,COVID19,chr2,6962835.0,6962836.0,,,,1.3083776641901799e-09,1.4583551267253513e-05,0.1405400637872112,5.06713913422845e-13,1.65642439618328e-08,-0.178790019734155,Common
cg07091793,COVID19,chr10,6362483.0,6362484.0,,,,1.4598822580939799e-09,1.5946819462773455e-05,0.1565479046223627,2.1575699926003727e-10,3.129941021629154e-06,0.1705829096989932,Common
cg14185504,COVID19,chr6,110094128.0,110094129.0,FIG4,Body,,1.598497907080848e-09,1.711859617479476e-05,-0.1244920312467355,9.87491229858209e-10,1.1530140281040036e-05,-0.1329458909113598,Common
cg08954779,COVID19,chr7,16674072.0,16674073.0,ANKMY2,Body,,1.73798188532945e-09,1.8254424814357985e-05,-0.1740181504437801,1.3872442043943436e-08,0.00011859055259,-0.1656382616758992,Common
cg02265089,COVID19,chr16,53986840.0,53986841.0,FTO,Body,,2.292305317615557e-09,2.36223360511595e-05,-0.1435775092046857,2.5738912225960548e-05,0.0298349516137063,-0.1334452329660024,Common
cg22748815,COVID19,chr7,99965437.0,99965438.0,PILRB;PILRB;PILRB,3'UTR;3'UTR;3'UTR,,2.3638022595605402e-09,2.390802134258632e-05,0.1801618804024679,8.064979770710772e-12,1.930449687876872e-07,0.2116992593634311,Common
cg16578794,COVID19,chr16,56646343.0,56646344.0,,,S_Shelf,2.4517732647307317e-09,2.4346910917299168e-05,0.1541293280898025,4.71183439198521e-09,5.13425638604001e-05,-0.178897774001873,Common
cg12284518,COVID19,chr11,64005787.0,64005788.0,VEGFB;VEGFB,Body;3'UTR,N_Shelf,2.5958855429149603e-09,2.5317671700049607e-05,0.1565651013662233,2.6755666503363803e-09,3.35875448390151e-05,-0.186171029097534,Common
cg13409100,COVID19,chr13,43467011.0,43467012.0,EPSTI1;EPSTI1,Body;Body,,3.6808672083631805e-09,3.5269682130829846e-05,0.157386411275948,0.0001175242923019,0.072038027282887,0.1190205362663733,EWAS-specific
cg15095344,COVID19,chr22,51019923.0,51019924.0,CHKB-CPT1B;CHKB,Body;Body,N_Shore,4.646539907341675e-09,4.375502427781014e-05,-0.1092850589630313,1.0,1.0,0.0,EWAS-specific
cg00186143,COVID19,chr2,7029602.0,7029603.0,RSAD2,Body,,5.0006155079188575e-09,4.629112153778011e-05,0.1611368539408052,5.192361297254072e-08,0.0003452372180092,0.1520893853841166,Common
cg11245243,COVID19,chr19,48744484.0,48744485.0,CARD8;CARD8;CARD8;CARD8;CARD8;CARD8;CARD8;CARD8;CARD8,5'UTR;5'UTR;5'UTR;TSS200;TSS200;Body;Body;5'UTR;5'UTR,,6.5832660192526094e-09,5.992615392005265e-05,-0.1580726061166322,1.2504318557532174e-06,0.0038372547417538,-0.1372630227409332,Common
cg04576915,COVID19,chr13,76277579.0,76277580.0,LMO7;LMO7,Body;Body,,7.229684088523632e-09,6.473150982394713e-05,0.2086205805086938,1.0,1.0,0.0,EWAS-specific
cg08911236,COVID19,chr3,197574586.0,197574587.0,LRCH3,Body,,7.924948233995616e-09,6.941475407533044e-05,-0.149337412831375,1.3649478214459429e-08,0.00011859055259,-0.1506976228290691,Common
cg19273683,COVID19,chr1,21656047.0,21656048.0,ECE1,Body,,8.006931029913539e-09,6.941475407533044e-05,0.1598385117521012,7.283537734112692e-07,0.0025686927910115,0.1462141787765552,Common
cg00193210,COVID19,chr22,31985572.0,31985573.0,SFI1;SFI1;SFI1;SFI1;SFI1;SFI1;SFI1;SFI1;SFI1;SFI1,ExonBnd;ExonBnd;ExonBnd;ExonBnd;ExonBnd;Body;Body;Body;Body;Body,,8.55184327874642e-09,7.298036156041211e-05,0.173655699251858,1.0,1.0,0.0,EWAS-specific
cg22107082,COVID19,chr11,59886242.0,59886243.0,,,,9.971379098134998e-09,8.378535660415686e-05,0.1694179814982027,3.2083357942812816e-10,4.388306699375751e-06,0.1934474770738608,Common
cg20928986,COVID19,chr2,231044540.0,231044541.0,SP110;SP110;SP110,Body;Body;Body,,1.1058647326698113e-08,9.06877353197192e-05,0.1810589664035893,3.39796415611727e-10,4.518574979647455e-06,0.2201053376774083,Common
cg14455991,COVID19,chrX,41582245.0,41582246.0,CASK;CASK;GPR82;CASK,Body;Body;TSS1500;Body,,1.1124925419323698e-08,9.06877353197192e-05,0.1800289534305971,1.4976447877474509e-06,0.0043716981912781,0.1553993691702204,Common
cg08813428,COVID19,chr20,56176913.0,56176914.0,,,,1.2224613288407786e-08,9.81866557426927e-05,0.1308235873805663,2.634723372045141e-09,2.6277193990811217e-05,0.1861047582150643,Common
cg27057671,COVID19,chr4,82553750.0,82553751.0,,,,1.4124502888691218e-08,0.000111802195561,0.1775826185254557,1.2289723740204e-09,1.68473876113937e-05,-0.195997829893641,Common
cg08319289,COVID19,chr3,190261614.0,190261615.0,IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP;IL1RAP,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,,1.824357589878174e-08,0.0001423436765926,0.1842113275327326,5.70343927822672e-08,0.0003689693601391,0.1837966425826925,Common
cg10967113,COVID19,chr15,93131035.0,93131036.0,,,,2.1079658909124778e-08,0.0001596841202985,0.168422860470842,0.004355392851794,0.3368157179340658,0.1100552547483023,EWAS-specific
cg12247536,COVID19,chr12,113428107.0,113428108.0,OAS2;OAS2,Body;Body,,2.1326052755486842e-08,0.0001596841202985,0.2134907263860503,4.85261378777917e-08,0.0003326106718886,-0.204357078368705,Common
cg08246279,COVID19,chr1,233393957.0,233393958.0,PCNXL2,Body,,2.1343141271172416e-08,0.0001596841202985,-0.1642244091027456,3.9885745454485896e-08,0.000272775194385,-0.1625089694206959,Common
cg19776847,COVID19,chr14,53634878.0,53634879.0,,,,2.49769130097132e-08,0.0001835015916658,-0.089136975546611,3.080956372533113e-08,0.0002201384714156,-0.0983907159707925,Common
cg06612671,COVID19,chr6,34312254.0,34312255.0,NUDT3;RPS10-NUDT3,Body;Body,,2.7554200382964226e-08,0.0001980160857205,-0.1913323744018146,1.6799807970818791e-10,2.5943455712975014e-06,-0.2244148900386992,Common
cg17606266,COVID19,chr16,75030947.0,75030948.0,,,N_Shelf,2.9467287694066523e-08,0.0002090141504583,0.171831318899125,1.8698867123886568e-06,0.0050008918798969,0.1553073918404912,Common
cg02157636,COVID19,chr11,68476835.0,68476836.0,MTL5,Body,,3.3291288985298505e-08,0.0002331107272118,-0.1255774124374696,1.0,1.0,0.0,EWAS-specific
cg04770127,COVID19,chr13,43538335.0,43538336.0,EPSTI1;EPSTI1,Body;Body,,3.422709832754119e-08,0.000236629694169,0.2173771428724774,3.992147328273005e-07,0.0016263493952328,0.2010976111726612,Common
cg09426038,COVID19,chr6,147476199.0,147476200.0,STXBP5-AS1,Body,,3.75736822448162e-08,0.0002555015552221,0.1987807907340642,3.961488039038701e-11,7.65222637737292e-07,-0.237119695299608,Common
cg08350742,COVID19,chr4,40814531.0,40814532.0,APBB2;APBB2;APBB2;APBB2;APBB2;APBB2;APBB2,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR,,3.7892417668181706e-08,0.0002555015552221,-0.113927836892036,0.1360182171315163,0.7908667747069311,-0.0415246484582173,EWAS-specific
cg21470541,COVID19,chr2,120976896.0,120976897.0,,,N_Shelf,5.8536378088540185e-08,0.0003898865432666,0.157097887635046,1.0,1.0,0.0,EWAS-specific
cg17526357,COVID19,chr17,4112498.0,4112499.0,ANKFY1;ANKFY1;ANKFY1,Body;Body;Body,,6.241074295291779e-08,0.0004106837428567,-0.1703898830320285,1.0,1.0,0.0,EWAS-specific
cg17701509,COVID19,chr2,218698922.0,218698923.0,TNS1;TNS1;TNS1,Body;Body;Body,,6.837060961916177e-08,0.0004445457037437,-0.1446242048532438,2.638130675975153e-07,0.0012381730095348,-0.150756941577293,Common
cg12341527,COVID19,chr3,47676864.0,47676865.0,SMARCC1,Body,,7.25121714710447e-08,0.0004659273843293,-0.1482751902128359,1.14342630929009e-06,0.0031552923253321,0.163456474999974,Common
cg13868266,COVID19,chr7,75350950.0,75350951.0,HIP1;HIP1,Body;Body,,8.479642344384407e-08,0.0005385243372032,-0.1652218092083172,1.0,1.0,0.0,EWAS-specific
cg09318880,COVID19,chr1,65232182.0,65232183.0,RAVER2,Body,,8.700494943888647e-08,0.0005461990715533,0.1629406955189346,1.0,1.0,0.0,EWAS-specific
cg05006942,COVID19,chr16,69776039.0,69776040.0,NOB1,3'UTR,N_Shore,9.22631086569654e-08,0.0005726267901017,-0.0909385074607709,0.0002250163403057,0.1020195998036195,-0.065390144121402,EWAS-specific
cg26508200,COVID19,chr12,109235071.0,109235072.0,SSH1;SSH1,Body;Body,,1.0912102130780701e-07,0.0006696450557937,-0.056813886097133,1.0,1.0,0.0,EWAS-specific
cg15295322,COVID19,chr3,178689645.0,178689646.0,,,,1.1094991567523277e-07,0.0006733032616056,0.1940678080629846,3.033134685814461e-07,0.0013698437446526,0.1920741118682232,Common
cg06070445,COVID19,chr3,187453772.0,187453773.0,BCL6;BCL6;BCL6,5'UTR;5'UTR;TSS1500,N_Shore,1.1226659041502389e-07,0.0006738068038878,0.1759012245796397,1.8001268844002663e-08,0.0001460616851877,0.1922311745252322,Common
cg13728797,COVID19,chr8,126465410.0,126465411.0,,,,1.137037834543744e-07,0.0006750148695837,-0.1070771534974785,1.0,1.0,0.0,EWAS-specific
cg07170983,COVID19,chr3,187103774.0,187103775.0,,,,1.346364457363121e-07,0.0007832488013507,0.1827575290076424,1.161655695895409e-09,1.2638919576405325e-05,0.2115785160908093,Common
cg00312625,COVID19,chr8,112439876.0,112439877.0,,,,1.348035537178504e-07,0.0007832488013507,-0.0991220812182671,1.117257558929022e-05,0.0173655197285953,-0.0782782465459233,Common
cg02246605,COVID19,chr20,39591425.0,39591426.0,,,,1.5076674278179024e-07,0.0008667786354909,0.1592116394844463,2.0888658562570222e-06,0.0054353195512148,0.1512501227188152,Common
cg15643933,COVID19,chr11,70165886.0,70165887.0,PPFIA1;PPFIA1;PPFIA1,Body;Body;Body,,1.7259323347882837e-07,0.0009819260535694,0.1367700054744176,1.61891189590618e-08,0.0001463785691344,-0.19500176252152,Common
cg04491673,COVID19,chr5,66575631.0,66575632.0,,,,1.8777608993168442e-07,0.0010572916648021,-0.1683953399474956,1.0,1.0,0.0,EWAS-specific
cg00683922,COVID19,chr1,207242569.0,207242570.0,PFKFB2;PFKFB2,Body;Body,,1.9127505247848529e-07,0.001059294777808,0.1581700970112253,0.0135197626905724,0.275157171771208,0.0885226891717339,EWAS-specific
cg10172293,COVID19,chr2,201264035.0,201264036.0,SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L;SPATS2L,5'UTR;Body;Body;Body;Body;Body;Body,,1.920108519777756e-07,0.001059294777808,0.1149254779618645,2.217100885258619e-07,0.0010830402083617,0.1184970231448198,Common
cg24783876,COVID19,chr2,112247842.0,112247843.0,MIR4435-2HG;MIR4435-2HG,Body;Body,,2.073294956202949e-07,0.0011323673596394,-0.1000942744811305,1.8339673277597723e-06,0.0049602495763529,-0.1009971907575375,Common
cg11148207,COVID19,chr6,30617675.0,30617676.0,C6orf136;C6orf136;C6orf136,Body;Body;Body,S_Shelf,2.108675430435456e-07,0.0011402881608812,-0.1644175363017631,1.0,1.0,0.0,EWAS-specific
cg07833467,COVID19,chr22,50986511.0,50986512.0,KLHDC7B;KLHDC7B,5'UTR;1stExon,Island,2.171924967939134e-07,0.0011578853342487,-0.1627103579631421,2.68723121141206e-09,3.35875448390151e-05,0.223537837398587,Common
cg00181731,COVID19,chr13,41052081.0,41052082.0,LINC00598;LINC00598;LINC00598,Body;Body;Body,,2.195321356013823e-07,0.0011578853342487,0.1460467702533005,6.881400309852857e-07,0.0025237651666664,0.1472051859939871,Common
cg13227893,COVID19,chr6,37439477.0,37439478.0,CMTR1,Body,,2.204817469384378e-07,0.0011578853342487,0.1444966861025332,1.0,1.0,0.0,EWAS-specific
cg00114367,COVID19,chr12,56740737.0,56740738.0,STAT2;STAT2;STAT2;STAT2,ExonBnd;ExonBnd;Body;Body,,2.2927251413268538e-07,0.0011925839095125,-0.1754801680293938,8.93690046934275e-08,0.0005063814628071,0.197440169457562,Common
cg21718586,COVID19,chr2,7025230.0,7025231.0,RSAD2,Body,,2.3192963418730845e-07,0.0011950240041963,0.1756462033624394,4.19310633405966e-06,0.0091659389802117,0.1564369325750261,Common
cg27520597,COVID19,chr19,7159653.0,7159654.0,INSR;INSR,Body;Body,,2.3544957910135645e-07,0.0012018226702675,-0.137674737668672,1.9659361596015015e-07,0.0010119793785688,-0.1430772070592477,Common
cg18034719,COVID19,chr5,176860863.0,176860864.0,GRK6;GRK6;GRK6,Body;Body;Body,Island,2.385511236376754e-07,0.0012063795379161,-0.1879430301265587,7.55833687279487e-08,0.0004523973339169,0.199110774976769,Common
cg20050875,COVID19,chr1,40029629.0,40029630.0,PABPC4;PABPC4;PABPC4;LOC101929516,Body;Body;Body;TSS1500,,2.441774403992106e-07,0.0012235037088803,-0.0777141024545118,1.0,1.0,0.0,EWAS-specific
cg10113031,COVID19,chr1,226012500.0,226012501.0,EPHX1;EPHX1;EPHX1,TSS1500;5'UTR;5'UTR,,2.5720626541839464e-07,0.0012762182663112,-0.170826482993489,4.87695752420859e-06,0.0099349643141243,-0.1485016435866038,Common
cg20182202,COVID19,chr22,24550935.0,24550936.0,CABIN1;CABIN1;CABIN1,Body;Body;Body,N_Shore,2.5937115971742054e-07,0.0012762182663112,0.1485188986329428,8.018407344023623e-09,7.242649127095027e-05,0.169328660168822,Common
cg20424584,COVID19,chr10,91020581.0,91020582.0,,,,2.62852502996135e-07,0.0012818002308606,0.1778405557801307,2.44168663953698e-07,0.0011573207869561,0.1799344875980369,Common
cg16210489,COVID19,chr17,74325037.0,74325038.0,PRPSAP1,Body,,2.724651426788501e-07,0.0013062559957044,-0.0868617498216004,1.0,1.0,0.0,EWAS-specific
cg05373256,COVID19,chr11,61522178.0,61522179.0,C11orf9;DKFZP434K028;C11orf9,Body;Body;TSS1500,S_Shelf,2.726508757567427e-07,0.0013062559957044,0.1417669041243099,3.220647082086696e-07,0.0014275935682637,0.1425066388229343,Common
cg12274883,COVID19,chr6,159538356.0,159538357.0,,,,2.9827318750314604e-07,0.0014165849588888,-0.1418524634477185,5.28314531624765e-10,7.74188471094436e-06,0.198468701785132,Common
cg04015455,COVID19,chr16,9082537.0,9082538.0,,,,3.052048415697514e-07,0.0014370096371592,-0.1503111949051755,1.0248739493904175e-05,0.0164641529042945,-0.1301852341193143,Common
cg16510040,COVID19,chr1,40042432.0,40042433.0,PABPC4;PABPC4;PABPC4;PABPC4;PABPC4;PABPC4,5'UTR;5'UTR;1stExon;1stExon;1stExon;5'UTR,Island,3.254270088942421e-07,0.0015191266546474,-0.1130335764146653,1.0,1.0,0.0,EWAS-specific
cg02381562,COVID19,chr4,169185446.0,169185447.0,DDX60,Body,,3.451469224328749e-07,0.0015975271553501,0.1894649543571585,5.093541377016996e-06,0.010288609713802,0.1738465062222025,Common
cg05685435,COVID19,chr12,57851749.0,57851750.0,INHBE,3'UTR,N_Shore,3.574532212705859e-07,0.0016405841256715,-0.1236996199547251,2.2471586537489192e-08,0.0001735110934447,-0.1445948524318994,Common
cg05025332,COVID19,chr2,65165160.0,65165161.0,,,,3.6739880135159947e-07,0.0016721789044716,-0.1492546109750873,2.343097837054647e-07,0.0011330274433799,-0.1535500059288633,Common
cg26857968,COVID19,chr2,231067820.0,231067821.0,SP110;SP110;SP110;SP110,Body;Body;Body;Body,,3.750191870702177e-07,0.0016927560277997,0.1067206948336135,2.3217092364711894e-06,0.0058191514791645,0.1100228640905031,Common
cg13937483,COVID19,chr13,43541884.0,43541885.0,EPSTI1;EPSTI1,Body;Body,,3.82946088510628e-07,0.0017143680268005,0.1899986464611716,3.27101130261617e-08,0.0002316770078674,-0.207877484305099,Common
cg16995606,COVID19,chr13,108920808.0,108920809.0,TNFSF13B;TNFSF13B,TSS1500;TSS1500,,3.9310482492515524e-07,0.0017455388294286,0.1322783172031274,1.0,1.0,0.0,EWAS-specific
cg14543811,COVID19,chr4,185781167.0,185781168.0,,,,3.973992728283173e-07,0.0017503771455007,-0.0947946914606247,1.0,1.0,0.0,EWAS-specific
cg19843713,COVID19,chr3,99832824.0,99832825.0,CMSS1;FILIP1L;FILIP1L;CMSS1,TSS1500;5'UTR;5'UTR;Body,,4.158137494868403e-07,0.0017979766557135,0.1353367505708056,1.552860370566856e-05,0.0212816695067929,0.1217347361936007,Common
cg16706324,COVID19,chr11,5685914.0,5685915.0,TRIM78P;TRIM5;TRIM5;TRIM5,Body;Body;3'UTR;3'UTR,,4.15925475728001e-07,0.0017979766557135,0.1736181558624532,3.292298858848763e-07,0.0014459655769757,0.1854360741259622,Common
