CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Group
cg24092050,Alcohol_Use_in_Pregnancy,chr4,515567.0,515568.0,PIGG;PIGG,Body;Body,,8.914705323970135e-11,5.047041316225713e-06,-0.2731544331360424,1.0,1.0,0.0,EWAS-specific
cg04419557,Alcohol_Use_in_Pregnancy,chr6,111302727.0,111302728.0,RPF2;RPF2,TSS1500;TSS1500,N_Shore,1.4361559121597488e-10,7.517091551355399e-06,-0.2872295665966342,7.1064326557788986e-12,2.09425859722539e-06,-0.288101005837185,Common
cg04048270,Alcohol_Use_in_Pregnancy,chr10,108332979.0,108332980.0,,,,1.517441365288048e-10,7.517091551355399e-06,-0.2466823056996373,0.0067404205836792,0.338766806556487,-0.0966190322775467,EWAS-specific
cg17638841,Alcohol_Use_in_Pregnancy,chr11,8832817.0,8832818.0,ST5;ST5;ST5;ST5,1stExon;5'UTR;TSS1500;5'UTR,,2.6091050659802015e-10,1.1924382913164395e-05,-0.2530650377396596,0.0023581806846508,0.2417887617112362,-0.3409500519447867,EWAS-specific
cg05213296,Alcohol_Use_in_Pregnancy,chr6,111302729.0,111302730.0,RPF2,TSS1500,N_Shore,2.7080115673588444e-10,1.1924382913164395e-05,-0.2792884517595521,1.2214863147015299e-13,7.19941590912451e-08,-0.310125377500256,Common
cg14502431,Alcohol_Use_in_Pregnancy,chr9,140937920.0,140937921.0,CACNA1B,Body,N_Shelf,3.4297288918716084e-10,1.4307511198945688e-05,-0.2151079132979926,1.0,1.0,0.0,EWAS-specific
cg21917405,Alcohol_Use_in_Pregnancy,chr6,111302637.0,111302638.0,RPF2;RPF2,TSS1500;TSS1500,N_Shore,4.5398853954526636e-10,1.7991724718167745e-05,-0.2799927288989535,4.37368242091147e-07,0.0035803328771116,-0.218374879694397,Common
cg11291798,Alcohol_Use_in_Pregnancy,chr7,143103859.0,143103860.0,EPHA1,Body,,5.177802508361725e-10,1.9256752490927096e-05,-0.2680295760306448,1.0,1.0,0.0,EWAS-specific
cg27097788,Alcohol_Use_in_Pregnancy,chr4,8178721.0,8178722.0,,,,5.345001429464993e-10,1.9256752490927096e-05,-0.2552916875148259,0.0403234002842766,0.5641214510133608,-0.3514855500317794,EWAS-specific
cg11807238,Alcohol_Use_in_Pregnancy,chr6,32814942.0,32814943.0,TAP1,Body,S_Shelf,6.897776862692695e-10,2.273586038867103e-05,-0.2806654643150688,1.0,1.0,0.0,EWAS-specific
cg12121080,Alcohol_Use_in_Pregnancy,chr6,32800427.0,32800428.0,TAP2;TAP2,Body;Body,,7.06214114257553e-10,2.273586038867103e-05,-0.2834878830845776,1.0,1.0,0.0,EWAS-specific
cg21380883,Alcohol_Use_in_Pregnancy,chr8,143824491.0,143824492.0,SLURP1,TSS1500,S_Shelf,7.17122747738508e-10,2.273586038867103e-05,-0.244874984540743,0.0380640263365501,0.555685110197706,-0.2303753349011208,EWAS-specific
cg08516018,Alcohol_Use_in_Pregnancy,chr2,239564752.0,239564753.0,,,,9.680946467692236e-10,2.9512253603531307e-05,-0.2681706085268582,5.913132742296376e-08,0.0012912090870289,-0.2297919455853723,Common
cg10744079,Alcohol_Use_in_Pregnancy,chr14,76819370.0,76819371.0,,,Island,1.049731838911113e-09,3.081573346828966e-05,0.2713777113562028,0.422302994662581,0.868087592461261,0.0339218576412767,EWAS-specific
cg09043524,Alcohol_Use_in_Pregnancy,chr22,19891284.0,19891285.0,TXNRD2,Body,N_Shelf,1.3951966112072247e-09,3.949437858639732e-05,-0.2504997172197719,1.0,1.0,0.0,EWAS-specific
cg19682573,Alcohol_Use_in_Pregnancy,chr17,41464902.0,41464903.0,LINC00910;LINC00910,Body;Body,,1.5928358756387532e-09,4.349198932367436e-05,-0.2483648915773921,0.721815249991421,0.957292523659527,0.0127493122872044,EWAS-specific
cg11825694,Alcohol_Use_in_Pregnancy,chr10,6067872.0,6067873.0,IL2RA;IL2RA;IL2RA,Body;Body;Body,,1.646162196031868e-09,4.349198932367436e-05,-0.2140027177890197,0.0515729522989324,0.6010997365028085,-0.0646052816218933,EWAS-specific
cg10842456,Alcohol_Use_in_Pregnancy,chr13,50805081.0,50805082.0,DLEU1,Body,,1.726176903287633e-09,4.41348353801323e-05,-0.2365937203823962,0.6739069855536606,0.9568683626576728,0.0125449709760609,EWAS-specific
cg14799277,Alcohol_Use_in_Pregnancy,chr5,72602175.0,72602176.0,,,S_Shelf,2.1122998428981e-09,5.231948879937295e-05,-0.2109291547091603,0.453130990892552,0.880251608466807,0.0318607916807433,EWAS-specific
cg07156249,Alcohol_Use_in_Pregnancy,chr6,32822911.0,32822912.0,PSMB9;PSMB9;TAP1,Body;Body;TSS1500,S_Shore,2.7915049179260867e-09,6.70474648025043e-05,-0.1377574970427058,1.0,1.0,0.0,EWAS-specific
cg09904510,Alcohol_Use_in_Pregnancy,chr5,135219571.0,135219572.0,SLC25A48,Body,,3.653139578767632e-09,8.516188241494929e-05,-0.277691168547401,0.16804916410351,0.7006945287675,-0.0604548474791673,EWAS-specific
cg10704678,Alcohol_Use_in_Pregnancy,chr3,44928045.0,44928046.0,TGM4,Body,,3.835912571450287e-09,8.686774730055708e-05,-0.2254360835038401,4.613955280060737e-07,0.0038476132609409,-0.1832777150126396,Common
cg04318928,Alcohol_Use_in_Pregnancy,chr4,185205651.0,185205652.0,,,,4.068820685187526e-09,8.958265991178971e-05,-0.2417456710770654,1.5621478520399432e-08,0.000586597223197,-0.2249699002532186,Common
cg05117183,Alcohol_Use_in_Pregnancy,chr2,26839148.0,26839149.0,CIB4,Body,,4.319963717455174e-09,9.25414454648917e-05,-0.2504026718699632,0.3442951329018912,0.8769339189510668,-0.1117406457621524,EWAS-specific
cg20671702,Alcohol_Use_in_Pregnancy,chr16,28855797.0,28855798.0,TUFM;MIR4721,Body;TSS1500,N_Shore,4.5437562659174755e-09,9.477402691210664e-05,-0.2282458301556858,1.0,1.0,0.0,EWAS-specific
cg02208358,Alcohol_Use_in_Pregnancy,chr10,73638111.0,73638112.0,,,,5.0945832303447715e-09,0.0001035385212936,-0.2319921894705963,9.607483613414728e-07,0.0062313653490162,-0.1898754330019325,Common
cg26901915,Alcohol_Use_in_Pregnancy,chr1,54689333.0,54689334.0,,,,6.007078796896897e-09,0.0001190313175993,-0.2537215265633314,1.0,1.0,0.0,EWAS-specific
cg10933323,Alcohol_Use_in_Pregnancy,chr9,126414330.0,126414331.0,DENND1A;DENND1A,Body;Body,,7.524883119203572e-09,0.0001454701227917,-0.2400024165567083,0.0342364091453526,0.5412360939253863,-0.0714717296751552,EWAS-specific
cg07024907,Alcohol_Use_in_Pregnancy,chr19,2787686.0,2787687.0,THOP1,Body,S_Shore,7.767348802958148e-09,0.0001465822626825,-0.2407082484071658,0.6999704355307164,0.9608921782751314,-0.0150218508084425,EWAS-specific
cg07196514,Alcohol_Use_in_Pregnancy,chr1,158984321.0,158984322.0,IFI16,5'UTR,,1.0160253478359024e-08,0.000187281116947,-0.248136882387645,0.0193007474830938,0.4614479565472916,-0.3148332273126253,EWAS-specific
cg11635319,Alcohol_Use_in_Pregnancy,chr6,46890412.0,46890413.0,ADGRF5;ADGRF5,5'UTR;TSS1500,,1.1650541015441673e-08,0.0002098704627869,-0.1797065963218687,2.466702044387588e-07,0.0025546638435801,-0.1499659902937682,Common
cg02297335,Alcohol_Use_in_Pregnancy,chr8,87102011.0,87102012.0,,,,1.2631380393783876e-08,0.0002224826782172,-0.230937240985435,0.0229874127266396,0.4831777699703789,-0.0841847817891173,EWAS-specific
cg25757869,Alcohol_Use_in_Pregnancy,chr10,75401245.0,75401246.0,MYOZ1;MYOZ1,1stExon;5'UTR,,1.3176677085802752e-08,0.0002270418803249,-0.2531537211639079,1.1615314894344008e-06,0.0070830370681832,-0.201038123881024,Common
cg19683753,Alcohol_Use_in_Pregnancy,chr2,74867530.0,74867531.0,M1AP;M1AP;M1AP,5'UTR;5'UTR;5'UTR,,1.3808779307118776e-08,0.0002328709604314,-0.2182604908564923,1.107838661873383e-07,0.0016040171008863,-0.1959402460339685,Common
cg18601483,Alcohol_Use_in_Pregnancy,chr8,96310106.0,96310107.0,C8orf37-AS1;C8orf37-AS1;C8orf37-AS1;C8orf37-AS1;C8orf37-AS1;C8orf37-AS1;C8orf37-AS1;C8orf37-AS1;C8orf37-AS1,Body;Body;Body;Body;Body;Body;Body;Body;Body,,1.8480613794869407e-08,0.0003051638303772,-0.2332910854984303,0.359174220439111,0.838944539669375,-0.0331513236868208,EWAS-specific
cg04899746,Alcohol_Use_in_Pregnancy,chr6,111302500.0,111302501.0,RPF2;RPF2,TSS1500;TSS1500,N_Shore,2.0570099618859037e-08,0.0003327347948694,-0.2470913948238396,0.108672421313931,0.624158944109257,0.227046311190553,EWAS-specific
cg05902963,Alcohol_Use_in_Pregnancy,chr14,100963370.0,100963371.0,WDR25;WDR25,Body;Body,,2.5238557047603043e-08,0.0003948404780941,-0.2167240783170833,0.2570562130824703,0.839706612499846,-0.1131246666450766,EWAS-specific
cg10680621,Alcohol_Use_in_Pregnancy,chr5,139069449.0,139069450.0,,,,2.5405862404449185e-08,0.0003948404780941,-0.1757364167479025,0.0038489992423615,0.2833473197322211,-0.109487748233071,EWAS-specific
cg11000311,Alcohol_Use_in_Pregnancy,chr7,118512848.0,118512849.0,,,,2.7385696283331178e-08,0.0004174248956546,0.2142522219922843,1.884379559567764e-08,0.0006368300392707,0.2095330940083748,Common
cg21616037,Alcohol_Use_in_Pregnancy,chr6,106950965.0,106950966.0,,,,2.8465741169468418e-08,0.0004228563041574,-0.2306803870168612,0.243864091490483,0.768443649442146,0.0483679428899675,EWAS-specific
cg18499750,Alcohol_Use_in_Pregnancy,chr17,61511735.0,61511736.0,CYB561;CYB561;CYB561,3'UTR;3'UTR;3'UTR,Island,2.905631722306781e-08,0.0004228563041574,0.1838323414627932,3.253503880163258e-08,0.0008704600512448,0.1800534798049803,Common
cg03153765,Alcohol_Use_in_Pregnancy,chr14,101522141.0,101522142.0,MIR453,TSS1500,,2.9342532590123e-08,0.0004228563041574,-0.2156561614294493,0.63181372353161,0.935777239235587,0.05089926496094,EWAS-specific
cg26657111,Alcohol_Use_in_Pregnancy,chr2,209121310.0,209121311.0,IDH1,TSS1500,S_Shore,3.0598699739890745e-08,0.0004330847072274,-0.1935214274313615,3.352279894024848e-07,0.0031196073774962,-0.1684661426281526,Common
cg14569771,Alcohol_Use_in_Pregnancy,chr4,153022369.0,153022370.0,,,,3.2473926621210535e-08,0.0004515624834641,-0.1362995482434241,1.89278649900122e-05,0.0253546494758709,0.122262134086789,Common
cg12606911,Alcohol_Use_in_Pregnancy,chr2,87036626.0,87036627.0,CD8A,TSS1500,Island,3.3251787083028936e-08,0.0004544068828365,-0.2177503717230694,0.0001577242283173,0.0798508962120257,-0.1295876888440847,EWAS-specific
cg05388821,Alcohol_Use_in_Pregnancy,chr10,116637038.0,116637039.0,FAM160B1,Body,,3.4209751031410467e-08,0.0004595743751822,-0.180331403740115,0.0359009200160101,0.5473125731991253,-0.0826781770583555,EWAS-specific
cg02745045,Alcohol_Use_in_Pregnancy,chr17,63150820.0,63150821.0,RGS9;RGS9;RGS9,Body;Body;Body,,3.917680688058053e-08,0.0005175301895199,0.2274549484266218,5.547874464712425e-07,0.0043979507711876,0.197851673983532,Common
cg23323973,Alcohol_Use_in_Pregnancy,chr5,158832666.0,158832667.0,,,,4.23495360340978e-08,0.0005502711263504,0.1358508593898989,7.803046625621182e-07,0.0054486007153437,0.1204732550584904,Common
cg01041284,Alcohol_Use_in_Pregnancy,chr1,44397571.0,44397572.0,ARTN;ARTN;ARTN,TSS1500;TSS1500;TSS1500,N_Shore,4.488151061922364e-08,0.0005707461082617,-0.1505068944977987,0.199499336342647,0.731996412644044,0.0440263546706611,EWAS-specific
cg19585619,Alcohol_Use_in_Pregnancy,chr6,2963668.0,2963669.0,SERPINB6;SERPINB6;SERPINB6;SERPINB6;SERPINB6;SERPINB6;SERPINB6;SERPINB6,TSS1500;Body;Body;Body;5'UTR;5'UTR;5'UTR;5'UTR,,4.574461345070964e-08,0.0005707461082617,-0.2322132703716929,0.4783396793885249,0.9172024223860652,-0.1101067345423125,EWAS-specific
cg18778727,Alcohol_Use_in_Pregnancy,chr3,146249003.0,146249004.0,PLSCR1,Body,,4.6085576999384426e-08,0.0005707461082617,-0.2111722116339327,0.0001937182639168,0.0876590843730857,-0.1362474895552126,EWAS-specific
cg22510970,Alcohol_Use_in_Pregnancy,chr6,158327096.0,158327097.0,SNX9,Body,,4.96947494698212e-08,0.0006059754814311,-0.2305009278284843,3.455064447902373e-07,0.0031693256822544,-0.2023953303981727,Common
cg08788842,Alcohol_Use_in_Pregnancy,chr12,132853877.0,132853878.0,LOC100130238;GALNT9,Body;Body,N_Shore,5.1265131850405166e-08,0.000615653066069,0.1892778371094402,0.0125118719711532,0.4073869391991874,0.2442131036183154,EWAS-specific
cg00512484,Alcohol_Use_in_Pregnancy,chr18,5199989.0,5199990.0,,,S_Shelf,5.4315949063037544e-08,0.0006386356298621,-0.2203920812574731,0.1014196340639258,0.7012650637592379,-0.3235057161462562,EWAS-specific
cg13434706,Alcohol_Use_in_Pregnancy,chr1,109418147.0,109418148.0,GPSM2,TSS1500,N_Shore,5.479035995218952e-08,0.0006386356298621,-0.2205942507806268,0.0788578908860636,0.6637168449941904,-0.0621381515060975,EWAS-specific
cg13781041,Alcohol_Use_in_Pregnancy,chr7,143599522.0,143599523.0,TCAF1;TCAF1,TSS1500;TSS1500,S_Shore,5.65462172829066e-08,0.0006495496759703,-0.2409320415836616,0.329481281628854,0.823227862929961,-0.119416966282742,EWAS-specific
cg07836177,Alcohol_Use_in_Pregnancy,chr11,66275913.0,66275914.0,DPP3;DPP3;DPP3,Body;Body;Body,,6.121357530211636e-08,0.0006867800581107,0.15048228881343,1.0,1.0,0.0,EWAS-specific
cg07076845,Alcohol_Use_in_Pregnancy,chr14,103553804.0,103553805.0,,,N_Shelf,6.193272813147945e-08,0.0006867800581107,-0.2288896705646662,2.1788531894581266e-06,0.0104407555420131,-0.1900579916784714,Common
cg15397788,Alcohol_Use_in_Pregnancy,chr19,4560742.0,4560743.0,,,S_Shelf,6.238673666012729e-08,0.0006867800581107,-0.2386109882089487,0.0232661515717164,0.4845721713020459,-0.0996574392953958,EWAS-specific
cg02437406,Alcohol_Use_in_Pregnancy,chr2,3043188.0,3043189.0,LINC01250,Body,,6.674621678066456e-08,0.0007201551242408,-0.1549337297762469,2.209634497698857e-08,0.0006980885104011,-0.1489450718290063,Common
cg06612671,Alcohol_Use_in_Pregnancy,chr6,34312254.0,34312255.0,NUDT3;RPS10-NUDT3,Body;Body,,6.814428123655345e-08,0.0007201551242408,-0.2126778332177418,0.0141437907140156,0.4221578097130598,-0.0874836794048703,EWAS-specific
cg11843202,Alcohol_Use_in_Pregnancy,chr7,135438661.0,135438662.0,,,,7.034278399929296e-08,0.0007336076710174,-0.2223953225399447,0.1870073449572591,0.7951962450804395,-0.1894747120098394,EWAS-specific
cg16001227,Alcohol_Use_in_Pregnancy,chr15,101973616.0,101973617.0,PCSK6;PCSK6;PCSK6;PCSK6;PCSK6;PCSK6;PCSK6,Body;Body;Body;Body;Body;Body;Body,,7.243629114910842e-08,0.0007456300184262,-0.2158766055654718,4.585744662696841e-13,2.944547919619606e-07,-0.2850373407000843,Common
cg15609861,Alcohol_Use_in_Pregnancy,chr2,177518584.0,177518585.0,LINC01117,Body,,7.374337367354226e-08,0.0007493527458623,-0.2366006543663076,9.46392950837367e-06,0.0178782728345398,0.1943016037419,Common
cg05593620,Alcohol_Use_in_Pregnancy,chr10,14591990.0,14591991.0,FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B;FAM107B,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;Body;5'UTR,,8.042738906969845e-08,0.0008069279945362,-0.2186960020911205,0.0153830333025939,0.4325426637894876,-0.0898517861121534,EWAS-specific
cg19408180,Alcohol_Use_in_Pregnancy,chr21,43809237.0,43809238.0,TMPRSS3;TMPRSS3;TMPRSS3;TMPRSS3;TMPRSS3;TMPRSS3,5'UTR;1stExon;Body;Body;Body;Body,,8.302671559451844e-08,0.0008140017156706,0.1857864330186764,1.62754753841004e-08,0.0004690269987502,-0.23361413815686,Common
cg13710942,Alcohol_Use_in_Pregnancy,chr16,56155668.0,56155669.0,LOC283856,Body,,8.31864202174832e-08,0.0008140017156706,-0.2062681992414181,0.000116935430287,0.055181930049661,0.135428484570633,EWAS-specific
cg23530031,Alcohol_Use_in_Pregnancy,chr11,7541099.0,7541100.0,PPFIBP2,5'UTR,,9.458967502104428e-08,0.0009142980310903,-0.181208749741898,0.0005738833770802,0.106634840694939,0.127554714655082,EWAS-specific
cg02754067,Alcohol_Use_in_Pregnancy,chr6,40327812.0,40327813.0,,,,9.999204243766597e-08,0.0009442133147562,0.2050273863072033,2.993369364054579e-07,0.002881905368617,0.1896657023076421,Common
cg18270390,Alcohol_Use_in_Pregnancy,chr16,2068076.0,2068077.0,NPW,TSS1500,N_Shore,1.001826765009495e-07,0.0009442133147562,-0.2072656811763107,2.3880193770848152e-06,0.0107983713676095,-0.1747484764288348,Common
cg15910024,Alcohol_Use_in_Pregnancy,chr15,44864905.0,44864906.0,SPG11;SPG11,Body;Body,,1.012584190579756e-07,0.0009442133147562,-0.2123161054596691,0.496868928133993,0.896006806033231,0.0279652405833238,EWAS-specific
cg12493638,Alcohol_Use_in_Pregnancy,chr1,15801888.0,15801889.0,CELA2B,TSS1500,,1.039954880182346e-07,0.0009584599043217,0.2309799364192865,2.97877574182489e-07,0.0028541894315388,-0.218239863793943,Common
cg17537853,Alcohol_Use_in_Pregnancy,chr16,81939132.0,81939133.0,PLCG2,Body,,1.1083797613086393e-07,0.0009983063153085,-0.2087314685528781,0.0008851888034339,0.1680523875490556,-0.122682320835087,EWAS-specific
cg21730366,Alcohol_Use_in_Pregnancy,chr19,52097802.0,52097803.0,,,Island,1.1324728967810449e-07,0.0010016281753422,-0.1004028180294605,1.0,1.0,0.0,EWAS-specific
cg08643646,Alcohol_Use_in_Pregnancy,chr10,128487557.0,128487558.0,,,,1.1963998991718789e-07,0.0010420603680032,-0.196259732184348,0.0005315142382502,0.1356488501228527,-0.1418570132658005,EWAS-specific
cg14458619,Alcohol_Use_in_Pregnancy,chr9,8858644.0,8858645.0,PTPRD;PTPRD,5'UTR;5'UTR,Island,1.2178026944920602e-07,0.0010491727611665,-0.2168878525763488,8.011578536994837e-07,0.0055315125621625,-0.1939147754754829,Common
cg04903429,Alcohol_Use_in_Pregnancy,chr16,4043204.0,4043205.0,ADCY9,Body,,1.3259799270139149e-07,0.0011253804533064,-0.2396147149768772,0.2486573967845904,0.8351004328363892,-0.0427895108617119,EWAS-specific
cg10502244,Alcohol_Use_in_Pregnancy,chr12,48399295.0,48399296.0,COL2A1;COL2A1,TSS1500;TSS1500,Island,1.3398530083164116e-07,0.0011253804533064,0.1924294889969769,8.866316661345181e-09,0.0003483859538375,-0.224300283218699,Common
cg24389643,Alcohol_Use_in_Pregnancy,chr3,63713646.0,63713647.0,,,,1.3488543889230766e-07,0.0011253804533064,-0.2411202421200119,0.0032035597236373,0.2652151083298001,-0.1229595562101777,EWAS-specific
cg15229836,Alcohol_Use_in_Pregnancy,chr2,239553380.0,239553381.0,,,,1.467926238632105e-07,0.0012119673043994,0.2358229008414626,5.92147878476988e-08,0.0012912090870289,0.229891783024704,Common
cg11816769,Alcohol_Use_in_Pregnancy,chr3,52001952.0,52001953.0,PCBP4,TSS1500,,1.502485222574333e-07,0.0012277116544422,-0.1752702311082113,1.0,1.0,0.0,EWAS-specific
cg02749948,Alcohol_Use_in_Pregnancy,chr6,32073700.0,32073701.0,TNXB,5'UTR,,1.5687252429736044e-07,0.0012687577639363,-0.2491723019501266,1.0,1.0,0.0,EWAS-specific
cg14066645,Alcohol_Use_in_Pregnancy,chr17,56770424.0,56770425.0,TEX14;RAD51C;TEX14;RAD51C,TSS1500;Body;TSS1500;Body,S_Shore,1.7477983949330625e-07,0.0013953178217435,-0.1577021599008797,1.74697860669769e-07,0.0022351312466674,-0.182053331608124,Common
cg24055007,Alcohol_Use_in_Pregnancy,chr11,120039578.0,120039579.0,,,N_Shore,1.771133276668388e-07,0.0013953178217435,-0.1830783428118594,2.51165727844853e-07,0.0026915741392781,-0.20672007816885,Common
cg10912979,Alcohol_Use_in_Pregnancy,chr6,137084900.0,137084901.0,MAP3K5,Body,,1.784978832211551e-07,0.0013953178217435,-0.2033589203874009,7.08863022705615e-06,0.0178496990841756,-0.1665879172817088,Common
cg11151981,Alcohol_Use_in_Pregnancy,chr3,16560711.0,16560712.0,,,,1.795624033320906e-07,0.0013953178217435,-0.1951645076537982,0.121734258571217,0.643687915175051,0.0585352114982903,EWAS-specific
cg19046580,Alcohol_Use_in_Pregnancy,chr14,103489157.0,103489158.0,CDC42BPB,Body,,1.882594981395344e-07,0.0014486970489503,-0.2140820709895733,3.1291656667784764e-06,0.012379844920443,-0.1843675304122215,Common
cg05039585,Alcohol_Use_in_Pregnancy,chr9,135359227.0,135359228.0,C9orf171;C9orf171,Body;Body,N_Shelf,1.9381267445647402e-07,0.0014733717643691,0.1704956059891174,3.2445315870311603e-09,0.0001912320428332,-0.21335741630792,Common
cg21830683,Alcohol_Use_in_Pregnancy,chr16,84634696.0,84634697.0,COTL1,Body,,1.9870909551498654e-07,0.0014733717643691,-0.2007601398420084,3.00238115425248e-07,0.0028541894315388,-0.199626067692721,Common
cg07761984,Alcohol_Use_in_Pregnancy,chr1,178568961.0,178568962.0,,,,2.023215738913336e-07,0.0014733717643691,-0.1794932922351454,3.147284838617774e-05,0.037012819055678,-0.1406307877903125,Common
cg22396227,Alcohol_Use_in_Pregnancy,chr4,166315749.0,166315750.0,CPE,Body,,2.027506956915246e-07,0.0014733717643691,0.2103706439693253,1.25059234038133e-09,9.21370780295091e-05,-0.2453769331641,Common
cg13238049,Alcohol_Use_in_Pregnancy,chr9,132093492.0,132093493.0,,,,2.041048657463182e-07,0.0014733717643691,-0.1495381980212004,0.1973326955492807,0.8029037634246148,-0.0450103974686818,EWAS-specific
cg25670299,Alcohol_Use_in_Pregnancy,chr22,39218763.0,39218764.0,NPTXR,Body,,2.044782522493617e-07,0.0014733717643691,-0.2257868047337121,0.407311214187343,0.861497896516632,-0.0257019942891156,EWAS-specific
cg03217316,Alcohol_Use_in_Pregnancy,chr6,138876257.0,138876258.0,NHSL1,Body,,2.193633954973263e-07,0.0015525764360072,-0.238814116943675,0.0423046449561274,0.476017508788522,0.0853038868581014,EWAS-specific
cg27254290,Alcohol_Use_in_Pregnancy,chr2,193613226.0,193613227.0,PCGEM1,TSS1500,,2.2045113119162645e-07,0.0015525764360072,-0.190633871858145,0.0340144686455605,0.5402442972081779,-0.074620051434677,EWAS-specific
cg12507282,Alcohol_Use_in_Pregnancy,chr16,58881971.0,58881972.0,,,,2.2220064214003285e-07,0.0015525764360072,-0.1084056033617348,8.383777120034758e-08,0.0015370416345205,-0.106080986806431,Common
cg23691743,Alcohol_Use_in_Pregnancy,chr14,23788707.0,23788708.0,PABPN1,TSS1500,N_Shore,2.233057665461221e-07,0.0015525764360072,-0.2307607283694855,0.2323172245190049,0.8251840636200931,-0.0432528928476469,EWAS-specific
cg24910887,Alcohol_Use_in_Pregnancy,chr7,3457425.0,3457426.0,SDK1,Body,,2.3037256668183781e-07,0.0015877818170434,-0.189125622604074,1.3186845335987773e-07,0.0016602729552638,-0.185729798184801,Common
cg00238508,Alcohol_Use_in_Pregnancy,chr3,71907737.0,71907738.0,,,,2.405201162722427e-07,0.0016434304120533,-0.153685239962676,1.16651468556606e-06,0.0065805851360009,0.149255438635774,Common
cg03852503,Alcohol_Use_in_Pregnancy,chr6,14875451.0,14875452.0,,,,2.461694033020904e-07,0.001667654634556,-0.2167676221710783,0.0005187958268032,0.1343985161273352,-0.1516661707335761,EWAS-specific
cg09262446,Alcohol_Use_in_Pregnancy,chr6,30231689.0,30231690.0,HLA-L,Body,S_Shelf,2.550092804982356e-07,0.0017090448534824,-0.1858480598120283,1.0,1.0,0.0,EWAS-specific
cg09750365,Alcohol_Use_in_Pregnancy,chr16,54882228.0,54882229.0,,,,2.5659164953679664e-07,0.0017090448534824,0.1707198861762308,4.28018478298661e-08,0.0008699077071457,-0.19669067939723,Common
