CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg23817672,Chronic_Stress,chr1,210032146.0,210032147.0,,,,1.2935643517814434e-07,0.0025007028296888,-0.2163902052390207,4.514343946743345e-06,0.0158398955043684,-0.2004761915578049,Common
cg21284822,Chronic_Stress,chr3,194500865.0,194500866.0,LOC100507391,Body,,1.36021499791597e-07,0.0025386867746449,-0.2233432602346402,1.56302300699948e-07,0.0022157070724559,0.239705649195397,Common
cg19255468,Chronic_Stress,chr4,57688173.0,57688174.0,SPINK2;SPINK2;SPINK2;SPINK2;SPINK2;SPINK2;SPINK2;SPINK2;SPINK2,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS200;TSS200,S_Shore,1.377271854900784e-07,0.0025386867746449,0.2139766340034532,3.223357653086e-10,0.0001609981473711,0.298371414289289,Common
cg04166638,Chronic_Stress,chr17,79164389.0,79164390.0,AZI1;AZI1,Body;Body,Island,1.543602717453231e-07,0.0027227122135969,0.2723835226186407,0.0015338601466329,0.1765814509720814,0.1652044058333786,EWAS-specific
cg07741624,Chronic_Stress,chr11,2309813.0,2309814.0,,,,1.545810844616081e-07,0.0027227122135969,0.1945178427363434,1.21280423126856e-05,0.0244909213610357,0.1719593338318021,Common
cg14321941,Chronic_Stress,chr8,583068.0,583069.0,,,,1.606123512568224e-07,0.002767445084622,-0.2451538858033848,1.0,1.0,0.0,EWAS-specific
cg21852513,Chronic_Stress,chr1,116371475.0,116371476.0,,,S_Shore,1.6872480587008045e-07,0.0028453715363035,-0.1728498048345172,5.700996696921506e-07,0.0053628302450477,-0.173788704342933,Common
cg19494923,Chronic_Stress,chr22,39662721.0,39662722.0,,,,1.7600180100281457e-07,0.0029062554059882,-0.1525525374690489,1.7990124835131778e-06,0.0098342753013598,-0.147357532836218,Common
cg23749005,Chronic_Stress,chr7,158362339.0,158362340.0,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,Island,1.917995955982631e-07,0.0031024837156806,0.2592404965329188,5.12777603123244e-09,0.0007256327315813,-0.285939595556253,Common
cg17137457,Chronic_Stress,chr22,51017166.0,51017167.0,CPT1B;CPT1B;CPT1B;CPT1B;CHKB-CPT1B;CPT1B;CPT1B;CPT1B,TSS200;TSS200;TSS1500;TSS1500;Body;TSS200;TSS200;TSS1500,S_Shore,1.968554081404735e-07,0.0031205794895999,0.241804992644993,1.467500859636508e-05,0.0261740431583152,0.1962064748226941,Common
cg12988276,Chronic_Stress,chr13,27580924.0,27580925.0,,,,2.0327355949142042e-07,0.0031591381601532,-0.2344364021081962,1.9701628418835897e-07,0.0028143896603753,-0.2413220353577773,Common
cg00523161,Chronic_Stress,chr2,11888753.0,11888754.0,LPIN1,5'UTR,S_Shore,2.1179842929721745e-07,0.0032283253394226,0.1987557673408362,1.844888250012927e-07,0.0028143896603753,0.2030403490103403,Common
cg27178414,Chronic_Stress,chr5,476803.0,476804.0,SLC9A3;SLC9A3;LOC100288152;SLC9A3;SLC9A3,ExonBnd;ExonBnd;Body;Body;Body,Island,2.31162377553561e-07,0.0034569984638791,-0.2161806143294307,1.59609563825621e-09,0.0003135785256656,0.250012889353398,Common
cg27402091,Chronic_Stress,chr7,157654102.0,157654103.0,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,,2.452261762452588e-07,0.0034824598906463,0.2128396363649359,1.0290389115397317e-07,0.0019891468908999,0.1984471497517247,Common
cg07444617,Chronic_Stress,chr16,14398064.0,14398065.0,,,S_Shore,2.4592235496061105e-07,0.0034824598906463,-0.1351371956243321,0.0106346378047735,0.3386969877718365,-0.1439609851280182,EWAS-specific
cg14992524,Chronic_Stress,chr8,10586135.0,10586136.0,SOX7,Body,N_Shore,2.460459646157502e-07,0.0034824598906463,-0.14290194770942,9.918619355962698e-09,0.0005285448176432,-0.1763618850858077,Common
cg10971243,Chronic_Stress,chr8,1326261.0,1326262.0,,,N_Shore,2.520186441363144e-07,0.0035044165170693,0.1686326855199024,1.0,1.0,0.0,EWAS-specific
cg18327617,Chronic_Stress,chr18,60024186.0,60024187.0,TNFRSF11A;TNFRSF11A;TNFRSF11A;TNFRSF11A;TNFRSF11A,Body;Body;Body;Body;Body,,2.8199374686413855e-07,0.0038536244434611,-0.246083145041799,0.226761450362277,0.711516835002957,0.046876173460632,EWAS-specific
cg06680397,Chronic_Stress,chr5,135527376.0,135527377.0,LOC389332,Body,Island,2.920583446752934e-07,0.0039235167525093,-0.2161251088619197,0.0156443781417517,0.28115517709453,-0.11474201163629,EWAS-specific
cg14434745,Chronic_Stress,chr15,90756012.0,90756013.0,SEMA4B;SEMA4B,Body;Body,,3.224111050139356e-07,0.0041892671919964,0.1927561864321311,9.82399985117868e-06,0.0131596496915569,-0.186418450738083,Common
cg16047567,Chronic_Stress,chr1,12664243.0,12664244.0,DHRS3,Body,,3.300272955962758e-07,0.0042143716172759,-0.2443344256558454,9.407891106211572e-07,0.0067758240681301,-0.2313239022171326,Common
cg01441152,Chronic_Stress,chr5,176069770.0,176069771.0,EIF4E1B,5'UTR,,3.354145619732325e-07,0.0042143716172759,-0.1640392397366576,8.523146275828721e-06,0.0210845920476431,-0.1428139880045154,Common
cg16980637,Chronic_Stress,chr19,51815359.0,51815360.0,IGLON5,Body,Island,3.40294475705689e-07,0.0042143716172759,-0.1683433971527237,3.2246842087185095e-07,0.0037901170195342,-0.1651593789978785,Common
cg25800328,Chronic_Stress,chr11,47736132.0,47736133.0,AGBL2,Body,N_Shore,3.517988527340683e-07,0.0042898189733691,0.2449729054809785,5.732636886670027e-06,0.0176092332154521,0.2253318984862611,Common
cg14866167,Chronic_Stress,chr8,130089463.0,130089464.0,,,,3.6239082034109065e-07,0.004317791013773,0.2372586548745661,3.821159018800663e-06,0.0145970979902795,0.2148215368850866,Common
cg23870316,Chronic_Stress,chr8,2216155.0,2216156.0,,,,3.69428264721988e-07,0.004317791013773,0.2676247274619774,1.0,1.0,0.0,EWAS-specific
cg03228449,Chronic_Stress,chr2,216299545.0,216299546.0,FN1;FN1;FN1;FN1;FN1;FN1;FN1,Body;Body;Body;Body;Body;Body;Body,N_Shore,3.719467363743241e-07,0.004317791013773,-0.1493533294115739,2.199339327096529e-07,0.0029421157832971,-0.1517166709681481,Common
cg19172170,Chronic_Stress,chr11,20627781.0,20627782.0,SLC6A5,Body,,3.758831046790424e-07,0.004317791013773,0.2261011925163537,2.792204580612777e-05,0.0353629130385145,0.187292986533738,Common
cg06405219,Chronic_Stress,chr7,30219135.0,30219136.0,,,,3.828910178600626e-07,0.0043354585856144,0.2590377990105164,1.112346385950972e-05,0.0236378687750069,0.2285227228965562,Common
cg05394783,Chronic_Stress,chr10,134043897.0,134043898.0,STK32C,Body,S_Shelf,4.005831105159201e-07,0.004471901091221,-0.2481868691978702,5.364513553065777e-07,0.0052190945955235,-0.2332062630907567,Common
cg23159970,Chronic_Stress,chr12,2690385.0,2690386.0,CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,,4.217420311062768e-07,0.0045359264958821,-0.2691519652973853,3.364485937955261e-07,0.0037901170195342,-0.2625729718152594,Common
cg10127249,Chronic_Stress,chr19,44112127.0,44112128.0,ZNF428,Body,,4.2265684615387385e-07,0.0045359264958821,-0.2225415074233877,2.03415756958866e-06,0.0103492249200169,-0.2112835167715556,Common
cg09989847,Chronic_Stress,chr6,86205036.0,86205037.0,NT5E,3'UTR,,4.26612781056541e-07,0.0045359264958821,-0.2256935339079133,1.241805414338522e-05,0.0246865149472289,-0.1959813646834252,Common
cg04983821,Chronic_Stress,chr5,133407209.0,133407210.0,,,S_Shore,4.328038292528323e-07,0.0045359264958821,-0.1694053105024968,2.066495398160876e-07,0.0028232240289737,-0.1755599827302942,Common
cg12090821,Chronic_Stress,chr14,21755658.0,21755659.0,RPGRIP1,TSS1500,,4.39941107618935e-07,0.0045359264958821,-0.2612695973298659,0.10137149645558,0.551620830328063,0.0747890356290995,EWAS-specific
cg22491459,Chronic_Stress,chr7,1481982.0,1481983.0,MICALL2,Body,N_Shore,4.451240153137021e-07,0.0045359264958821,-0.2425180954685011,9.63488245923735e-08,0.0018318083098692,0.259146287171114,Common
cg14797147,Chronic_Stress,chr5,124309096.0,124309097.0,,,,4.463779233325081e-07,0.0045359264958821,-0.2624688695775869,4.575188101995955e-06,0.0159115429314305,-0.2348431411373601,Common
cg23065364,Chronic_Stress,chr13,60064862.0,60064863.0,,,,4.571751936116063e-07,0.0045459754086368,-0.2418116137199384,0.0806417818630091,0.5981726322448442,-0.213512330461211,EWAS-specific
cg15255086,Chronic_Stress,chr17,5673881.0,5673882.0,,,,4.588377754561182e-07,0.0045459754086368,-0.2512366738409604,1.284491915467274e-06,0.0084161614219262,-0.2424582311622689,Common
cg16233676,Chronic_Stress,chr12,123868151.0,123868152.0,SETD8,TSS1500,N_Shore,4.745652541611146e-07,0.0046038430922801,-0.1406701917614575,8.722836734011723e-07,0.0065894258499288,-0.1453810444193036,Common
cg12898162,Chronic_Stress,chr20,12297908.0,12297909.0,,,,4.762954825871711e-07,0.0046038430922801,0.2421678217601872,0.166172305653589,0.6475693328531,-0.0522924641134606,EWAS-specific
cg22362377,Chronic_Stress,chr6,104894401.0,104894402.0,,,,4.997891730099611e-07,0.0047727276753241,0.19448676328137,2.152344318821411e-06,0.010571525872446,0.1884009848416502,Common
cg23436584,Chronic_Stress,chr12,98833359.0,98833360.0,,,,5.12608112137627e-07,0.0048368664040127,-0.1271729208746384,4.617002391963555e-07,0.0047057441093671,-0.1200655993993369,Common
cg07113009,Chronic_Stress,chr20,11795275.0,11795276.0,LINC00687,Body,,5.361490705387351e-07,0.0049994765453234,0.2440308626823684,2.88013200484713e-07,0.0029028351877335,-0.204483053455696,Common
cg12417704,Chronic_Stress,chr1,3659656.0,3659657.0,KIAA0495,3'UTR,N_Shelf,5.669428695455281e-07,0.0050706717168742,-0.2590393386944494,5.37175262850219e-06,0.0100511119229649,0.228080676758755,Common
cg04286158,Chronic_Stress,chr3,140732678.0,140732679.0,,,,5.74349658778332e-07,0.0050706717168742,-0.1467497626963401,2.0231862420624385e-07,0.0028232240289737,-0.1540434459624773,Common
cg18113890,Chronic_Stress,chr2,265912.0,265913.0,ACP1;SH3YL1;ACP1;ACP1;ACP1;SH3YL1;SH3YL1,Body;TSS1500;Body;Body;Body;TSS1500;TSS1500,S_Shore,5.759143668604538e-07,0.0050706717168742,-0.2267570037922044,4.436566713040235e-06,0.0158264411974641,-0.2054224624064732,Common
cg09163369,Chronic_Stress,chr1,210001066.0,210001067.0,C1orf107,TSS1500,N_Shore,5.817879783169518e-07,0.0050706717168742,-0.2150312524930043,1.7040175072947773e-05,0.0279663644247972,-0.1861810368336342,Common
cg11335264,Chronic_Stress,chr1,19806843.0,19806844.0,CAPZB,Body,,5.822945105990923e-07,0.0050706717168742,-0.2156047980115967,8.97657435458249e-07,0.0043367007962641,0.219826198951669,Common
cg00133954,Chronic_Stress,chr10,116311531.0,116311532.0,ABLIM1;ABLIM1;ABLIM1,Body;Body;Body,,5.885663360939673e-07,0.0050706717168742,0.1909237835295876,0.0023505505193649,0.135113153207373,-0.131289010644725,EWAS-specific
cg01187156,Chronic_Stress,chr19,55383415.0,55383416.0,,,,6.167854176467201e-07,0.0051457478972898,-0.1027295247372494,1.0,1.0,0.0,EWAS-specific
cg11367841,Chronic_Stress,chr11,47270567.0,47270568.0,NR1H3;ACP2;ACP2,5'UTR;TSS200;TSS200,Island,6.1837804755671e-07,0.0051457478972898,0.1660826728957992,1.0,1.0,0.0,EWAS-specific
cg13011453,Chronic_Stress,chr18,31807966.0,31807967.0,,,S_Shelf,6.247652086721004e-07,0.0051457478972898,0.249640610613651,0.695212152999148,0.940209934865313,-0.0631999881919199,EWAS-specific
cg05364567,Chronic_Stress,chr17,5019761.0,5019762.0,ZNF232,5'UTR,Island,6.25392680856648e-07,0.0051457478972898,-0.1952662791856306,3.1459404974815917e-09,0.0002684139179416,-0.2261120643521615,Common
cg19649534,Chronic_Stress,chr20,56099947.0,56099948.0,CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL;CTCFL,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;TSS200;TSS200;TSS200;TSS200;TSS200;5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,6.362337122109806e-07,0.0051457478972898,0.1458374814485941,1.61648672230998e-07,0.0022157070724559,-0.137926879648068,Common
cg26392145,Chronic_Stress,chr19,35251893.0,35251894.0,ZNF599,Body,,6.49949821452281e-07,0.0052035836174932,-0.1891076350000481,0.0254015156025333,0.4357961306550641,-0.0721881254762671,EWAS-specific
cg14532218,Chronic_Stress,chr15,46241811.0,46241812.0,,,,7.137951777746766e-07,0.0056575905447045,0.235665712030427,3.214888684669187e-06,0.0132327497334887,0.2215151729779389,Common
cg08485649,Chronic_Stress,chr10,134043654.0,134043655.0,STK32C,Body,S_Shore,7.233892972524136e-07,0.0056768655517558,-0.2506974277322746,3.341324163717946e-07,0.0037901170195342,-0.2432414500206229,Common
cg13401386,Chronic_Stress,chr21,40655116.0,40655117.0,BRWD1;BRWD1,Body;Body,,7.602739625532962e-07,0.005866159901722,-0.2528643446470446,0.181475335532528,0.664611215574949,0.0654070152331022,EWAS-specific
cg10038738,Chronic_Stress,chr4,7370235.0,7370236.0,SORCS2,Body,,7.641098877861174e-07,0.005866159901722,0.1890551251555423,2.3968239625224368e-06,0.0109930159839379,0.1881522383276035,Common
cg02491557,Chronic_Stress,chr7,4012573.0,4012574.0,SDK1,Body,,7.732729494337459e-07,0.005866159901722,0.2343713866196065,1.0,1.0,0.0,EWAS-specific
cg03499943,Chronic_Stress,chr10,126211704.0,126211705.0,LHPP;LHPP,Body;Body,,7.771150011049846e-07,0.005866159901722,-0.2100385235662213,0.0024120429268325,0.136458308745175,0.147657414692086,EWAS-specific
cg03754044,Chronic_Stress,chr6,10112908.0,10112909.0,,,,8.049943129275265e-07,0.0060192842206278,-0.2086215875184653,3.0511293411108145e-07,0.0036965237926251,-0.2256457510481546,Common
cg27142093,Chronic_Stress,chr14,101302507.0,101302508.0,MEG3;MEG3;MEG3,Body;Body;Body,,8.187234085506658e-07,0.0060250835411118,-0.2285299590851301,1.2533539191722725e-06,0.0084161614219262,-0.2212466034312544,Common
cg15060346,Chronic_Stress,chr2,73868736.0,73868737.0,NAT8,Body,,8.240368429745357e-07,0.0060250835411118,-0.1930196351439172,1.125581374064833e-08,0.0005285448176432,-0.2162067158088963,Common
cg25243771,Chronic_Stress,chr1,41248256.0,41248257.0,KCNQ4;KCNQ4,TSS1500;TSS1500,N_Shore,8.285746984081477e-07,0.0060250835411118,-0.1139266884196612,0.0272911918251532,0.34643945924789,-0.0715055857873614,EWAS-specific
cg26276791,Chronic_Stress,chr22,29388204.0,29388205.0,ZNRF3;ZNRF3,Body;Body,,8.688372555889191e-07,0.0062496216582058,-0.2343895191906839,0.0056257275809906,0.2745879009312655,-0.1230446912178363,EWAS-specific
cg01214012,Chronic_Stress,chr14,30585046.0,30585047.0,,,,8.752231611137104e-07,0.0062496216582058,0.2291276131429384,1.1719671372658172e-05,0.0241996919640117,0.2078824298943192,Common
cg14262955,Chronic_Stress,chr9,132114769.0,132114770.0,,,S_Shore,8.898059739100684e-07,0.0062970218175262,-0.1302908541676304,5.406736737295016e-05,0.0465547077177702,-0.1193624559610575,Common
cg04697265,Chronic_Stress,chr11,130683700.0,130683701.0,,,,9.260324338912498e-07,0.0064953963657455,0.1975816090868124,4.117384494356048e-06,0.0151908865450526,0.1860814929620585,Common
cg08459430,Chronic_Stress,chr5,81571289.0,81571290.0,RPS23,3'UTR,N_Shelf,9.359890807926454e-07,0.0065076447136825,-0.2106866468400664,0.0160951711178728,0.3830787350580047,-0.1004811588564068,EWAS-specific
cg18109985,Chronic_Stress,chr15,78060752.0,78060753.0,LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1;LINGO1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,,1.004163648431922e-06,0.00686748449233,0.156530639432493,0.0017851839187998,0.121485701917428,-0.13687623470335,EWAS-specific
cg02380802,Chronic_Stress,chr16,53407808.0,53407809.0,,,S_Shore,1.0050733858145124e-06,0.00686748449233,-0.2530825063478976,4.75595802738388e-07,0.003626692247206,-0.250028016356752,Common
cg08594341,Chronic_Stress,chr11,9825487.0,9825488.0,SBF2-AS1;SBF2,Body;Body,,1.0347764399471362e-06,0.0070100089721126,0.1581716031262867,4.020874048814641e-06,0.0150984761088322,0.1431217510141951,Common
cg10329692,Chronic_Stress,chr2,171149148.0,171149149.0,MYO3B;MYO3B;MYO3B;MYO3B;MYO3B,Body;Body;Body;Body;Body,,1.0659113726075943e-06,0.0071597357229524,0.2172118187128388,2.08408983059384e-05,0.0191035517569572,-0.191506740988004,Common
cg13904419,Chronic_Stress,chr14,103769540.0,103769541.0,,,,1.121480039356802e-06,0.007469688483651,-0.0997215624972027,0.3637554701115855,0.8554855789276522,-0.0277349528136657,EWAS-specific
cg05468458,Chronic_Stress,chr5,171059363.0,171059364.0,,,S_Shelf,1.1556249994137042e-06,0.0075856742473653,0.1514766967265477,2.7237245277595027e-06,0.0121080936667725,0.1486848557270701,Common
cg22846807,Chronic_Stress,chr17,42925300.0,42925301.0,HIGD1B;HIGD1B,5'UTR;1stExon,,1.1580349201195716e-06,0.0075856742473653,-0.2563005598634373,2.039881535062273e-06,0.0103492249200169,-0.2394127999421623,Common
cg14385295,Chronic_Stress,chr3,41014399.0,41014400.0,,,,1.190952518469441e-06,0.0077373549410369,-0.1967746006022854,1.0,1.0,0.0,EWAS-specific
