CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Group
cg25432336,Braak_Stage,chr2,20648580.0,20648581.0,RHOB;RHOB,1stExon;3'UTR,S_Shore,1e-300,1e-300,1.0,2.99e-10,8.57e-07,0.063066423,Common
cg07737292,Braak_Stage,chr16,56892460.0,56892461.0,MIR138-2,Body,,1e-300,1e-300,1.0,2.39e-11,1e-07,-0.140343037,Common
cg18046677,Braak_Stage,chr19,49220142.0,49220143.0,MAMSTR;MAMSTR;MAMSTR,1stExon;Body;5'UTR,N_Shelf,1e-300,1e-300,1.0,2.77e-10,8.12e-07,0.050174803,Common
cg00979931,Braak_Stage,chr11,72533664.0,72533665.0,ATG16L2,Body,Island,1e-300,1e-300,1.0,8.05e-10,1.95e-06,0.049577836,Common
cg13912311,Braak_Stage,chr9,127265348.0,127265349.0,NR5A1,Body,Island,1e-300,1e-300,1.0,1.63e-09,3.51e-06,0.028998808,Common
cg11839415,Braak_Stage,chr1,43814764.0,43814765.0,MPL,Body,Island,1e-300,1e-300,1.0,9.06e-10,2.13e-06,0.07368768,Common
cg00162806,Braak_Stage,chr10,135051929.0,135051930.0,VENTX,Body,Island,1e-300,1e-300,1.0,5.6e-10,1.44e-06,0.028089455,Common
cg00682096,Braak_Stage,chr17,46672924.0,46672925.0,LOC404266;LOC404266;LOC404266;LOC404266;LOC404266,Body;Body;Body;TSS1500;Body,N_Shore,1e-300,1e-300,1.0,5.5e-10,1.43e-06,0.038345584,Common
cg07349815,Braak_Stage,chr3,123751269.0,123751270.0,,,N_Shore,1e-300,1e-300,1.0,3.83260221430798e-11,9.6418690206453e-07,0.369321612365925,Common
cg19240213,Braak_Stage,chr7,27163095.0,27163096.0,HOXA3,5'UTR,N_Shore,1e-300,1e-300,1.0,3.33e-10,9.32e-07,0.047023412,Common
cg23950714,Braak_Stage,chr5,176935364.0,176935365.0,DOK3;DOK3;DOK3,Body;Body;Body,S_Shelf,1e-300,1e-300,1.0,0.0007722365008974,0.109450928289174,0.246560299859407,EWAS-specific
cg10752406,Braak_Stage,chr19,827776.0,827777.0,AZU1,TSS200,,1e-300,1e-300,1.0,1.0,1.0,0.0,EWAS-specific
cg07963670,Braak_Stage,chr8,23161764.0,23161765.0,LOXL2,Body,,1e-300,1e-300,1.0,7.04e-10,1.72e-06,0.047245686,Common
cg15610437,Braak_Stage,chr19,827821.0,827822.0,AZU1,TSS200,,1e-300,1e-300,1.0,1.0,1.0,0.0,EWAS-specific
cg27078890,Braak_Stage,chr11,128457459.0,128457460.0,ETS1,TSS200,,1e-300,1e-300,1.0,2.27e-10,6.99e-07,0.041029775,Common
cg05287480,Braak_Stage,chr7,27176127.0,27176128.0,,,N_Shelf,1e-300,1e-300,1.0,0.000149,0.023477812,0.045518756,Common
cg17113856,Braak_Stage,chr6,32120895.0,32120896.0,PPT2;PRRT1;PPT2,TSS1500;TSS1500;TSS1500,N_Shore,1e-300,1e-300,1.0,1.0,1.0,0.0,EWAS-specific
cg13374901,Braak_Stage,chr20,60639404.0,60639405.0,TAF4,Body,Island,1e-300,1e-300,1.0,1.75328224269855e-10,3.63243983699791e-06,0.196379307697062,Common
cg15475323,Braak_Stage,chr19,49220102.0,49220103.0,MAMSTR;MAMSTR;MAMSTR,1stExon;Body;5'UTR,N_Shelf,1e-300,1e-300,1.0,1.41e-09,3.1e-06,0.059029535,Common
cg12305431,Braak_Stage,chr7,27157855.0,27157856.0,HOXA3;HOXA3,5'UTR;5'UTR,S_Shelf,1e-300,1e-300,1.0,2.43e-10,7.35e-07,0.036446191,Common
cg12163800,Braak_Stage,chr17,74475355.0,74475356.0,RHBDF2;RHBDF2,Body;Body,Island,1e-300,1e-300,1.0,6.56e-09,1.12e-05,0.292584681,Common
cg27660627,Braak_Stage,chr16,89461803.0,89461804.0,ANKRD11,5'UTR,,1e-300,1e-300,1.0,2.09e-10,6.5e-07,0.058786843,Common
cg09825979,Braak_Stage,chr7,27179432.0,27179433.0,,,Island,1e-300,1e-300,1.0,5.29e-10,1.39e-06,0.030397161,Common
cg20145009,Braak_Stage,chr14,105399175.0,105399176.0,PLD4,Body,Island,1e-300,1e-300,1.0,9.72e-10,2.26e-06,0.0325826,Common
cg16988611,Braak_Stage,chr10,82224946.0,82224947.0,TSPAN14;TSPAN14,5'UTR;5'UTR,,1e-300,1e-300,1.0,2.7e-10,8.06e-07,0.037572556,Common
cg14557202,Braak_Stage,chr12,54764371.0,54764372.0,ZNF385A;ZNF385A;ZNF385A,Body;Body;Body,Island,1e-300,1e-300,1.0,1.07e-09,2.46e-06,0.062725948,Common
cg13579486,Braak_Stage,chr20,39314091.0,39314092.0,,,N_Shore,1e-300,1e-300,1.0,4.76e-10,1.27e-06,-0.054457103,Common
cg08706567,Braak_Stage,chr1,43814983.0,43814984.0,MPL,Body,Island,1e-300,1e-300,1.0,1.87e-09,3.93e-06,0.057222291,Common
cg12695465,Braak_Stage,chr6,10556147.0,10556148.0,GCNT2;GCNT2;GCNT2,5'UTR;1stExon;Body,,1e-300,1e-300,1.0,6.5e-10,1.62e-06,0.060830897,Common
cg13879455,Braak_Stage,chr12,58133008.0,58133009.0,AGAP2;AGAP2,TSS1500;Body,S_Shore,1e-300,1e-300,1.0,1.72e-09,3.69e-06,0.043062392,Common
cg07110356,Braak_Stage,chr17,56355431.0,56355432.0,MPO,Body,Island,1e-300,1e-300,1.0,0.001032390058032,0.127807711911841,0.234125696852641,EWAS-specific
cg23618477,Braak_Stage,chr6,169334872.0,169334873.0,,,S_Shelf,1e-300,1e-300,1.0,1.0,1.0,0.0,EWAS-specific
cg10095954,Braak_Stage,chr17,3848324.0,3848325.0,ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3,Body;Body;Body;Body;Body;Body;Body,Island,1e-300,1e-300,1.0,9.4e-09,1.46e-05,0.034906845,Common
cg02293044,Braak_Stage,chr22,29703543.0,29703544.0,GAS2L1;GAS2L1;GAS2L1,5'UTR;5'UTR;5'UTR,Island,1e-300,1e-300,1.0,1.67997073676858e-09,2.19405437321456e-05,0.167330414908104,Common
cg02798280,Braak_Stage,chr19,39087135.0,39087136.0,MAP4K1;MAP4K1,Body;Body,Island,1e-300,1e-300,1.0,4.65e-10,1.25e-06,0.052243765,Common
cg03684062,Braak_Stage,chr19,3179364.0,3179365.0,S1PR4,1stExon,Island,1e-300,1e-300,1.0,2.74e-10,8.1e-07,-0.0620866,Common
cg25595793,Braak_Stage,chr19,10736117.0,10736118.0,SLC44A2;SLC44A2,TSS200;Body,Island,1e-300,1e-300,1.0,1.78e-09,3.78e-06,0.053127832,Common
cg19645616,Braak_Stage,chr19,10444917.0,10444918.0,RAVER1;ICAM3,TSS1500;Body,Island,1e-300,1e-300,1.0,1.15e-09,2.61e-06,0.046173615,Common
cg12706938,Braak_Stage,chr19,1566839.0,1566840.0,MEX3D,Body,Island,1e-300,1e-300,1.0,4.15e-09,7.54e-06,0.06693111,Common
cg11532431,Braak_Stage,chr7,27169674.0,27169675.0,HOXA4,Body,Island,1e-300,1e-300,1.0,5.08e-10,1.34e-06,0.045794806,Common
cg00931644,Braak_Stage,chr13,77461368.0,77461369.0,KCTD12,TSS1500,S_Shore,1e-300,1e-300,1.0,3.9e-10,1.07e-06,0.044543866,Common
cg15751948,Braak_Stage,chr11,74870268.0,74870269.0,SLCO2B1;SLCO2B1;SLCO2B1,Body;Body;TSS1500,,1e-300,1e-300,1.0,1.24e-09,2.79e-06,0.058551749,Common
cg03608224,Braak_Stage,chr12,124773995.0,124773996.0,FAM101A,5'UTR,,1e-300,1e-300,1.0,3.59e-09,6.79e-06,0.043488907,Common
cg23669081,Braak_Stage,chr17,46685353.0,46685354.0,HOXB7,Body,Island,1e-300,1e-300,1.0,5.81e-10,1.48e-06,0.028392593,Common
cg27217474,Braak_Stage,chr17,46697543.0,46697544.0,,,Island,1e-300,1e-300,1.0,2.08e-09,4.31e-06,0.027441998,Common
cg05066959,Braak_Stage,chr8,41519308.0,41519309.0,ANK1;ANK1;ANK1;ANK1;ANK1;ANK1;ANK1;MIR486;ANK1,Body;Body;Body;Body;Body;Body;Body;TSS1500;Body,,1e-300,1e-300,1.0,6.93529731363462e-10,1.16316494778509e-05,-0.188511699348654,Common
cg01291088,Braak_Stage,chr16,67687648.0,67687649.0,RLTPR,Body,Island,1e-300,1e-300,1.0,3.39e-09,6.44e-06,0.054150608,Common
cg18871253,Braak_Stage,chr7,114055137.0,114055138.0,FOXP2;FOXP2;FOXP2;FOXP2;FOXP2;FOXP2,1stExon;5'UTR;5'UTR;1stExon;5'UTR;1stExon,,1e-300,1e-300,1.0,2.22e-09,4.56e-06,0.039784595,Common
cg09498948,Braak_Stage,chr8,93116100.0,93116101.0,,,S_Shore,1e-300,1e-300,1.0,4.04e-09,7.38e-06,0.041197261,Common
cg05726756,Braak_Stage,chr17,46608288.0,46608289.0,HOXB1,TSS200,Island,1e-300,1e-300,1.0,6.22e-09,1.07e-05,0.064073644,Common
cg17965690,Braak_Stage,chr19,10736049.0,10736050.0,SLC44A2;SLC44A2,TSS200;Body,Island,1e-300,1e-300,1.0,2.42e-09,4.87e-06,0.057549729,Common
cg01132696,Braak_Stage,chr6,33048558.0,33048559.0,HLA-DPB1,Body,Island,1e-300,1e-300,1.0,1.0,1.0,0.0,EWAS-specific
cg21334513,Braak_Stage,chr6,30095248.0,30095249.0,,,Island,1e-300,1e-300,1.0,1.0,1.0,0.0,EWAS-specific
cg09233429,Braak_Stage,chr15,40583241.0,40583242.0,PLCB2,Body,Island,1e-300,1e-300,1.0,1.36e-09,3.03e-06,0.039061077,Common
cg06108383,Braak_Stage,chr6,32120899.0,32120900.0,PPT2;PRRT1;PPT2,TSS1500;TSS1500;TSS1500,N_Shore,1e-300,1e-300,1.0,1.0,1.0,0.0,EWAS-specific
cg13928306,Braak_Stage,chr16,3162397.0,3162398.0,ZNF205;ZNF205;MGC3771;MGC3771,TSS200;TSS200;Body;Body,,1e-300,1e-300,1.0,5.98e-09,1.04e-05,0.04041166,Common
cg10822172,Braak_Stage,chr7,28338757.0,28338758.0,CREB5,TSS200,,1e-300,1e-300,1.0,1.55e-09,3.35e-06,0.042599606,Common
cg17824906,Braak_Stage,chr12,1700011.0,1700012.0,FBXL14,Body,N_Shelf,1e-300,1e-300,1.0,1.11e-09,2.55e-06,0.046422771,Common
cg14019523,Braak_Stage,chr14,94407033.0,94407034.0,ASB2,Body,S_Shore,1e-300,1e-300,1.0,1.0,1.0,0.0,EWAS-specific
cg08202399,Braak_Stage,chr16,14280512.0,14280513.0,MKL2,Body,,1e-300,1e-300,1.0,2.96e-09,5.68e-06,0.052074503,Common
cg25143652,Braak_Stage,chr20,62168670.0,62168671.0,PTK6;PTK6,1stExon;5'UTR,Island,1e-300,1e-300,1.0,1.47298327288988e-09,2.07516829451272e-05,0.200725870622726,Common
cg08481112,Braak_Stage,chr19,2544100.0,2544101.0,GNG7,5'UTR,S_Shore,1e-300,1e-300,1.0,2.55e-09,5.06e-06,0.048514337,Common
cg25487405,Braak_Stage,chr22,46473039.0,46473040.0,,,,1e-300,1e-300,1.0,2.94e-09,5.66e-06,0.039215109,Common
cg05417607,Braak_Stage,chr17,1373605.0,1373606.0,MYO1C;MYO1C;MYO1C,Body;Body;Body,N_Shore,1e-300,1e-300,1.0,1.77611213117141e-08,0.0001042592621932,-0.169165554541991,Common
cg03536885,Braak_Stage,chr7,27163820.0,27163821.0,HOXA3,5'UTR,Island,1e-300,1e-300,1.0,8.5e-09,1.35e-05,0.025879582,Common
cg16748008,Braak_Stage,chr7,27155002.0,27155003.0,HOXA3;HOXA3;HOXA3,5'UTR;TSS1500;5'UTR,Island,1e-300,1e-300,1.0,2.28e-09,4.65e-06,0.033850036,Common
cg11724984,Braak_Stage,chr12,121890864.0,121890865.0,KDM2B;KDM2B,Body;Body,Island,1e-300,1e-300,1.0,0.0060457266502896,0.299499958570078,-0.207332223191301,EWAS-specific
cg01226614,Braak_Stage,chr13,44947593.0,44947594.0,SERP2,TSS1500,Island,1e-300,1e-300,1.0,3.9e-09,7.15e-06,0.027869126,Common
