CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg17602444,Inflammatory_Bowel_Disease,chr7,644819.0,644820.0,PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B;PRKAR1B,Body;Body;Body;Body;Body;Body,N_Shore,1.092742151990538e-09,1.7759077339972995e-05,-0.17528274146451,2.5246944826366e-11,6.49688046865152e-07,0.197198502461843,Common
cg19978416,Inflammatory_Bowel_Disease,chr7,73699563.0,73699564.0,,,N_Shelf,1.4271918528935835e-09,2.2335446779869552e-05,0.1298157452295174,7.391689365524839e-09,0.0001093449247983,0.1197243615417289,Common
cg25114611,Inflammatory_Bowel_Disease,chr6,35696870.0,35696871.0,FKBP5;LOC285847,TSS1500;Body,S_Shore,1.659024565650643e-09,2.422394711393344e-05,-0.1378993939248942,0.0008819304208698,0.138155292991932,-0.163587515199688,EWAS-specific
cg25653947,Inflammatory_Bowel_Disease,chr8,144443217.0,144443218.0,,,S_Shore,1.662519917983447e-09,2.422394711393344e-05,0.1132704597986093,1.42741186676531e-08,0.000104948758204,-0.106482802241318,Common
cg20871826,Inflammatory_Bowel_Disease,chr17,3790402.0,3790403.0,CAMKK1;CAMKK1;CAMKK1,5'UTR;5'UTR;5'UTR,N_Shore,1.996936019541097e-09,2.8126710706168383e-05,0.1185973556401822,1.169439300858231e-06,0.0049617516088243,0.0925652372548737,Common
cg20784591,Inflammatory_Bowel_Disease,chr7,99972461.0,99972462.0,PILRA;PILRA;PILRA,Body;Body;Body,,2.670361846283944e-09,3.6398582497535096e-05,0.1083826962363981,9.25923727181505e-06,0.0105037667848915,-0.0867385499051139,Common
cg08363114,Inflammatory_Bowel_Disease,chr19,54711292.0,54711293.0,RPS9,Body,Island,2.759020138979726e-09,3.643182630267517e-05,-0.0978214028695973,1.0,1.0,0.0,EWAS-specific
cg25392060,Inflammatory_Bowel_Disease,chr8,142297121.0,142297122.0,,,S_Shore,2.885413794358588e-09,3.694623721147372e-05,0.1272839333759652,0.0019139350089265,0.2571341222822499,0.0603863374996967,EWAS-specific
cg09816821,Inflammatory_Bowel_Disease,chr16,88709302.0,88709303.0,,,N_Shore,3.199225914811399e-09,3.975960328975668e-05,0.1242128812924857,0.0115879697177132,0.396722525115365,-0.122269142111274,EWAS-specific
cg24773560,Inflammatory_Bowel_Disease,chr12,56732723.0,56732724.0,IL23A;IL23A,5'UTR;1stExon,,3.721787287716985e-09,4.433901689243709e-05,0.1221874332634463,3.1621317256071143e-08,0.0003319677288516,0.1089081814521098,Common
cg02504211,Inflammatory_Bowel_Disease,chr3,194815434.0,194815435.0,C3orf21,Body,,3.838062582916833e-09,4.433901689243709e-05,0.1092070199076293,1.946314815882889e-06,0.0063981659116667,0.0917690948824148,Common
cg23216724,Inflammatory_Bowel_Disease,chr6,167571584.0,167571585.0,GPR31,TSS1500,,3.882502402141703e-09,4.433901689243709e-05,0.143321759611208,3.734541680380938e-05,0.0407848294352877,0.0955171418738203,Common
cg04523589,Inflammatory_Bowel_Disease,chr3,48265146.0,48265147.0,CAMP,1stExon,,4.124624124340332e-09,4.4729727892246767e-05,0.1304012785676652,1.0,1.0,0.0,EWAS-specific
cg12796135,Inflammatory_Bowel_Disease,chr1,153916764.0,153916765.0,DENND4B,Body,N_Shore,4.128428930672075e-09,4.4729727892246767e-05,0.1217532826243749,2.52849260621216e-09,2.75510732814862e-05,-0.113556243732759,Common
cg26385222,Inflammatory_Bowel_Disease,chr7,150497077.0,150497078.0,TMEM176B;TMEM176B;TMEM176A;TMEM176B;TMEM176B;TMEM176B,TSS1500;5'UTR;TSS1500;5'UTR;5'UTR;5'UTR,Island,4.2958480587456735e-09,4.538005013817167e-05,0.1463252899473451,2.985391319285546e-10,9.715806779048844e-06,0.1602583770179113,Common
cg00309945,Inflammatory_Bowel_Disease,chr1,22148926.0,22148927.0,LDLRAD2;HSPG2,3'UTR;3'UTR,N_Shore,5.1761624095716725e-09,5.1671489355488776e-05,0.1204772174709676,6.746873556555037e-09,0.0001045588697434,0.1100521773624223,Common
cg26002437,Inflammatory_Bowel_Disease,chr10,45473231.0,45473232.0,C10orf10;RASSF4,Body;Body,S_Shelf,5.207007301492436e-09,5.1671489355488776e-05,-0.1768699444758496,1.18439274882069e-07,0.0004678921612609,0.153979784011607,Common
cg23329411,Inflammatory_Bowel_Disease,chr10,43562813.0,43562814.0,,,,5.258276082920797e-09,5.1671489355488776e-05,0.1284363276250891,9.612717532305216e-06,0.0179793727431096,0.092394619263545,Common
cg00371134,Inflammatory_Bowel_Disease,chr1,77912654.0,77912655.0,AK5;AK5,Body;Body,,5.8128522658445674e-09,5.582293407336569e-05,0.0979371779005683,5.360962419920142e-10,1.3420757036545478e-05,0.1092982085129662,Common
cg02508743,Inflammatory_Bowel_Disease,chr8,56903623.0,56903624.0,LYN;LYN,Body;Body,,6.018314748925621e-09,5.651170801175608e-05,0.1684592774730691,1.352469899372953e-09,2.589144508243712e-05,0.1662153815275267,Common
cg23842572,Inflammatory_Bowel_Disease,chr17,17030253.0,17030254.0,MPRIP;MPRIP,Body;Body,,6.602744126455271e-09,6.065165924229178e-05,0.1016744169256542,0.0041102365164122,0.3370259317419475,0.0723431077327285,EWAS-specific
cg09494379,Inflammatory_Bowel_Disease,chr2,232258012.0,232258013.0,,,N_Shelf,7.811932837607623e-09,7.0232268014158e-05,0.1563323779546911,3.22463516403702e-06,0.0053401183162397,-0.106655424997182,Common
cg02097604,Inflammatory_Bowel_Disease,chr17,17750910.0,17750911.0,TOM1L2;TOM1L2,3'UTR;3'UTR,,8.40348176761421e-09,7.39765502904552e-05,-0.1501997352029342,2.97782115239143e-08,0.0001761675165834,0.157316679579114,Common
cg12620005,Inflammatory_Bowel_Disease,chr1,51779655.0,51779656.0,TTC39A;TTC39A,Body;Body,,1.12233814392512e-08,9.559652781632114e-05,-0.1283028165899261,1.7380857695086577e-05,0.0255950825003504,-0.0905827184088966,Common
cg05941027,Inflammatory_Bowel_Disease,chr17,61774174.0,61774175.0,LIMD2,3'UTR,N_Shelf,1.1326222737814791e-08,9.559652781632114e-05,0.0994122077195612,4.3611358468115214e-08,0.0004355755705362,0.0929763083650565,Common
cg20954977,Inflammatory_Bowel_Disease,chr2,232260116.0,232260117.0,B3GNT7,TSS1500,Island,1.1538151686038933e-08,9.559652781632114e-05,0.1104640467251195,0.0007894614241036,0.1747797776649156,0.0615111289247644,EWAS-specific
cg14237301,Inflammatory_Bowel_Disease,chr16,28506477.0,28506478.0,APOB48R,Body,N_Shelf,1.1805904238367414e-08,9.593386969449373e-05,0.121587479169984,0.0021500752714108,0.2695860600970244,0.0592497451636652,EWAS-specific
cg25655096,Inflammatory_Bowel_Disease,chr12,6745292.0,6745293.0,LPAR5;LPAR5,1stExon;5'UTR,,1.3434180145855293e-08,0.0001071053953258,0.1382133042360949,0.044422601191292,0.6516133814253487,0.0880570236078101,EWAS-specific
cg09018739,Inflammatory_Bowel_Disease,chr16,57180107.0,57180108.0,CPNE2,Body,,1.4335726921724976e-08,0.0001121765322096,0.1112768914549748,1.06990865330923e-08,8.47148184979208e-05,-0.11021136389877,Common
cg20975835,Inflammatory_Bowel_Disease,chr11,64107374.0,64107375.0,CCDC88B,TSS1500,N_Shelf,1.4894331275502241e-08,0.0001142410311618,0.1158720535428524,2.80720950663222e-07,0.0008582834610376,0.128214681654491,Common
cg16936953,Inflammatory_Bowel_Disease,chr17,57915665.0,57915666.0,TMEM49,Body,,1.5235643849503845e-08,0.0001142410311618,-0.1993766832776032,1.1121040369186167e-10,4.021429981055324e-06,-0.2222641309715203,Common
cg03899510,Inflammatory_Bowel_Disease,chr6,170581690.0,170581691.0,,,S_Shore,1.5410648674761565e-08,0.0001142410311618,0.119778978083907,4.76133119700745e-05,0.046440754014148,0.083362490264598,Common
cg06633739,Inflammatory_Bowel_Disease,chr10,71570947.0,71570948.0,COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1;COL13A1,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,,1.6737951269116798e-08,0.0001219411695321,0.1189826160586526,4.0705621748899006e-05,0.0428719775730434,0.0803221776368507,Common
cg13781414,Inflammatory_Bowel_Disease,chr9,138951648.0,138951649.0,NACC2,5'UTR,,1.7026722965249486e-08,0.0001219425039918,-0.1050897573123221,0.0047999981797358,0.3544570058506739,-0.1001998253472709,EWAS-specific
cg12054453,Inflammatory_Bowel_Disease,chr17,57915717.0,57915718.0,TMEM49,Body,,1.7588678847887917e-08,0.0001238676844969,-0.2058326886186361,3.13867646049078e-14,1.93844658199911e-09,-0.269709796327132,Common
cg04610187,Inflammatory_Bowel_Disease,chr17,76360794.0,76360795.0,,,S_Shelf,2.0524063672689012e-08,0.0001421705255207,-0.1100562021855215,1.1408828374856585e-06,0.0049617516088243,-0.0936248682415668,Common
cg12229367,Inflammatory_Bowel_Disease,chr17,55822335.0,55822336.0,,,,2.125204408052376e-08,0.000144838850357,0.1472377006111118,8.101314759424215e-10,1.75768825458721e-05,0.1564736972814964,Common
cg19893929,Inflammatory_Bowel_Disease,chr2,16105823.0,16105824.0,,,,2.3218011934715687e-08,0.0001557257858252,0.1084304533976589,2.3159002585107923e-08,0.0002691779141539,0.1064383491277288,Common
cg26725076,Inflammatory_Bowel_Disease,chr12,132569963.0,132569964.0,EP400NL,Body,S_Shore,2.6847499849943974e-08,0.000177255583853,-0.1248657740108191,6.709021681199695e-09,0.0001045588697434,-0.1402353385472703,Common
cg03998636,Inflammatory_Bowel_Disease,chr13,111210121.0,111210122.0,RAB20,Body,N_Shelf,2.7385959739756368e-08,0.0001780289617863,-0.1199786686528429,0.003367460260174,0.252764153704847,0.135756642565454,EWAS-specific
cg09882647,Inflammatory_Bowel_Disease,chr20,43991346.0,43991347.0,SYS1;SYS1-DBNDD2,TSS1500;TSS1500,N_Shore,2.7944880558492892e-08,0.0001789098998519,0.1690312462869866,0.0199852454124341,0.5370849044797391,0.0673570511344045,EWAS-specific
cg11064521,Inflammatory_Bowel_Disease,chr15,69606134.0,69606135.0,PAQR5;PAQR5,5'UTR;TSS1500,,2.885221231108616e-08,0.0001819618598152,0.0871893093667045,3.0969594399296166e-06,0.0086915492326497,0.0785102433913272,Common
cg21124940,Inflammatory_Bowel_Disease,chr19,4090224.0,4090225.0,,,Island,3.2711758080551395e-08,0.000201041277888,0.1550514304072544,6.82081268538142e-10,1.03387505859356e-05,-0.178506869636461,Common
cg04221877,Inflammatory_Bowel_Disease,chr1,25257515.0,25257516.0,RUNX3;RUNX3,TSS1500;Body,Island,3.2829047053295155e-08,0.000201041277888,0.117420738425113,4.416719822918272e-08,0.0004355755705362,0.1116247021313227,Common
cg04119529,Inflammatory_Bowel_Disease,chr16,2094667.0,2094668.0,NTHL1,Body,N_Shelf,3.663747076165613e-08,0.0002211584285056,0.083524820021154,1.0766721434490525e-06,0.0049617516088243,0.067972366644874,Common
cg27469606,Inflammatory_Bowel_Disease,chr19,1154485.0,1154486.0,SBNO2,5'UTR,Island,4.04000899355128e-08,0.0002404362986207,-0.1509717157759172,1.0,1.0,0.0,EWAS-specific
cg25979157,Inflammatory_Bowel_Disease,chr19,53902687.0,53902688.0,ZNF765,Body,S_Shelf,4.316757113223559e-08,0.0002533384839831,-0.2270888297010376,9.95230640461652e-06,0.0109369118069238,0.136055753398334,Common
cg05413628,Inflammatory_Bowel_Disease,chr16,1521656.0,1521657.0,CLCN7;CLCN7,Body;Body,N_Shelf,4.629398514236536e-08,0.0002679648059443,-0.0888560411695954,0.0005139554640476,0.104966565673222,0.0540728309889882,EWAS-specific
cg00074818,Inflammatory_Bowel_Disease,chr8,8560427.0,8560428.0,CLDN23,1stExon,Island,5.1599292782029294e-08,0.0002946375400873,0.1605578718613443,1.5058399706201e-05,0.0241335425955319,0.1476046271876291,Common
cg09856436,Inflammatory_Bowel_Disease,chr1,855649.0,855650.0,FLJ39609,TSS1500,S_Shore,5.3449461234813854e-08,0.0003011328392779,-0.0921768721946679,0.0043287598583304,0.278599634066786,0.0534741699428249,EWAS-specific
cg15082870,Inflammatory_Bowel_Disease,chr7,36022841.0,36022842.0,,,S_Shore,5.776107450213658e-08,0.0003211424540622,0.126417553621477,9.724018907244486e-05,0.0670473163828004,0.086162669798335,EWAS-specific
cg01703329,Inflammatory_Bowel_Disease,chr17,3859977.0,3859978.0,ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3;ATP2A3,Body;Body;Body;Body;Body;Body;Body,,5.975823742632134e-08,0.0003279314767274,0.1071751248875879,0.001811048440219,0.2517721331545177,0.0587301506088969,EWAS-specific
cg00567854,Inflammatory_Bowel_Disease,chr1,203273693.0,203273694.0,BTG2,TSS1500,N_Shore,6.095528698188513e-08,0.0003302119820977,0.1326762298988969,1.8109213165914377e-07,0.0014374519216539,0.1264733770271629,Common
cg08417595,Inflammatory_Bowel_Disease,chr19,3811002.0,3811003.0,ZFR2,Body,Island,6.84144886575669e-08,0.000365929181687,0.1287629481398193,2.020862067542955e-06,0.0065116777779358,0.1110037578537846,Common
cg04987734,Inflammatory_Bowel_Disease,chr14,103415873.0,103415874.0,CDC42BPB,Body,,6.962836740318134e-08,0.0003677665923684,0.1382097607172427,2.2759276394755666e-08,0.0002691779141539,0.1355647120158618,Common
cg05017199,Inflammatory_Bowel_Disease,chr7,150497065.0,150497066.0,TMEM176B;TMEM176B;TMEM176A;TMEM176B;TMEM176B;TMEM176B,TSS1500;5'UTR;TSS1500;5'UTR;5'UTR;5'UTR,Island,7.243637857199597e-08,0.000377874652998,0.1264224484763219,1.062534048618557e-09,2.161227459079164e-05,0.1466727686340865,Common
cg00705600,Inflammatory_Bowel_Disease,chr4,185820660.0,185820661.0,,,,8.033551805917537e-08,0.0004122110340629,-0.1446925909013929,1.87554326144266e-07,0.0006435197323705,-0.143322840444622,Common
cg24402667,Inflammatory_Bowel_Disease,chr17,36612623.0,36612624.0,ARHGAP23,TSS1500,S_Shelf,8.187633784113757e-08,0.0004122110340629,0.1003629905350118,1.0,1.0,0.0,EWAS-specific
cg19867579,Inflammatory_Bowel_Disease,chr2,175643491.0,175643492.0,,,,8.19450733674843e-08,0.0004122110340629,0.1076775640829634,1.3330836310786662e-05,0.0219113839553735,0.0949237631960682,Common
cg25258033,Inflammatory_Bowel_Disease,chr6,167368657.0,167368658.0,RNASET2,Body,N_Shore,8.741000524409822e-08,0.0004345285046574,0.2062208760758873,0.0033037435884356,0.3136879683009755,0.1110225030677728,EWAS-specific
cg10368935,Inflammatory_Bowel_Disease,chr10,18240316.0,18240317.0,SLC39A12;SLC39A12,TSS1500;TSS1500,,9.0308611365157e-08,0.0004437177106409,0.1454226218563431,8.96020600638683e-13,3.95273087824608e-08,-0.178878122319169,Common
cg16639691,Inflammatory_Bowel_Disease,chr13,28597227.0,28597228.0,FLT3,Body,,1.059637435362084e-07,0.0005146525046406,0.121392919113235,9.21725619296757e-11,1.89752580825892e-06,-0.165512047993583,Common
cg26662324,Inflammatory_Bowel_Disease,chr10,126745862.0,126745863.0,CTBP2;CTBP2,5'UTR;5'UTR,,1.1013416437626162e-07,0.0005236652788408,0.0865534206177511,0.0561326546185315,0.636164029085598,0.0387532053108903,EWAS-specific
cg21606696,Inflammatory_Bowel_Disease,chr19,45259535.0,45259536.0,BCL3,Body,N_Shore,1.1029802487961437e-07,0.0005236652788408,-0.1309567649199101,3.02360051130912e-08,0.0001761675165834,0.133192792839369,Common
cg19279042,Inflammatory_Bowel_Disease,chr6,31550090.0,31550091.0,LTB;LTB,1stExon;1stExon,S_Shore,1.2224834164870814e-07,0.0005739532474108,0.0850039348675557,1.0,1.0,0.0,EWAS-specific
cg23669118,Inflammatory_Bowel_Disease,chr16,1538347.0,1538348.0,C16orf38,1stExon,S_Shore,1.27170883607457e-07,0.0005852404699619,0.125982513393097,0.0411510874938317,0.588199213946271,-0.121666585053594,EWAS-specific
cg09275408,Inflammatory_Bowel_Disease,chr10,44500491.0,44500492.0,,,N_Shore,1.2783493013271322e-07,0.0005852404699619,0.1040808581655493,3.882801091930289e-07,0.0024777219634573,0.1002188032898755,Common
cg25112191,Inflammatory_Bowel_Disease,chr1,151804260.0,151804261.0,RORC;RORC,1stExon;5'UTR,,1.2880752886408762e-07,0.0005852404699619,-0.1225360221791765,7.36569018428054e-10,1.03387505859356e-05,0.140066039213962,Common
cg18094261,Inflammatory_Bowel_Disease,chr3,52216318.0,52216319.0,,,,1.3373750866260456e-07,0.0006011757107485,0.104462562837326,0.0016924631878733,0.2458450979070906,0.0565838797737347,EWAS-specific
cg13028635,Inflammatory_Bowel_Disease,chr11,1871244.0,1871245.0,,,,1.3563505200518674e-07,0.0006032875784703,0.1272183948414929,6.73755765274018e-06,0.0085832300113356,-0.0865622539541365,Common
cg21370522,Inflammatory_Bowel_Disease,chr6,31543219.0,31543220.0,TNF,TSS200,,1.432800267832437e-07,0.0006306530078875,0.1493210451927465,1.0,1.0,0.0,EWAS-specific
cg16395997,Inflammatory_Bowel_Disease,chr1,3562798.0,3562799.0,WDR8,Body,S_Shore,1.46520394827099e-07,0.0006323827253784,0.1101902296706004,0.022303104612469,0.492228982169701,-0.0649839828435782,EWAS-specific
cg18158438,Inflammatory_Bowel_Disease,chr11,64322994.0,64322995.0,SLC22A11,TSS200,,1.466661943426194e-07,0.0006323827253784,0.0995254941843349,6.71636834132862e-07,0.0017140616064481,-0.117557101798003,Common
cg13139542,Inflammatory_Bowel_Disease,chr2,8242815.0,8242816.0,,,,1.4879754458692125e-07,0.0006350919683849,0.1618880783439484,4.64808409096764e-12,1.59480929698979e-07,-0.184082615901791,Common
cg20138067,Inflammatory_Bowel_Disease,chr1,203273571.0,203273572.0,BTG2,TSS1500,N_Shore,1.5389088349172649e-07,0.0006502628503766,0.1100137995861339,5.83702095458505e-05,0.0330123089885689,-0.0893989005896525,Common
cg25130381,Inflammatory_Bowel_Disease,chr1,27440721.0,27440722.0,SLC9A1,Body,,1.60055438598559e-07,0.0006696149056331,0.0913868295454485,1.2783022055706734e-06,0.0051836590349288,0.0884892601281801,Common
cg15614653,Inflammatory_Bowel_Disease,chr2,129104464.0,129104465.0,,,S_Shore,1.8193577942782585e-07,0.0007536921541732,-0.1169803132595203,4.737559096929815e-07,0.0028576957884424,-0.1174104532268673,Common
cg17901584,Inflammatory_Bowel_Disease,chr1,55353706.0,55353707.0,DHCR24,TSS1500,S_Shore,1.876292927460474e-07,0.0007697318678762,-0.077332977161821,7.074656939841467e-06,0.014594232079839,-0.0892111160916023,Common
cg02543993,Inflammatory_Bowel_Disease,chr7,5736195.0,5736196.0,RNF216;RNF216,Body;Body,,2.1906746284673145e-07,0.0008900626758746,0.1030725450294157,1.2721472016652398e-11,3.92839055874227e-07,-0.13682169373793,Common
cg09004241,Inflammatory_Bowel_Disease,chr2,232259431.0,232259432.0,B3GNT7,TSS1500,N_Shore,2.2823361751799545e-07,0.0009149837895407,0.1368448488486067,0.0320850266905867,0.547291521303492,-0.0585178856584134,EWAS-specific
cg04461311,Inflammatory_Bowel_Disease,chr17,47926783.0,47926784.0,TAC4;TAC4;TAC4;TAC4;TAC4,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,N_Shore,2.3641738707345162e-07,0.0009149837895407,0.2551257015738899,0.2788438922416,0.88033787851866,-0.107050163143477,EWAS-specific
cg14728380,Inflammatory_Bowel_Disease,chr17,80280330.0,80280331.0,SECTM1,Body,S_Shore,2.364429698291143e-07,0.0009149837895407,0.12916224137772,1.42302013831025e-05,0.0136496435345482,-0.114033304652049,Common
cg00069642,Inflammatory_Bowel_Disease,chr5,141062490.0,141062491.0,ARAP3,TSS1500,,2.365859775490465e-07,0.0009149837895407,0.1191185484385891,0.0003835239621682,0.130152195899729,0.079851226860432,EWAS-specific
cg00259742,Inflammatory_Bowel_Disease,chr11,1871101.0,1871102.0,,,,2.375323851151838e-07,0.0009149837895407,0.1039705038497878,1.217815970999294e-06,0.0050811810087418,0.1018157995327296,Common
cg09977847,Inflammatory_Bowel_Disease,chr2,217070953.0,217070954.0,XRCC5,3'UTR,,2.385996833615152e-07,0.0009149837895407,0.1107657311118283,0.0134029332402218,0.4830134124825802,0.0523543801385666,EWAS-specific
cg11612617,Inflammatory_Bowel_Disease,chr12,102872937.0,102872938.0,IGF1;IGF1;IGF1;IGF1,Body;Body;Body;TSS1500,,2.4069756277287175e-07,0.0009149837895407,-0.1306018943617569,0.0060830725314932,0.3811663469135476,-0.0640064729874124,EWAS-specific
cg14991769,Inflammatory_Bowel_Disease,chr7,150497157.0,150497158.0,TMEM176B;TMEM176B;TMEM176A;TMEM176B;TMEM176B;TMEM176B,TSS1500;5'UTR;TSS1500;5'UTR;5'UTR;5'UTR,Island,2.4252436274354746e-07,0.0009149837895407,0.1319778914012654,2.5606462842586252e-08,0.0002853065681483,0.1405570200772682,Common
cg01915433,Inflammatory_Bowel_Disease,chr5,118665275.0,118665276.0,TNFAIP8,Body,,2.50182327881737e-07,0.0009355224980687,0.0923970817262719,1.0876658857944985e-06,0.0049617516088243,0.0837092000727615,Common
cg24598495,Inflammatory_Bowel_Disease,chr13,37064804.0,37064805.0,,,,2.7168253696643457e-07,0.0010070080055271,0.0881559773099945,0.0003628572627925,0.1258956096903069,0.058128752129107,EWAS-specific
