CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg25534601,Diabetes,chr6,168198163.0,168198164.0,C6orf123,TSS1500,Island,2.54015541568256e-07,0.0030489555101643,-0.2206398175795554,8.783920780224034e-07,0.0069451442136463,-0.2136064021612111,Common
cg24253904,Diabetes,chr1,201644923.0,201644924.0,NAV1,Body,,2.66480230271316e-07,0.0030489555101643,0.1486333622709255,5.1554301236653e-07,0.00669448571547,-0.145131586698888,Common
cg08398567,Diabetes,chr10,27609333.0,27609334.0,,,S_Shore,2.667777713756325e-07,0.0030489555101643,-0.1470682514459486,1.0,1.0,0.0,EWAS-specific
cg09165842,Diabetes,chr20,17296317.0,17296318.0,PCSK2,Body,Island,2.8510123680619613e-07,0.0031460134995393,-0.192588060754228,2.4843295496071223e-06,0.0118974041318155,-0.1893348721043062,Common
cg23352942,Diabetes,chr3,46931381.0,46931382.0,PTH1R,Body,N_Shelf,4.009421083087922e-07,0.0041898444360553,-0.2221636246662097,1.7310186838407127e-06,0.0101853541919672,-0.2108339735623905,Common
cg18606375,Diabetes,chr5,134365728.0,134365729.0,PITX1,Body,N_Shore,4.071852058872346e-07,0.0041898444360553,-0.2110163884382024,1.4369174992319322e-06,0.0093220206982863,-0.2075333167887468,Common
cg16537676,Diabetes,chr6,30851624.0,30851625.0,DDR1;DDR1,TSS1500;TSS1500,N_Shore,4.27385302888393e-07,0.0041898444360553,0.1441092057169324,1.0,1.0,0.0,EWAS-specific
cg03716125,Diabetes,chr2,208541770.0,208541771.0,,,,4.320682559751099e-07,0.0041898444360553,-0.1832547957080771,0.0003251540900539,0.1166733783222642,-0.1594314105015845,EWAS-specific
cg21477075,Diabetes,chr6,168433436.0,168433437.0,KIF25;KIF25,Body;Body,N_Shelf,4.783868627691122e-07,0.004294432825193,-0.1754672321382271,2.1631174162636536e-06,0.011644613337045,-0.1675934473229885,Common
cg01994014,Diabetes,chr6,168681627.0,168681628.0,,,N_Shore,4.966413659538999e-07,0.004294432825193,0.1715741903239686,3.30145312380749e-07,0.006216001337298,-0.176364543044423,Common
cg17110364,Diabetes,chr2,43903227.0,43903228.0,PLEKHH2;LOC728819,Body;1stExon,,5.039118889696827e-07,0.004294432825193,-0.1355030746556617,6.585370246237924e-07,0.0069451442136463,-0.1431344619691563,Common
cg10531725,Diabetes,chr17,45924888.0,45924889.0,SP6,Body,Island,5.06212508441666e-07,0.004294432825193,-0.2017343920942558,8.490416730687681e-07,0.0069451442136463,-0.1979061760847272,Common
cg08378788,Diabetes,chr17,1395864.0,1395865.0,MYO1C;MYO1C;MYO1C,1stExon;5'UTR;TSS1500,S_Shore,5.099527427754213e-07,0.004294432825193,0.1976283468000791,5.06860890679245e-07,0.00669448571547,-0.200205065715849,Common
cg05260966,Diabetes,chr22,33197394.0,33197395.0,SYN3;TIMP3;TIMP3;SYN3;SYN3,Body;1stExon;5'UTR;Body;Body,Island,5.334240292847264e-07,0.0043769082907517,0.182679717915655,3.8917177806430153e-07,0.0065643679388922,0.1876881781337303,Common
cg26622895,Diabetes,chr12,101605465.0,101605466.0,SLC5A8,TSS1500,S_Shore,6.07048499032721e-07,0.0047610997990108,-0.2015559878897507,1.0,1.0,0.0,EWAS-specific
cg00707406,Diabetes,chr5,140167620.0,140167621.0,PCDHA1;PCDHA1;PCDHA1,Body;1stExon;1stExon,Island,6.100025679420931e-07,0.0047610997990108,-0.2157569093474404,2.1092498075081726e-07,0.0053366762154706,-0.2277745734558407,Common
cg02411275,Diabetes,chr1,4831200.0,4831201.0,AJAP1;AJAP1,Body;Body,N_Shore,6.593474235801962e-07,0.0050237093089911,-0.1896023351140528,6.488751590958464e-06,0.0188308902938897,-0.1765041127620543,Common
cg13861749,Diabetes,chr18,70533078.0,70533079.0,NETO1;NETO1;NETO1,Body;TSS200;TSS200,N_Shore,7.134451271808876e-07,0.0053050082305713,-0.1784680886351448,1.1602155593967012e-05,0.0257499666078629,-0.1616801004200397,Common
cg03162779,Diabetes,chr11,2308362.0,2308363.0,,,,7.465076530450958e-07,0.0053050082305713,0.178596849857498,9.00588689131099e-06,0.0215755526342041,0.1607201579515946,Common
cg22550299,Diabetes,chr6,169654842.0,169654843.0,THBS2,TSS1500,,7.493353284838903e-07,0.0053050082305713,-0.2079812160002322,9.749227510386125e-08,0.0027407570000948,-0.2225163965586808,Common
cg02669770,Diabetes,chr7,99647239.0,99647240.0,ZSCAN21,TSS200,,7.625782517453775e-07,0.0053050082305713,0.1892869690810628,3.3098198895263853e-06,0.0137283190116186,0.1836759831604848,Common
cg08553467,Diabetes,chr3,128292922.0,128292923.0,C3orf27,5'UTR,,8.152218751724468e-07,0.0055505682257087,0.13465023765261,4.930709138014637e-07,0.006930741728536,0.1405993488884824,Common
cg27638615,Diabetes,chr2,202901352.0,202901353.0,FZD7;FZD7,1stExon;3'UTR,S_Shore,8.354601713460652e-07,0.005569856313582,0.1989470415446241,5.953748634627851e-07,0.0069451442136463,0.2053785747461984,Common
cg07000438,Diabetes,chr20,3073301.0,3073302.0,,,Island,9.648595049419723e-07,0.0061598951575722,0.1854109278722044,1.275409275921826e-06,0.0092198607751088,0.1911622801401789,Common
cg13727122,Diabetes,chr20,25566180.0,25566181.0,NINL,TSS200,Island,9.852403378221488e-07,0.0061598951575722,-0.1356948353487689,1.0,1.0,0.0,EWAS-specific
cg03238162,Diabetes,chr18,29027701.0,29027702.0,DSG3,TSS200,,9.93163560201414e-07,0.0061598951575722,-0.1909036613593082,4.00043592512984e-06,0.0144478796593157,-0.184179967820618,Common
cg07277038,Diabetes,chr3,196373543.0,196373544.0,LRRC33,5'UTR,,1.005805819399107e-06,0.0061598951575722,-0.190006878381148,3.679475588444516e-06,0.0144478796593157,-0.1832174783095926,Common
cg19731055,Diabetes,chr19,5892313.0,5892314.0,,,Island,1.020210318372191e-06,0.0061598951575722,-0.2009111669424632,5.818889077696857e-06,0.0184031822776914,-0.1931711052008126,Common
cg00481159,Diabetes,chr12,96353086.0,96353087.0,AMDHD1,Body,S_Shelf,1.0610428112024238e-06,0.0062877986460084,-0.2031443326840202,5.507485104921651e-07,0.0069451442136463,-0.2100015009829316,Common
cg24008177,Diabetes,chr15,52972085.0,52972086.0,KIAA1370,TSS1500,S_Shore,1.1140615817116122e-06,0.0064819546287052,-0.1772207533023625,1.1536484710113912e-05,0.0257499666078629,-0.1662121988139718,Common
cg01132407,Diabetes,chr4,645781.0,645782.0,PDE6B;PDE6B;PDE6B,TSS1500;Body;Body,N_Shore,1.1385166303176483e-06,0.0065059516306796,-0.2132211463134769,5.941402658631705e-07,0.0069451442136463,-0.2198015003515225,Common
cg00369241,Diabetes,chr11,299588.0,299589.0,IFITM5,TSS200,Island,1.1690114881020595e-06,0.0065630150749662,-0.1888277622151006,0.0001330447780692,0.0943543690180765,0.165204743335066,EWAS-specific
cg24072093,Diabetes,chr6,168378603.0,168378604.0,HGC6.3,TSS1500,N_Shore,1.2259492394629856e-06,0.0067640058322902,-0.1864081689378861,1.4133168135578366e-06,0.0093220206982863,-0.1915450899892061,Common
cg18124488,Diabetes,chr17,33679797.0,33679798.0,SLFN11;SLFN11;SLFN11;SLFN11;SLFN11,Body;Body;Body;Body;Body,,1.3647895051961715e-06,0.0073276198846797,0.1760472662402816,1.01877749102199e-06,0.0094541553702496,-0.183331452057761,Common
cg14578284,Diabetes,chr9,138592347.0,138592348.0,SOHLH1;SOHLH1,TSS1500;TSS1500,N_Shore,1.3931673024935604e-06,0.0073276198846797,-0.2026149962377703,3.1249300633162045e-07,0.005897183953868,-0.2122781088714487,Common
cg25453430,Diabetes,chr21,37433068.0,37433069.0,SETD4;SETD4,5'UTR;TSS1500,Island,1.400409488937691e-06,0.0073276198846797,-0.1721323873735087,0.0001965134519583,0.0963731046230748,-0.1449886470028662,EWAS-specific
cg03345454,Diabetes,chr2,202901428.0,202901429.0,FZD7;FZD7,1stExon;3'UTR,S_Shore,1.4196952968220891e-06,0.0073276198846797,0.1902226323732099,3.14001521032111e-07,0.006216001337298,-0.211961734726311,Common
cg11179816,Diabetes,chr1,213573219.0,213573220.0,,,,1.475125251610154e-06,0.0074928635935239,0.2007206294457189,1.96163881928717e-06,0.0137183007315092,-0.199071241670253,Common
cg18054026,Diabetes,chr15,81426820.0,81426821.0,C15orf26,Body,S_Shore,1.504811558661108e-06,0.0075242223820697,-0.1807025418686081,7.17750439396235e-06,0.0247436882111013,0.172572923766005,Common
cg25691326,Diabetes,chr10,100228212.0,100228213.0,HPSE2;HPSE2;HPSE2;HPSE2,Body;Body;Body;Body,S_Shore,1.6821611681338023e-06,0.0082815899835537,0.1721543439587448,6.39626280741504e-07,0.0078279063302847,-0.183581741455036,Common
cg14384748,Diabetes,chr12,132859951.0,132859952.0,GALNT9,Body,Island,1.742063883459154e-06,0.0084465551083956,-0.2014599796976705,2.4329911087784345e-06,0.0118974041318155,-0.2043666481280013,Common
cg09377064,Diabetes,chr7,99647233.0,99647234.0,ZSCAN21,TSS200,,1.9287815889816576e-06,0.00921229268575,0.151968237776656,8.442949600216146e-06,0.020849027156632,0.154430154504279,Common
cg06850442,Diabetes,chr12,54363943.0,54363944.0,HOTAIR,TSS1500,N_Shelf,1.964670763503884e-06,0.0092457117208321,-0.1989710488231324,1.80825867000282e-06,0.0103980216107596,-0.2023470258451312,Common
cg16272981,Diabetes,chr5,1489889.0,1489890.0,LPCAT1,Body,Island,2.0659481155325924e-06,0.0095814182406846,0.0978223650493022,1.0,1.0,0.0,EWAS-specific
cg16059978,Diabetes,chr11,2308487.0,2308488.0,,,,2.1683819021747247e-06,0.0099128198195603,0.1550111764691096,3.747321419776903e-06,0.0144478796593157,0.1511077638695268,Common
cg21911019,Diabetes,chr4,8581650.0,8581651.0,GPR78,TSS1500,N_Shore,2.3460372105649644e-06,0.0105739201357924,-0.2055960378956743,2.961181453946889e-06,0.0126986000543637,-0.2043766225461446,Common
cg07598936,Diabetes,chr19,55574719.0,55574720.0,RDH13;RDH13;RDH13;RDH13,TSS200;5'UTR;TSS200;TSS200,Island,2.44783900455682e-06,0.0107150117338446,-0.1821388681790687,1.0,1.0,0.0,EWAS-specific
cg27484878,Diabetes,chr8,13265200.0,13265201.0,DLC1;DLC1,Body;Body,,2.483244561666685e-06,0.0107150117338446,-0.192166523815778,2.9261666001946392e-05,0.0418484684372222,-0.177780809214529,Common
cg11902777,Diabetes,chr5,368843.0,368844.0,AHRR,Body,N_Shore,2.509697176584001e-06,0.0107150117338446,0.1762937926225505,8.487507745187404e-06,0.020849027156632,0.1694552285594165,Common
cg18840567,Diabetes,chr10,71906755.0,71906756.0,TYSND1;TYSND1,TSS1500;TSS1500,S_Shore,2.511275940958621e-06,0.0107150117338446,-0.2000251944103321,0.0180159309386941,0.4793232878978369,-0.1028666735630295,EWAS-specific
cg00004963,Diabetes,chr6,147124996.0,147124997.0,LOC729176;C6orf103,TSS200;Body,,2.609907037467228e-06,0.0109893226491944,-0.1772342758672944,3.755773686848056e-06,0.0144478796593157,-0.1863201872568695,Common
cg21911276,Diabetes,chr18,55289797.0,55289798.0,NARS,TSS1500,S_Shore,2.6571387627742594e-06,0.0110428961566117,-0.1566041142387112,1.6653442255066832e-05,0.0305328796034871,-0.1495750816075844,Common
cg23486923,Diabetes,chr4,738199.0,738200.0,PCGF3,Body,N_Shore,2.782323384692585e-06,0.0114149097354528,0.1351349377644798,1.29503277676023e-06,0.0105659565867906,-0.139718289903947,Common
cg04172497,Diabetes,chr11,59382296.0,59382297.0,OSBP,Body,N_Shore,2.834154754121312e-06,0.0114803716506594,-0.134198078986591,1.0,1.0,0.0,EWAS-specific
cg23484655,Diabetes,chr15,62516670.0,62516671.0,,,Island,2.9540863789104123e-06,0.0117229254997391,-0.1695182762670471,5.461751696543181e-05,0.0561745602437999,-0.1565900775200653,EWAS-specific
cg04840828,Diabetes,chr5,137611496.0,137611497.0,GFRA3,TSS1500,S_Shore,2.9673006074206795e-06,0.0117229254997391,-0.0738497459591362,6.350182644434306e-07,0.0069451442136463,-0.0774226959564611,Common
cg27509052,Diabetes,chr8,1012324.0,1012325.0,,,,3.1362902376546624e-06,0.0122394491473311,0.173062908689597,1.0,1.0,0.0,EWAS-specific
cg15235057,Diabetes,chr19,16683989.0,16683990.0,SLC35E1,TSS1500,S_Shore,3.1772404716438088e-06,0.0122498697784255,0.174265215279879,0.0013460618220141,0.2092156323991465,0.1377390289894607,EWAS-specific
cg20157281,Diabetes,chr20,17296450.0,17296451.0,PCSK2,Body,Island,3.269630600233032e-06,0.0123412029007222,-0.1345162233339482,0.0001540580523351,0.0862360398129797,-0.1213630379409455,EWAS-specific
cg00873616,Diabetes,chr20,43920241.0,43920242.0,,,N_Shore,3.278060312934995e-06,0.0123412029007222,0.0870536963495832,1.38784579754637e-05,0.0336332749144986,-0.0858880931662148,Common
cg00523742,Diabetes,chr17,80293310.0,80293311.0,SECTM1,TSS1500,S_Shore,3.340945412182649e-06,0.012430501814115,-0.1613129896087752,6.327141788797736e-06,0.0188308902938897,-0.1601809556782791,Common
cg19928597,Diabetes,chr7,73157383.0,73157384.0,,,S_Shelf,3.379468754833505e-06,0.012430501814115,0.1814799829689583,0.2409875276975539,0.8533570889865851,0.1305836595055579,EWAS-specific
cg26910511,Diabetes,chr19,39799037.0,39799038.0,LRFN1,Body,Island,3.457077628950638e-06,0.0125714663728137,0.1171108498877143,0.0009143240400791,0.197284006888093,-0.0971274625479436,EWAS-specific
cg17913386,Diabetes,chr3,48632582.0,48632583.0,COL7A1,1stExon,Island,3.551499133904075e-06,0.0127697144195869,-0.1661387535972147,8.41908243929182e-05,0.0801827514884538,0.169944319019222,EWAS-specific
cg20949342,Diabetes,chr13,20969084.0,20969085.0,,,Island,3.6206859979807e-06,0.0127888552965933,-0.1588365883116806,0.000387082225626,0.12320746305536,-0.1401427460211678,EWAS-specific
cg06469542,Diabetes,chr14,77965869.0,77965870.0,ISM2;ISM2,TSS1500;TSS1500,S_Shore,3.6367511710368566e-06,0.0127888552965933,0.1659138685584819,3.852111798113104e-06,0.0144478796593157,0.1720769409128235,Common
cg01832266,Diabetes,chr21,34144059.0,34144060.0,C21orf66;C21orf66;C21orf49;C21orf66;C21orf66;C21orf49;C21orf66,1stExon;Body;TSS1500;5'UTR;5'UTR;TSS1500;1stExon,Island,3.683717005215254e-06,0.0128132089966078,0.1515201561083056,1.0,1.0,0.0,EWAS-specific
cg00028598,Diabetes,chr15,27128633.0,27128634.0,GABRA5;GABRA5,Body;Body,Island,3.908663571032248e-06,0.0132823381708915,-0.1682937548887695,2.442473466447389e-06,0.0118974041318155,-0.1715303008217959,Common
cg13063967,Diabetes,chr12,12418943.0,12418944.0,LRP6,Body,N_Shore,3.9224941271022205e-06,0.0132823381708915,-0.1346817097630825,1.7973200277986743e-05,0.0320243191685511,-0.132392721009496,Common
cg22795769,Diabetes,chr17,1396123.0,1396124.0,MYO1C;MYO1C,TSS200;TSS1500,S_Shore,3.943107888998365e-06,0.0132823381708915,0.1436645163642847,1.31743131719041e-05,0.0329100954216763,-0.142372329337781,Common
cg00146027,Diabetes,chr10,33299147.0,33299148.0,,,,4.000320874292608e-06,0.0133346946043724,0.1913020816481791,3.940410417935859e-06,0.0144478796593157,0.1949054872095079,Common
cg02527881,Diabetes,chr3,46936655.0,46936656.0,PTH1R,Body,N_Shelf,4.08747385226473e-06,0.0134847447942441,-0.1942364603556003,5.052019075939054e-06,0.0166003441877995,-0.1931504673282275,Common
cg06361845,Diabetes,chr9,136074886.0,136074887.0,,,N_Shore,4.516022822336932e-06,0.0147465195439548,0.1769095506105127,2.6914804180815065e-06,0.0119470093863167,0.1821769458636263,Common
cg02575319,Diabetes,chr16,81602667.0,81602668.0,CMIP;CMIP,Body;Body,,4.747398354443894e-06,0.0153454616687932,-0.1784001635716585,0.0001639635158056,0.102118396809575,0.152536814906963,EWAS-specific
cg07180897,Diabetes,chr6,32729130.0,32729131.0,HLA-DQB2,Body,N_Shore,5.019500006669642e-06,0.0160609862346612,-0.1964562626609133,1.0,1.0,0.0,EWAS-specific
cg01436254,Diabetes,chr3,121796580.0,121796581.0,CD86;CD86,TSS200;Body,,5.069137892923534e-06,0.0160609862346612,0.1134135525940448,2.829434493842661e-05,0.0413805612480123,0.1046335983174668,Common
cg24723373,Diabetes,chr7,55267262.0,55267263.0,EGFR,Body,,5.427191864454653e-06,0.0169362385389441,0.1149580332606775,3.9717093300886886e-05,0.0487426012249605,0.1051360394454873,Common
cg08681904,Diabetes,chr8,49427415.0,49427416.0,,,Island,5.518817448061517e-06,0.0169362385389441,-0.1926593992726016,0.0010092988096553,0.1884617857766203,-0.140501188906562,EWAS-specific
cg25000696,Diabetes,chr7,157457693.0,157457694.0,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,S_Shore,5.520443003357081e-06,0.0169362385389441,0.1660971219349535,2.41663627734074e-06,0.0148867641872506,-0.179965793018491,Common
cg13571460,Diabetes,chr9,124989337.0,124989338.0,LHX6;LHX6,Body;Body,Island,5.557081709428663e-06,0.0169362385389441,0.1926578572954377,2.891027132842367e-06,0.0126115077234801,0.1996220625218959,Common
cg24537237,Diabetes,chr11,1254204.0,1254205.0,MUC5B,Body,Island,5.650471920354511e-06,0.0170584015831781,0.1370307587133886,0.0008001948302294,0.188685878667842,-0.106288175514903,EWAS-specific
cg03312958,Diabetes,chr5,2749302.0,2749303.0,IRX2;IRX2,Body;Body,Island,5.772989928008909e-06,0.0172653942793677,-0.193145097234902,1.33111329101218e-05,0.0329100954216763,-0.190677128348863,Common
cg24848594,Diabetes,chr1,63782980.0,63782981.0,,,Island,5.9152212822454935e-06,0.0174167244033382,-0.0950034120276188,6.45255454877261e-05,0.0600134284235671,-0.0866265944226082,EWAS-specific
cg21958798,Diabetes,chr11,106890084.0,106890085.0,GUCY1A2,TSS1500,Island,5.961915878163281e-06,0.0174167244033382,0.1954863404719233,0.0022162846145674,0.2465913892636566,0.1329599087577301,EWAS-specific
cg22951283,Diabetes,chr11,67797908.0,67797909.0,NDUFS8,TSS200,Island,5.995892406524107e-06,0.0174167244033382,0.1571614906974855,0.0009798200990678,0.185281930288075,0.121543679179403,EWAS-specific
cg26690915,Diabetes,chr6,30421218.0,30421219.0,,,S_Shore,6.07157358280142e-06,0.0174167244033382,-0.1789882274270755,1.0,1.0,0.0,EWAS-specific
cg21585977,Diabetes,chr8,74416786.0,74416787.0,STAU2;STAU2;STAU2;STAU2,Body;Body;Body;Body,,6.095720197289068e-06,0.0174167244033382,-0.152095919702369,3.578794954515493e-05,0.0468368309926119,-0.1426486845158096,Common
cg04837071,Diabetes,chr9,140318649.0,140318650.0,EXD3;NOXA1,TSS1500;Body,Island,6.23714332692487e-06,0.0175718672088356,-0.1687481400602073,1.115566193177719e-06,0.0083015514480727,-0.1835552029442698,Common
cg19602938,Diabetes,chr15,48355699.0,48355700.0,,,,6.320545613006989e-06,0.0175718672088356,0.1338164993841589,5.911151816999616e-06,0.018464175983636,0.1368256651774098,Common
cg17817521,Diabetes,chr8,3086479.0,3086480.0,CSMD1,Body,,6.384071946940803e-06,0.0175718672088356,-0.192908460125993,6.502075539020028e-06,0.0188308902938897,-0.1930143586429046,Common
cg03455316,Diabetes,chr15,62516405.0,62516406.0,,,Island,6.399207371452118e-06,0.0175718672088356,-0.1822794927860929,0.0014368047201589,0.2118474782410091,-0.1391148953439683,EWAS-specific
cg18043888,Diabetes,chr11,66839187.0,66839188.0,RHOD,3'UTR,Island,6.424573410687159e-06,0.0175718672088356,-0.1672473032700688,1.3031778902883052e-05,0.0272496650872326,-0.1630865887105484,Common
cg09294156,Diabetes,chr6,28698008.0,28698009.0,,,,6.583455666289604e-06,0.0177775702124844,-0.153198283938841,1.0,1.0,0.0,EWAS-specific
cg13340636,Diabetes,chr3,147110667.0,147110668.0,ZIC4;ZIC4;ZIC4;ZIC4;ZIC4,Body;TSS1500;Body;Body;TSS1500,Island,6.6248833191567045e-06,0.0177775702124844,-0.179626939794685,1.339626626075953e-05,0.02755633752385,-0.1767841492298088,Common
cg26886424,Diabetes,chr1,56090378.0,56090379.0,,,,6.66644300124101e-06,0.0177775702124844,-0.1460016134317759,6.137211000037413e-06,0.0187083634548489,-0.1486295263772116,Common
cg00597076,Diabetes,chr17,1395880.0,1395881.0,MYO1C;MYO1C;MYO1C,1stExon;5'UTR;TSS1500,S_Shore,6.8059871726196e-06,0.0179996986541196,0.1761823035713587,7.29888680766297e-06,0.0248126670760782,-0.177672247975604,Common
cg00267839,Diabetes,chr8,1337571.0,1337572.0,,,N_Shelf,7.047970438309864e-06,0.018264491837055,0.1740756469938935,4.17884828377224e-06,0.019784214741719,-0.180968026434439,Common
cg21738963,Diabetes,chr6,88879398.0,88879399.0,,,S_Shore,7.072388363091153e-06,0.018264491837055,-0.1433473539098619,9.48852900937474e-07,0.0094541553702496,0.159036380705542,Common
cg04799838,Diabetes,chr5,63256926.0,63256927.0,HTR1A,1stExon,Island,7.077335770138854e-06,0.018264491837055,-0.1812780776589388,2.9275882715071305e-05,0.0418484684372222,-0.17572963366189,Common
cg24854010,Diabetes,chr12,1726033.0,1726034.0,WNT5B,TSS200,,7.4154791924472015e-06,0.0187911791373581,-0.1443112480156084,2.6566092131787723e-05,0.0402489022068263,-0.1370454151889656,Common
cg00689340,Diabetes,chr2,74668672.0,74668673.0,RTKN;RTKN;RTKN,Body;TSS1500;TSS1500,Island,7.441561940014166e-06,0.0187911791373581,0.1417297553180679,4.685686332484025e-05,0.0506086636717696,0.1247367570856658,EWAS-specific
cg11841771,Diabetes,chr12,115134956.0,115134957.0,,,N_Shore,7.510228367703271e-06,0.0187911791373581,0.1634807373344727,3.537243508911288e-05,0.0466129474958422,0.1534691828306578,Common
cg02697649,Diabetes,chr2,202901045.0,202901046.0,FZD7,1stExon,Island,7.516307235722496e-06,0.0187911791373581,0.173144119734607,1.6087528790541595e-06,0.0101758848047032,0.189455879628379,Common
cg21148404,Diabetes,chr18,34833339.0,34833340.0,BRUNOL4;BRUNOL4;BRUNOL4;BRUNOL4,3'UTR;3'UTR;3'UTR;3'UTR,N_Shore,7.72402691752379e-06,0.019160795982915,-0.1776736909095037,6.903414226198313e-06,0.0189378951020397,-0.1802128654304221,Common
