CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg13195239,Arthritis,chr7,138312392.0,138312393.0,SVOPL;SVOPL,Body;Body,,1.7051678374983066e-06,0.0215723683832599,0.3959291277418206,4.71916809246809e-07,0.0102706789458813,-0.407292329511743,Common
cg18538664,Arthritis,chr14,75795551.0,75795552.0,,,,1.7231997476115268e-06,0.0215723683832599,0.1916654517272265,2.37216011188287e-07,0.0089390934597249,-0.213317672798997,Common
cg06524509,Arthritis,chr19,22712026.0,22712027.0,LOC101929124,TSS1500,N_Shelf,1.789444550479252e-06,0.021870967150703,0.4029574110045287,1.4261018997013177e-07,0.0112295896187617,0.444051409420024,Common
cg06269928,Arthritis,chr1,242220771.0,242220772.0,,,Island,1.8155316419151887e-06,0.021870967150703,-0.1366034442485936,5.22120202016523e-05,0.0803855817719562,0.114148409719191,EWAS-specific
cg25600256,Arthritis,chr4,127837396.0,127837397.0,,,,1.831788603554312e-06,0.021870967150703,-0.1300635382320455,1.4231915718816194e-05,0.0662196855992961,-0.118773520029107,EWAS-specific
cg12047479,Arthritis,chr7,129170712.0,129170713.0,,,,1.8468833343626755e-06,0.021870967150703,0.363582786238559,1.87710250721431e-07,0.0079729597740544,0.431765960810423,Common
cg17142787,Arthritis,chr17,61829267.0,61829268.0,CCDC47,Body,,1.9473576901814893e-06,0.0227533167236185,0.189579610953185,1.5934785643306406e-06,0.0371943569886968,0.2089053431918232,Common
cg13768055,Arthritis,chr17,65505.0,65506.0,RPH3AL,Body,,2.1527279399265663e-06,0.0244995816191785,0.14010727306439,1.0,1.0,0.0,EWAS-specific
cg22198192,Arthritis,chr20,59863030.0,59863031.0,CDH4,Body,N_Shore,2.182250960169027e-06,0.0245171698738528,0.2081784483400477,5.37575424757535e-07,0.0223156895653177,0.2249691860133274,Common
cg24638099,Arthritis,chr6,32526027.0,32526028.0,HLA-DRB6,Body,,2.2580720593531018e-06,0.0250003709488199,0.1535644304658959,0.1565069047228847,0.8304849709230547,0.0505713451693166,EWAS-specific
cg25308662,Arthritis,chr18,77623483.0,77623484.0,KCNG2,TSS200,Island,2.3103103058360496e-06,0.0250003709488199,-0.1267283504904034,0.0018868000599169,0.3340848273705893,-0.0830972417500429,EWAS-specific
cg27456769,Arthritis,chr12,3979720.0,3979721.0,PARP11,Body,N_Shelf,2.343780621909508e-06,0.0250003709488199,-0.0990281157707185,4.437641615614705e-07,0.0194448333777359,-0.1031789582646619,Common
cg04459983,Arthritis,chr5,5079075.0,5079076.0,,,,2.3509064737399742e-06,0.0250003709488199,0.142770702177912,3.32750058344284e-06,0.0262552606139188,-0.133430993606952,Common
cg05290737,Arthritis,chr12,123215151.0,123215152.0,GPR81,TSS200,,2.367905135427392e-06,0.0250003709488199,0.0390805650306063,0.0076467984446232,0.4721179051609825,0.0200998855347454,EWAS-specific
cg23523093,Arthritis,chr11,115621422.0,115621423.0,,,,2.429086041376465e-06,0.0251407319382965,-0.0624724636114385,1.964252070475749e-05,0.0757402424302024,-0.0537209399729129,EWAS-specific
cg02735423,Arthritis,chr6,32489963.0,32489964.0,HLA-DRB5,Body,Island,2.450928820196852e-06,0.0251407319382965,0.1715508898353277,1.0,1.0,0.0,EWAS-specific
cg02862121,Arthritis,chr16,1845460.0,1845461.0,IGFALS,TSS1500,S_Shelf,2.5495131234100027e-06,0.0256801907211613,0.1043868064081202,1.9081489988671208e-05,0.0757402424302024,0.0936609989602488,EWAS-specific
cg08461772,Arthritis,chr7,95026248.0,95026249.0,PON3,TSS1500,S_Shore,2.658685610101703e-06,0.026475523641094,0.1072746112648541,0.0003102957300183,0.1909073954790462,0.0841474918452111,EWAS-specific
cg27050612,Arthritis,chr17,46133198.0,46133199.0,NFE2L1,Body,N_Shelf,2.73392346145505e-06,0.0265911369204559,-0.0465598730195787,0.0027544827758359,0.3685924539203152,-0.0270954388195176,EWAS-specific
cg15206445,Arthritis,chr16,89573312.0,89573313.0,SPG7;SPG7,TSS1500;TSS1500,N_Shore,2.761328357681308e-06,0.0265911369204559,0.093621497779156,2.76575685764289e-06,0.0241892580217707,-0.0857099749648607,Common
cg00209398,Arthritis,chr7,4347881.0,4347882.0,,,Island,2.8014360556204804e-06,0.0266841351856637,-0.1344625113856745,0.0001907332549818,0.128378410728774,0.105749465647175,EWAS-specific
cg05251389,Arthritis,chr22,43525330.0,43525331.0,BIK,3'UTR,,2.866851580854152e-06,0.0270136026137226,0.067179167927694,7.140736642348176e-08,0.0093765122912306,0.0702624280919947,Common
cg06343355,Arthritis,chr6,29521023.0,29521024.0,,,N_Shore,3.103692510530229e-06,0.0283313781496385,0.1235831953939475,1.0,1.0,0.0,EWAS-specific
cg13063965,Arthritis,chr12,65007772.0,65007773.0,RASSF3;RASSF3,Body;Body,S_Shelf,3.14503169330294e-06,0.0284127675084202,0.431100194619983,6.95737249292578e-06,0.0364135305204108,-0.399987447023452,Common
cg26502215,Arthritis,chr6,17730957.0,17730958.0,,,,3.291601956975732e-06,0.0294334711115019,0.1317137784978262,7.16056566450125e-07,0.0127752824208907,-0.140606651092874,Common
cg26039165,Arthritis,chr8,116848120.0,116848121.0,,,,3.3525032612193192e-06,0.029520276831779,0.1269957596338848,2.1483559079947905e-06,0.0371943569886968,0.1377092569493571,Common
cg02749511,Arthritis,chr2,174696522.0,174696523.0,,,,3.3686832739116643e-06,0.029520276831779,0.0536413329444363,2.6531467954871844e-05,0.0802750267799144,0.0437916945852388,EWAS-specific
cg01245766,Arthritis,chr14,73494282.0,73494283.0,ZFYVE1,TSS1500,S_Shore,3.5650455980590287e-06,0.0309317122105257,0.1195528555204153,0.0003844117599908,0.2067052659272874,0.0918790419755274,EWAS-specific
cg20522409,Arthritis,chrX,109661602.0,109661603.0,AMMECR1;RGAG1,5'UTR;TSS1500,,3.667774043733049e-06,0.0315110334424894,0.113938883050465,0.0162202804928398,0.5556190964292624,0.0603203939378301,EWAS-specific
cg17471062,Arthritis,chr17,16318334.0,16318335.0,TRPV2,TSS1500,,3.7306935477349575e-06,0.0317404147211976,0.0747378007368851,0.0033794329133601,0.3882427461185506,0.0469089674993625,EWAS-specific
cg14124132,Arthritis,chr12,27619014.0,27619015.0,C12orf70,TSS1500,,3.830609489643567e-06,0.0320671353869787,0.0731882725716892,4.54819862331631e-05,0.0761978393581266,-0.0614046050658139,EWAS-specific
cg13139630,Arthritis,chr21,46438065.0,46438066.0,,,N_Shore,3.979572507405408e-06,0.0328996139794997,-0.1246904467544484,0.0001307232023443,0.112908569573161,0.0964833378765119,EWAS-specific
cg17496096,Arthritis,chr16,3297144.0,3297145.0,MEFV;MEFV,Body;Body,,4.022755134529103e-06,0.0329458006141576,0.3957915701107287,0.00028135704735,0.1858465707356389,0.3118080146571844,EWAS-specific
cg25918004,Arthritis,chr19,51331524.0,51331525.0,KLK15;KLK15;KLK15,Body;Body;Body,S_Shore,4.220118978794963e-06,0.0337348910383536,-0.127205560512476,0.0003125520554253,0.150056574311895,0.0919013547406,EWAS-specific
cg17348244,Arthritis,chr7,786861.0,786862.0,HEATR2,Body,,4.251079624944493e-06,0.0337348910383536,-0.1620573888263108,1.085406748128181e-06,0.0305744738072822,-0.1696310817583458,Common
cg08332866,Arthritis,chr17,35017916.0,35017917.0,,,S_Shelf,4.2730900478221325e-06,0.0337348910383536,-0.1343173469128727,1.0,1.0,0.0,EWAS-specific
cg14526997,Arthritis,chr9,140525207.0,140525208.0,EHMT1;EHMT1,Body;Body,,4.369203921733094e-06,0.0339480969651611,0.0975932425668853,3.50586522589184e-05,0.0687904107442981,-0.0900484464694424,EWAS-specific
cg03731235,Arthritis,chr3,66909150.0,66909151.0,,,,4.386306810673771e-06,0.0339480969651611,0.120111428423729,6.403749757100271e-06,0.0543095131147247,0.1177583875182063,EWAS-specific
cg00568296,Arthritis,chr20,48675540.0,48675541.0,,,,4.592425130660289e-06,0.0347206414228989,0.2407049822106883,7.69245643204929e-05,0.1173802149558218,0.2626323824110754,EWAS-specific
cg05395817,Arthritis,chr1,92864362.0,92864363.0,,,,4.596057816032229e-06,0.0347206414228989,-0.2037940054627076,9.284849991986029e-05,0.1222566734595859,-0.1792771522807039,EWAS-specific
cg16444198,Arthritis,chr3,148803491.0,148803492.0,HLTF;HLTF,Body;Body,N_Shore,4.707774705797106e-06,0.0350596097345787,0.1284958458772318,0.119827804276091,0.726460087732116,0.0563552765463439,EWAS-specific
cg19137348,Arthritis,chr6,1555311.0,1555312.0,,,Island,4.7401661097611495e-06,0.0350596097345787,0.1540293218427918,0.0948623300418532,0.7705358022853505,0.0539084385377627,EWAS-specific
cg17140421,Arthritis,chr11,83432524.0,83432525.0,DLG2;DLG2;DLG2;DLG2;DLG2,Body;Body;Body;Body;Body,,4.829226076210905e-06,0.0350596097345787,0.1150160923177958,1.46006992220809e-05,0.0493454126735344,-0.10322129901473,Common
cg00074735,Arthritis,chr2,21068358.0,21068359.0,,,,4.835785732291126e-06,0.0350596097345787,-0.4288259689704947,9.576878963254456e-06,0.0618782268722585,-0.4187664584955449,EWAS-specific
cg14462040,Arthritis,chr9,139550969.0,139550970.0,,,N_Shore,4.84096789155044e-06,0.0350596097345787,-0.0928134940124407,0.0003638495847489,0.2019918288286608,-0.0691148906626065,EWAS-specific
cg02585440,Arthritis,chr11,41735702.0,41735703.0,,,,4.908763159649818e-06,0.035259203182365,-0.119260315248486,0.0015863816602384,0.3173237281029515,-0.0818894506876466,EWAS-specific
cg02548641,Arthritis,chr9,75403345.0,75403346.0,TMC1,Body,,4.973316245754433e-06,0.0354324522430755,-0.1765642005164045,1.273066836911569e-05,0.065924928621313,-0.1758248448066687,EWAS-specific
cg06459921,Arthritis,chr16,2049659.0,2049660.0,ZNF598,Body,S_Shore,5.048619741366399e-06,0.0356788807149636,-0.1131321877692296,0.0003294503116246,0.1521988774251,0.0833084814066456,EWAS-specific
cg06870118,Arthritis,chr3,9850429.0,9850430.0,TTLL3,TSS1500,N_Shore,5.104786858865044e-06,0.0357872103698105,0.1601960511632862,6.1143732834363e-05,0.0853968616154239,-0.126929278941942,EWAS-specific
cg22646408,Arthritis,chr10,73256318.0,73256319.0,CDH23;CDH23,Body;Body,,5.335829034059338e-06,0.0360550456977749,-0.085296511608074,0.0001714821140434,0.1549716603041981,-0.0671379038835342,EWAS-specific
cg22541962,Arthritis,chr10,51574776.0,51574777.0,NCOA4;NCOA4;NCOA4;NCOA4;TIMM23B;TIMM23B;TIMM23B,5'UTR;Body;Body;5'UTR;Body;Body;Body,S_Shelf,5.377601286242445e-06,0.0360550456977749,-0.1900850769212883,1.37254340756224e-05,0.065924928621313,-0.1829810559312196,EWAS-specific
cg17378803,Arthritis,chr2,242823275.0,242823276.0,,,N_Shore,5.379735122703612e-06,0.0360550456977749,0.0747039812980713,1.0,1.0,0.0,EWAS-specific
cg10506615,Arthritis,chr9,140960494.0,140960495.0,CACNA1B;CACNA1B,Body;Body,,5.451226704401343e-06,0.0361893312838444,0.2059000918147393,2.114056144048384e-06,0.0371943569886968,0.2141168992223524,Common
cg07549297,Arthritis,chr8,103952396.0,103952397.0,,,,5.509871274964635e-06,0.0363036304234634,0.072584556741884,7.764675557297018e-05,0.1175466065178114,0.0605256976761923,EWAS-specific
cg09798536,Arthritis,chr6,28457348.0,28457349.0,,,N_Shore,5.570297924224007e-06,0.0364278778019877,0.1389862621594406,9.66848314955182e-06,0.0417530701557736,0.133152993654316,Common
cg09500430,Arthritis,chr19,37064254.0,37064255.0,ZNF529;ZNF529;ZNF529,5'UTR;TSS200;5'UTR,Island,5.639142945549832e-06,0.0366049300024407,-0.122853549368373,1.0,1.0,0.0,EWAS-specific
cg21856670,Arthritis,chr1,19041952.0,19041953.0,PAX7;PAX7;PAX7,Body;Body;Body,N_Shore,5.791689513468268e-06,0.0371193879400565,-0.1058633429539749,0.0009793412554233,0.2756514227337754,-0.0762871748727241,EWAS-specific
cg10556198,Arthritis,chr17,43826307.0,43826308.0,MGC57346-CRHR1;MGC57346-CRHR1,5'UTR;5'UTR,,5.838591812147892e-06,0.0371193879400565,-0.3592617998274443,1.0,1.0,0.0,EWAS-specific
cg10943263,Arthritis,chr6,2857924.0,2857925.0,,,,5.905493281229385e-06,0.0371193879400565,-0.0678651156981204,2.205647962744153e-06,0.0371943569886968,-0.0678854383540219,Common
cg11871960,Arthritis,chr14,97058777.0,97058778.0,,,N_Shore,5.920922244690113e-06,0.0371193879400565,0.1336772998972978,0.000415294967552,0.2123450074130702,0.1052399956691358,EWAS-specific
cg17327067,Arthritis,chr8,145025760.0,145025761.0,PLEC1;PLEC1;PLEC1;PLEC1,Body;Body;Body;TSS1500,S_Shore,5.930189842246124e-06,0.0371193879400565,-0.0893442629294395,9.311132456472623e-05,0.1223984054077743,-0.0774069013530571,EWAS-specific
cg18971835,Arthritis,chr1,15664385.0,15664386.0,FHAD1,Body,,6.056733239444234e-06,0.0376425970831459,-0.1855946466661158,1.0394335007014412e-05,0.0621079628010411,-0.1730847105431832,EWAS-specific
cg08070147,Arthritis,chrX,17756762.0,17756763.0,SCML1;SCML1;SCML1;SCML1,5'UTR;5'UTR;5'UTR;5'UTR,S_Shore,6.187866354702843e-06,0.0379197210113386,-0.0723727227379652,2.361827226437089e-05,0.0790292257242002,-0.0624619111307618,EWAS-specific
cg21223191,Arthritis,chr6,32583741.0,32583742.0,,,,6.38385661093586e-06,0.0386186321737228,-0.1376425014982471,1.0,1.0,0.0,EWAS-specific
cg23994443,Arthritis,chr6,32049924.0,32049925.0,TNXB,Body,S_Shelf,6.390055705071595e-06,0.0386186321737228,-0.0926447549810605,1.0,1.0,0.0,EWAS-specific
cg10459425,Arthritis,chr2,240405980.0,240405981.0,,,,6.612390039948344e-06,0.0393749587254628,-0.1028994560839129,0.000156841539498,0.1205249065036,0.0843424964665027,EWAS-specific
cg07405239,Arthritis,chrX,34406213.0,34406214.0,,,Island,6.660192379665065e-06,0.0393749587254628,-0.1212082576913688,0.0071990180524087,0.4645366207436756,-0.0876554608059782,EWAS-specific
cg07916833,Arthritis,chr5,89517850.0,89517851.0,LINC01339,Body,,6.702616195063608e-06,0.0393749587254628,0.3808220965126506,1.15786449039542e-06,0.0156448231670472,-0.400399568619103,Common
cg05797685,Arthritis,chr7,150130694.0,150130695.0,LINC00996,TSS200,,6.739863871803441e-06,0.0393749587254628,0.1981110897222618,1.8947639793206627e-05,0.0757402424302024,0.196473475083489,EWAS-specific
cg16014085,Arthritis,chr16,30406122.0,30406123.0,ZNF48,TSS1500,N_Shore,6.8346176206128535e-06,0.0396640923192539,-0.0613263937787049,0.0005007028504343,0.2283151782302518,-0.044492603633426,EWAS-specific
