CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Driver
cg26292910,Postmenstrual_Age(Weeks),chr3,48732762.0,48732763.0,IP6K2;IP6K2;IP6K2;IP6K2;IP6K2;IP6K2;IP6K2;IP6K2,5'UTR;5'UTR;5'UTR;5'UTR;Body;5'UTR;5'UTR;Body,,1.43858143905852e-05,0.0330978227289946,-0.0462314100262653,2.02255775084366e-06,0.0044182845284002,-0.0495337527370871,Common
cg06746774,Postmenstrual_Age(Weeks),chr1,33216950.0,33216951.0,KIAA1522,Body,N_Shelf,4.05943551499157e-05,0.0542345134739497,-0.0586172546572716,4.92483996862587e-06,0.0082149967270027,-0.0897736741118403,haEWAS-specific
cg27003682,Postmenstrual_Age(Weeks),chr5,35617945.0,35617946.0,SPEF2;SPEF2,TSS200;TSS200,Island,0.0799752056220773,0.678590770482669,0.0051925874159902,0.0001192926401813,0.0428533877917982,0.0021440095386077,haEWAS-specific
cg03260530,Postmenstrual_Age(Weeks),chr17,81049494.0,81049495.0,METRNL,Body,N_Shore,1.22613018039407e-05,0.0313784038915393,-0.029535067455262,1.646276988242e-05,0.0148968301500637,-0.0085630033280692,Common
cg01644623,Postmenstrual_Age(Weeks),chr14,75230239.0,75230240.0,YLPM1,1stExon,Island,0.0011135775307781,0.215243101955104,-0.0156900777588848,0.0001078718649416,0.0474492502055474,-0.0042444913818078,haEWAS-specific
cg14830402,Postmenstrual_Age(Weeks),chr10,6244686.0,6244687.0,PFKFB3;PFKFB3,TSS200;Body,Island,0.566530793082007,0.93512409339773,0.0033026688341414,8.99769613632427e-05,0.0433848125453495,-0.0041587633576656,haEWAS-specific
cg15760474,Postmenstrual_Age(Weeks),chr6,41554529.0,41554530.0,FOXP4;FOXP4;FOXP4,Body;Body;Body,,0.012990220055609,0.450931418308495,0.0463662309363888,5.5580236788545e-05,0.0283651697652887,0.0337718121765621,haEWAS-specific
cg22454516,Postmenstrual_Age(Weeks),chr21,27512732.0,27512733.0,APP;APP;APP;APP;APP;APP;APP;APP;APP;APP,TSS200;5'UTR;Body;Body;Body;Body;Body;Body;Body;Body,,0.044018195801228,0.603832103354104,-0.0184940943166383,5.20155302688276e-07,0.0020193218051507,-0.0131525741558586,haEWAS-specific
cg17069437,Postmenstrual_Age(Weeks),chr7,100064485.0,100064486.0,TSC22D4,3'UTR,,5.94564035429575e-07,0.0055303078340288,-0.0587166247946367,0.0001044973219659,0.0397451327719734,0.0289269672653499,Common
cg26199906,Postmenstrual_Age(Weeks),chr8,145106246.0,145106247.0,OPLAH,Body,Island,1.63375031013692e-05,0.0350746328360742,0.0801799321646773,3.20537483469013e-05,0.0217946055530827,0.0245260809979523,Common
cg25293806,Postmenstrual_Age(Weeks),chr19,55889387.0,55889388.0,TMEM190,Body,Island,1.88187350961974e-05,0.0378692462374684,0.0494442107046344,3.44623274868621e-05,0.0262169520483153,0.0597533392791853,Common
cg10385692,Postmenstrual_Age(Weeks),chr16,1175678.0,1175679.0,,,N_Shelf,0.0071379893770495,0.381775410477495,-0.0287740646770226,6.95771653720309e-05,0.0377872929728133,-0.0250121910035639,haEWAS-specific
cg23953396,Postmenstrual_Age(Weeks),chr17,72427941.0,72427942.0,GPRC5C;GPRC5C,1stExon;5'UTR,Island,0.0178452489226623,0.48917257557347,-0.0109934140012112,3.61496147317541e-05,0.0233093378326245,-0.0075492625531962,haEWAS-specific
cg24395452,Postmenstrual_Age(Weeks),chr4,52943197.0,52943198.0,SPATA18,Body,Island,0.0003503383283834,0.144034935459113,0.045205049289333,8.16767989203821e-06,0.0112943768658383,0.0447587002033772,haEWAS-specific
cg15028578,Postmenstrual_Age(Weeks),chr1,1874898.0,1874899.0,,,Island,0.0216603881710156,0.511630425117277,-0.0287875611639985,9.59254807005887e-05,0.0381246098299424,0.0083763096323472,haEWAS-specific
cg16312002,Postmenstrual_Age(Weeks),chr1,16554558.0,16554559.0,,,S_Shore,0.086636164098012,0.688827404774059,0.0304817196928972,6.07988135038333e-06,0.0084953661750433,-0.0152979299501677,haEWAS-specific
cg06627617,Postmenstrual_Age(Weeks),chr2,9471179.0,9471180.0,ASAP2;ASAP2,Body;Body,,0.117699816324338,0.729490623111898,0.0208670594981548,2.06010812783454e-05,0.0169540875212807,0.0123115933760908,haEWAS-specific
cg09262230,Postmenstrual_Age(Weeks),chr6,159052937.0,159052938.0,TMEM181,3'UTR,,0.0379286557998986,0.583909815031024,-0.0257680330592058,2.89653798442685e-05,0.0238330141777246,-0.0619196285335748,haEWAS-specific
cg02717339,Postmenstrual_Age(Weeks),chr2,97524767.0,97524768.0,ANKRD39,TSS1500,S_Shore,0.0287767035916485,0.547893926396701,0.0268590645503983,3.28322551800375e-05,0.0220442531831673,-0.0055909061891326,haEWAS-specific
cg18217235,Postmenstrual_Age(Weeks),chr6,50817157.0,50817158.0,,,N_Shore,1.11550288755305e-05,0.0301773426949932,-0.0418548130863764,0.0006049094448283,0.110244382881159,-0.0126763027144407,EWAS-specific
cg15363270,Postmenstrual_Age(Weeks),chr10,75936262.0,75936263.0,ADK;ADK,TSS200;Body,Island,0.655497680613317,0.953243253867204,-0.0019449845952029,2.85291300661895e-05,0.0236487393532089,0.0041824138524639,haEWAS-specific
cg19852660,Postmenstrual_Age(Weeks),chr11,2846681.0,2846682.0,KCNQ1;KCNQ1,Body;Body,,2.49311682499368e-05,0.0418276901467937,-0.0512767327968261,1.0,1.0,0.0,EWAS-specific
cg26868156,Postmenstrual_Age(Weeks),chr11,1892180.0,1892181.0,LSP1;LSP1;LSP1;LSP1;LSP1;LSP1,5'UTR;1stExon;5'UTR;Body;1stExon;5'UTR,Island,0.0005839526448512,0.174622855194452,-0.0496917310546742,2.21855832018607e-05,0.0176891374098099,-0.0169519247090669,haEWAS-specific
cg03984055,Postmenstrual_Age(Weeks),chr16,31117318.0,31117319.0,,,Island,1.43377728847763e-05,0.0330950939780845,-0.0439061097709361,2.18088124092082e-05,0.0206252521491773,-0.0442536786104492,Common
cg02143404,Postmenstrual_Age(Weeks),chr16,85607651.0,85607652.0,,,,0.0074170273890337,0.386286464865393,0.038167909752084,1.81156340351371e-07,0.0009530381108399,0.0268734323167588,haEWAS-specific
cg09652312,Postmenstrual_Age(Weeks),chr7,155284062.0,155284063.0,,,Island,3.50638888951534e-06,0.0162585513421775,-0.0800099439588474,6.45199085517759e-06,0.0096817884477324,-0.083013408528843,Common
cg11417426,Postmenstrual_Age(Weeks),chr19,11688638.0,11688639.0,ACP5;ACP5;ACP5;ACP5,5'UTR;5'UTR;5'UTR;TSS200,N_Shore,0.0021551154544043,0.264869951818557,0.0384881293894899,8.37774200490558e-05,0.0354884994946165,0.0101268663075507,haEWAS-specific
cg13236881,Postmenstrual_Age(Weeks),chr7,95064691.0,95064692.0,PON2;PON2,TSS1500;TSS1500,S_Shore,0.000554933873802,0.17138721405573,-0.0190211909901252,9.73420678062044e-05,0.044667841364572,-0.01333294090787,haEWAS-specific
cg01986123,Postmenstrual_Age(Weeks),chr7,12726364.0,12726365.0,ARL4A;ARL4A;ARL4A,TSS200;TSS1500;TSS200,Island,0.934333855343355,0.993092118525044,0.0006169530077691,0.000103422364996,0.0396308307179312,0.0006987629027406,haEWAS-specific
cg25122369,Postmenstrual_Age(Weeks),chr3,168801790.0,168801791.0,MECOM;MECOM;MECOM;MECOM;MECOM;MECOM,3'UTR;3'UTR;3'UTR;3'UTR;3'UTR;3'UTR,,4.26881121265447e-05,0.055630249855272,-0.0354412353338202,1.23187800614919e-06,0.0031977233604056,-0.0382718249567109,haEWAS-specific
cg15236483,Postmenstrual_Age(Weeks),chr22,46285682.0,46285683.0,,,Island,2.09713913038364e-05,0.0395002027197324,-0.0665503337254645,4.79043083672107e-05,0.0317065840155255,-0.0181481017154555,Common
cg25698701,Postmenstrual_Age(Weeks),chr14,92413584.0,92413585.0,FBLN5;FBLN5,1stExon;5'UTR,Island,0.0062150318775322,0.366399458956076,-0.0121007467717362,3.273704791685e-06,0.0064142688903432,-0.0073529737810134,haEWAS-specific
cg00559635,Postmenstrual_Age(Weeks),chr4,3415930.0,3415931.0,RGS12;RGS12;RGS12,Body;Body;Body,S_Shore,0.0042771738325665,0.327855354384653,0.0478157511398568,9.5525416974344e-05,0.0444923972713709,0.104025492886433,haEWAS-specific
cg24642196,Postmenstrual_Age(Weeks),chr1,161136063.0,161136064.0,PPOX;PPOX,TSS200;TSS200,Island,0.091078865177556,0.695974597340241,-0.0160413963389847,5.01909110090232e-06,0.007534150959443,-0.000544095074079,haEWAS-specific
cg22607451,Postmenstrual_Age(Weeks),chr16,16214419.0,16214420.0,ABCC1,Body,,5.4587940684375e-06,0.0207567226463519,0.0603004043538866,1.0,1.0,0.0,EWAS-specific
cg12224869,Postmenstrual_Age(Weeks),chr17,4446002.0,4446003.0,MYBBP1A;MYBBP1A,Body;Body,,0.0008111022773708,0.193612772510796,0.0453962711551261,1.26801169485728e-06,0.0032008026868856,-0.0542100106309375,haEWAS-specific
cg12410370,Postmenstrual_Age(Weeks),chr1,43296526.0,43296527.0,ERMAP;ERMAP,Body;Body,,0.0728245468429674,0.666690678376583,0.0241299492833496,0.0001587694052916,0.049273297734334,-0.04392918698642,haEWAS-specific
cg09905475,Postmenstrual_Age(Weeks),chr22,29469461.0,29469462.0,KREMEN1;KREMEN1,Body;Body,Island,0.0881318163949227,0.691113032846173,-0.0112886924674175,0.0001113923515453,0.0411174369790799,-0.0036977611673326,haEWAS-specific
cg10378521,Postmenstrual_Age(Weeks),chr12,133101612.0,133101613.0,FBRSL1,Body,N_Shore,0.0015044687058357,0.236059542263798,-0.0310030651859822,3.37084114944913e-05,0.025882010869766,-0.0179932990728086,haEWAS-specific
cg27104869,Postmenstrual_Age(Weeks),chr10,75936335.0,75936336.0,ADK;ADK,TSS200;Body,Island,0.207674183673115,0.805999735938915,-0.0051657961613388,5.76012566061424e-05,0.0288217231632683,-0.0021319583175512,haEWAS-specific
cg19283470,Postmenstrual_Age(Weeks),chr4,76439650.0,76439651.0,THAP6;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1;RCHY1,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,Island,0.0152798450624258,0.470748996799105,0.0075990232963849,7.89586060169918e-05,0.0343749008741198,0.0020456450894889,haEWAS-specific
cg10803714,Postmenstrual_Age(Weeks),chr2,69399575.0,69399576.0,ANTXR1;ANTXR1,Body;3'UTR,,0.0005487455106647,0.170391873148828,-0.0396068423364965,5.42630844361712e-06,0.0085500307438435,-0.0538314913079076,haEWAS-specific
cg05857996,Postmenstrual_Age(Weeks),chr20,2675418.0,2675419.0,EBF4,Body,S_Shore,0.0723726345657174,0.666094030098092,0.0166447016828746,3.53587830896953e-05,0.0229801662478534,-0.0319454911068974,haEWAS-specific
cg09841842,Postmenstrual_Age(Weeks),chr14,51974848.0,51974849.0,FRMD6,5'UTR,,0.0359293204834858,0.577198931741013,0.0281783739392087,8.19126400517896e-05,0.0350643407124205,-0.0111259532922954,haEWAS-specific
cg22367191,Postmenstrual_Age(Weeks),chr6,10425648.0,10425649.0,,,N_Shore,0.0079882800310262,0.395652768392065,-0.0198132598355324,6.43862818287445e-05,0.0366405906200369,-0.015185678164809,haEWAS-specific
cg00709050,Postmenstrual_Age(Weeks),chr17,33905597.0,33905598.0,PEX12;PEX12,1stExon;5'UTR,Island,0.48912631406803,0.916113783375602,0.0031024929632318,0.0001008568164538,0.0390845362418649,0.0036252839384517,haEWAS-specific
cg08595667,Postmenstrual_Age(Weeks),chr16,89445453.0,89445454.0,ANKRD11,5'UTR,,2.94791243593827e-05,0.0457621616591039,-0.0526875411592774,0.0693621893133445,0.580918236127194,-0.0138052544819814,EWAS-specific
cg24541835,Postmenstrual_Age(Weeks),chr1,12651540.0,12651541.0,DHRS3,Body,,5.58925629442522e-06,0.0207567226463519,-0.0762874900765802,0.0014799665560266,0.159848497805082,-0.114929786542716,EWAS-specific
cg05342467,Postmenstrual_Age(Weeks),chr7,2029732.0,2029733.0,MAD1L1;MAD1L1;MAD1L1,Body;Body;Body,S_Shore,0.0606559388324875,0.643318303406162,0.0106181309547882,7.79970326679588e-05,0.0401854524672519,0.101668677913936,haEWAS-specific
cg17858500,Postmenstrual_Age(Weeks),chr20,3734725.0,3734726.0,C20orf27,Body,S_Shore,0.0012378646834972,0.222197215624372,0.0423225805495898,6.79456561623276e-07,0.0022902649821346,-0.0550068234187744,haEWAS-specific
cg19681793,Postmenstrual_Age(Weeks),chr6,169651645.0,169651646.0,THBS2,5'UTR,S_Shelf,0.000393100076459,0.151066307049139,0.045836114195733,5.1020507946786e-05,0.0332839874970327,0.0615569488678764,haEWAS-specific
cg10287485,Postmenstrual_Age(Weeks),chr11,69473145.0,69473146.0,,,S_Shelf,0.0153096378850708,0.470994106269724,0.0273728713853554,0.0001440040422618,0.0470352490809072,-0.0125961946735656,haEWAS-specific
cg15247247,Postmenstrual_Age(Weeks),chr7,4802535.0,4802536.0,FOXK1,3'UTR,N_Shore,0.0004154294390403,0.154701561099906,-0.0593384271163303,4.19468341374185e-07,0.0017490649109601,0.0597316085475799,haEWAS-specific
cg23163513,Postmenstrual_Age(Weeks),chr11,1481925.0,1481926.0,BRSK2,Body,Island,0.0013358855187264,0.228798900883464,-0.028460246177728,7.45654334820828e-05,0.0391373268755082,-0.036225201727909,haEWAS-specific
cg19010490,Postmenstrual_Age(Weeks),chr15,37388127.0,37388128.0,MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2;MEIS2,Body;Body;Body;Body;Body;Body;Body,S_Shore,0.0068270353597853,0.376877387971541,0.0433437826421058,4.1718268442807e-05,0.0250299689012487,0.0233816783328949,haEWAS-specific
cg20959872,Postmenstrual_Age(Weeks),chr17,15848110.0,15848111.0,ADORA2B,TSS200,Island,0.410457903383943,0.893791599417173,0.0104697067220234,9.38362168813571e-05,0.0376758434501558,0.0009558833285731,haEWAS-specific
cg02947276,Postmenstrual_Age(Weeks),chr14,24731242.0,24731243.0,TGM1,Body,,0.0019450579870527,0.255616700513841,0.0476097333198408,5.94517026480509e-05,0.0292280147083141,-0.0502211333589959,haEWAS-specific
cg04030486,Postmenstrual_Age(Weeks),chr17,6358599.0,6358600.0,PITPNM3;PITPNM3,3'UTR;3'UTR,Island,0.0004050352735828,0.153397174017636,0.0509501011619417,1.50152435371656e-06,0.0035217753208304,0.0097489237823123,haEWAS-specific
cg24942416,Postmenstrual_Age(Weeks),chr11,124621829.0,124621830.0,VSIG2,Body,,1.28612993499112e-06,0.0087348380199301,-0.0791303457943955,1.24785839467844e-06,0.0032123240672203,-0.0628540008630076,Common
cg09026722,Postmenstrual_Age(Weeks),chr1,156867080.0,156867081.0,PEAR1,5'UTR,S_Shelf,2.15213834879649e-06,0.0118758188666952,0.0819163461908333,7.48958628012733e-07,0.002445527005704,0.0768732496614591,Common
cg16921083,Postmenstrual_Age(Weeks),chr3,137483063.0,137483064.0,SOX14,TSS1500,Island,0.007089340070189,0.380698001971185,-0.0118650532966094,1.83354355565139e-05,0.0184364438959898,-0.0072896843903723,haEWAS-specific
cg14397171,Postmenstrual_Age(Weeks),chr15,101728653.0,101728654.0,CHSY1,Body,,0.0089380889244715,0.408065269433099,-0.0311991264719677,3.08133542126219e-07,0.001376603717979,0.0193561559131748,haEWAS-specific
cg23625715,Postmenstrual_Age(Weeks),chr1,976172.0,976173.0,AGRN,Body,Island,0.0320824795531197,0.562926175764456,-0.0096572251491861,9.53436593190847e-05,0.0444745194721059,-0.0068489861116573,haEWAS-specific
cg10944735,Postmenstrual_Age(Weeks),chr2,71680714.0,71680715.0,DYSF;DYSF;DYSF;DYSF;DYSF;DYSF;DYSF,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,Island,0.0521541664183895,0.625565720332944,-0.0114655739712119,6.77072582376703e-05,0.0313689120568588,-0.0087432620274641,haEWAS-specific
cg07080358,Postmenstrual_Age(Weeks),chr2,68546507.0,68546508.0,CNRIP1;CNRIP1,1stExon;1stExon,Island,0.0001867692574268,0.109591846599656,-0.0142785831077456,3.14749471519243e-05,0.0249234582387625,-0.0069802687718231,haEWAS-specific
cg03540731,Postmenstrual_Age(Weeks),chr19,18508115.0,18508116.0,LRRC25;LRRC25,1stExon;5'UTR,,0.0067757988349376,0.376007485328774,-0.0163163836083359,0.0001109597735173,0.0410068943783404,-0.0049270553102784,haEWAS-specific
cg00466364,Postmenstrual_Age(Weeks),chr19,11592764.0,11592765.0,ELAVL3;ELAVL3,TSS1500;TSS1500,Island,0.0420896883700539,0.597696183099328,-0.0095760791968368,8.54287760051508e-05,0.0358872262377697,0.000923163913982,haEWAS-specific
cg00678354,Postmenstrual_Age(Weeks),chr8,66676123.0,66676124.0,PDE7A;PDE7A,Body;Body,,1.07725854820837e-05,0.0301325573226148,-0.0369627600878013,1.72145573804132e-05,0.0178295395396511,-0.0368544350674454,Common
cg24232083,Postmenstrual_Age(Weeks),chr7,82307046.0,82307047.0,,,,0.0163117878398192,0.478867441295449,-0.0278097628597219,6.48724370831849e-07,0.002247848823004,-0.0208841646630028,haEWAS-specific
cg07856470,Postmenstrual_Age(Weeks),chr12,49688907.0,49688908.0,PRPH;LOC101927267,TSS200;Body,Island,0.0047912441591612,0.340355452264664,0.0339396472465923,1.09752668316984e-05,0.0135909073195985,0.0540604174604981,haEWAS-specific
cg12924936,Postmenstrual_Age(Weeks),chr5,2279098.0,2279099.0,,,,0.0015101471095814,0.236469395759287,-0.0282190468206207,1.27979903896901e-05,0.013027101088177,0.031201540745265,haEWAS-specific
