CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Group
cg24279744,Gestational_Age(Weeks),chr3,10408402.0,10408403.0,ATP2B2;ATP2B2,Body;Body,,6.523319618722367e-11,2.532593755191324e-06,0.0758232182130335,8.986774845066878e-08,0.0002684336526842,0.061249155496779,Common
cg17185602,Gestational_Age(Weeks),chr10,97227155.0,97227156.0,SORBS1;SORBS1;SORBS1;SORBS1,5'UTR;5'UTR;5'UTR;5'UTR,,7.627116949677343e-11,2.837748310262348e-06,0.0911024801838677,1.9538089947984102e-10,2.7102774760149867e-06,0.0915563866077167,Common
cg03051880,Gestational_Age(Weeks),chr6,119662024.0,119662025.0,MAN1A1,Body,,8.15783198662003e-11,2.913798113316969e-06,-0.1458187715624206,1.4160903551999676e-11,3.621801543024157e-07,-0.1517935238493271,Common
cg07160871,Gestational_Age(Weeks),chr2,221969259.0,221969260.0,,,,8.709492975336218e-11,2.959413543522533e-06,0.1156959743719752,2.9388390858792766e-09,2.038343922383492e-05,0.1089191038248884,Common
cg24371114,Gestational_Age(Weeks),chr4,24913973.0,24913974.0,CCDC149;CCDC149,Body;5'UTR,,8.948386034426354e-11,2.959413543522533e-06,0.13374902239816,0.0003914814237492,0.0673216685281941,-0.093526732571382,EWAS-specific
cg12324048,Gestational_Age(Weeks),chr3,193823125.0,193823126.0,,,,1.2043943214793596e-10,3.757198138318431e-06,0.1323411409482809,5.833456422216003e-08,0.0001879645304511,0.127598373857825,Common
cg10380546,Gestational_Age(Weeks),chr11,942218.0,942219.0,AP2A2;AP2A2,Body;Body,N_Shore,1.2518964029995092e-10,3.757198138318431e-06,-0.1027584879947415,1.0,1.0,0.0,EWAS-specific
cg10923719,Gestational_Age(Weeks),chr1,19970198.0,19970199.0,NBL1;NBL1;MINOS1-NBL1;MINOS1-NBL1;NBL1;NBL1;NBL1,TSS1500;TSS200;5'UTR;Body;5'UTR;Body;5'UTR,N_Shore,1.2622943647095055e-10,3.757198138318431e-06,0.1854188331547306,4.395881635832663e-12,1.1992463302470234e-07,0.2006524011244027,Common
cg20500453,Gestational_Age(Weeks),chr20,39950568.0,39950569.0,,,,2.0628434839580286e-10,5.941954112202909e-06,-0.1251629268673134,4.589678519588486e-09,2.8243225184217163e-05,-0.1241231155152025,Common
cg18772838,Gestational_Age(Weeks),chr3,155100309.0,155100310.0,,,,2.2122954753279703e-10,6.173306822552295e-06,0.1413892473930851,2.053138527117278e-09,1.570428390002526e-05,0.1383049648419022,Common
cg14603031,Gestational_Age(Weeks),chr7,2563184.0,2563185.0,LFNG;LFNG;LFNG;LFNG,Body;Body;Body;Body,N_Shore,2.3526214619626727e-10,6.365944155612907e-06,-0.0857804230499002,2.32643377389578e-10,2.95033599475753e-06,-0.0890358703728398,Common
cg15016379,Gestational_Age(Weeks),chr1,55009752.0,55009753.0,,,S_Shore,2.8338816803819886e-10,7.442648462025573e-06,0.1609622328676909,7.19028756224512e-12,2.06921542367247e-07,-0.172206475432269,Common
cg22891862,Gestational_Age(Weeks),chr10,101279697.0,101279698.0,,,N_Shore,3.226508832711098e-10,8.231699798929175e-06,0.1217381121933892,3.1150192855196922e-09,2.1245314116041867e-05,0.119272026587765,Common
cg14783355,Gestational_Age(Weeks),chr5,10530621.0,10530622.0,,,,3.418877844339918e-10,8.480194101983633e-06,0.2144133883447077,0.0705249821953967,0.561022525063152,-0.0979780840792784,EWAS-specific
cg07328569,Gestational_Age(Weeks),chr1,61524438.0,61524439.0,,,,3.7254010403235155e-10,8.990751978247788e-06,-0.0999123073687046,4.6661518187600816e-11,9.31448121374412e-07,-0.1074952644922231,Common
cg04608253,Gestational_Age(Weeks),chr1,12538512.0,12538513.0,VPS13D;VPS13D,Body;Body,,4.2258125056473186e-10,9.930047757513804e-06,-0.149017326100802,7.46198559948981e-10,8.035714108069534e-06,-0.14386359027061,Common
cg25150953,Gestational_Age(Weeks),chr4,41540229.0,41540230.0,LIMCH1;LIMCH1;LIMCH1,Body;Body;Body,,4.508942727260557e-10,1.032368682972738e-05,0.1427601528511671,1.0978377599683545e-07,0.0003087655495676,0.1217489369830982,Common
cg08166587,Gestational_Age(Weeks),chr12,2696048.0,2696049.0,CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C;CACNA1C,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,,4.90805810402682e-10,1.0941349516426222e-05,0.1616296447273567,6.661208327267606e-09,3.785944011193706e-05,0.1509870490514059,Common
cg08991081,Gestational_Age(Weeks),chr5,154024833.0,154024834.0,,,N_Shore,5.02377335864443e-10,1.0941349516426222e-05,-0.1429992934956918,1.168989052898769e-09,1.0872049846819904e-05,-0.1400028641295383,Common
cg14460198,Gestational_Age(Weeks),chr5,131763124.0,131763125.0,C5orf56,Body,,5.923533306506674e-10,1.1993670285134556e-05,-0.0671621329983447,3.747099040007791e-12,1.1358345391517545e-07,-0.072678166831266,Common
cg15266658,Gestational_Age(Weeks),chr17,71319997.0,71319998.0,,,,5.955958280148472e-10,1.1993670285134556e-05,0.1404425151842389,6.354263723030454e-10,7.124034898485899e-06,0.1411394653180118,Common
cg08376310,Gestational_Age(Weeks),chr11,2858621.0,2858622.0,KCNQ1;KCNQ1,Body;Body,,6.026505221945012e-10,1.1993670285134556e-05,0.0951172376635039,1.5292335152474637e-06,0.0019464645455957,0.1576673241192423,Common
cg11294761,Gestational_Age(Weeks),chr17,80275530.0,80275531.0,CD7,TSS200,N_Shore,6.044215072944636e-10,1.1993670285134556e-05,0.0849366274674226,5.08433564161764e-11,8.27006982561956e-07,0.122016242663133,Common
cg14107488,Gestational_Age(Weeks),chr4,7033722.0,7033723.0,TBC1D14;TBC1D14;TBC1D14,3'UTR;3'UTR;3'UTR,,7.733213930605554e-10,1.5011597202749085e-05,-0.1279554261527757,3.579228457886353e-10,4.506711174925784e-06,-0.1425080011536583,Common
cg12085407,Gestational_Age(Weeks),chr2,182055658.0,182055659.0,LOC101927156,Body,,8.393464619450837e-10,1.567116475594134e-05,0.1250690294614311,1.0675768744525349e-08,5.263501275094493e-05,0.1160914551541241,Common
cg13729146,Gestational_Age(Weeks),chr12,6874709.0,6874710.0,PTMS,TSS1500,N_Shore,8.423989252251641e-10,1.567116475594134e-05,0.132646982129411,4.895373667683395e-10,5.891970959318811e-06,0.1357521665501339,Common
cg07383652,Gestational_Age(Weeks),chr4,120206463.0,120206464.0,USP53,Body,,9.138603049586519e-10,1.665361204104701e-05,-0.1758143743703405,1.98765888628829e-09,1.5347740025910692e-05,-0.1753616748094229,Common
cg27558433,Gestational_Age(Weeks),chr17,21182253.0,21182254.0,,,S_Shelf,9.62752210336973e-10,1.7193695449186973e-05,-0.0949825831709404,0.0013866247070699,0.124490284551095,0.0588183976104766,EWAS-specific
cg11096273,Gestational_Age(Weeks),chr16,2069455.0,2069456.0,NPW,TSS200,N_Shore,1.038222149140286e-09,1.807462506483232e-05,0.1629011864900139,1.227294099003011e-09,1.1235346223614868e-05,0.1628328057387412,Common
cg10714509,Gestational_Age(Weeks),chr1,234680511.0,234680512.0,,,,1.053368953606368e-09,1.807462506483232e-05,-0.1123053393612645,1.0700149825715887e-09,1.018298421216274e-05,-0.1184035509227159,Common
cg24957695,Gestational_Age(Weeks),chr17,55939409.0,55939410.0,,,Island,1.072804179917142e-09,1.807462506483232e-05,0.1153346855372395,3.1311422423309735e-10,4.2010381474752605e-06,0.1193063158803739,Common
cg26901873,Gestational_Age(Weeks),chr8,28811004.0,28811005.0,HMBOX1;HMBOX1,5'UTR;5'UTR,,1.144922258591768e-09,1.8932455670337523e-05,-0.2030835149705903,2.6150344110865135e-07,0.0005602704380113,-0.1712633309516942,Common
cg26080684,Gestational_Age(Weeks),chr7,72775853.0,72775854.0,,,,1.1822313443083495e-09,1.919395577715308e-05,0.141198364762739,4.14770684258573e-08,0.0001763308011363,-0.144613311993453,Common
cg27570575,Gestational_Age(Weeks),chr16,86917536.0,86917537.0,,,,1.3206599724086128e-09,2.1058512840400155e-05,0.1656860556614644,2.9610801513526303e-10,3.40854947280919e-06,-0.165143222531301,Common
cg08088075,Gestational_Age(Weeks),chr2,220264753.0,220264754.0,,,,1.4231831496712336e-09,2.229516276461719e-05,0.1246438237770797,2.2662084561941e-06,0.0031284798677938,-0.100108672082274,Common
cg12939085,Gestational_Age(Weeks),chr11,67166104.0,67166105.0,PPP1CA;PPP1CA;PPP1CA,Body;Body;Body,N_Shore,1.534985444366143e-09,2.363202720033665e-05,0.1072739174694068,0.0010249750267689,0.10775789860604,-0.0777995424071112,EWAS-specific
cg12544265,Gestational_Age(Weeks),chr13,110759317.0,110759318.0,,,,1.68369563067006e-09,2.548216262590978e-05,0.1304281781220219,3.3990737871540904e-12,1.1127670223662685e-07,0.1585708263062277,Common
cg16500036,Gestational_Age(Weeks),chr7,68983906.0,68983907.0,,,,2.023564054690129e-09,2.900157792256916e-05,0.1096894442220239,1.0908951643672435e-07,0.0003079040681978,0.1033465668247585,Common
cg27416337,Gestational_Age(Weeks),chr3,32748004.0,32748005.0,CNOT10,Body,,2.0485601665428904e-09,2.900157792256916e-05,-0.2119479245194721,1.863741194586312e-08,7.903363527720485e-05,-0.2007639440712791,Common
cg26540004,Gestational_Age(Weeks),chr5,54932693.0,54932694.0,SLC38A9,Body,,2.076853622604101e-09,2.900157792256916e-05,0.1148179785048176,3.698006876963482e-09,2.4558852629040048e-05,0.1157513953675373,Common
cg21653105,Gestational_Age(Weeks),chr8,134075028.0,134075029.0,TG;SLA;SLA,Body;Body;5'UTR,,2.078628568438623e-09,2.900157792256916e-05,-0.1175712295979296,1.0952682441440477e-08,5.36769323429814e-05,-0.1124146935137944,Common
cg18897025,Gestational_Age(Weeks),chr5,110413671.0,110413672.0,TSLP;TSLP,3'UTR;3'UTR,,2.2106338194606736e-09,2.9909218047054345e-05,-0.1032170430921055,0.0008782760318531,0.093267674020954,-0.1525328054044933,EWAS-specific
cg14974772,Gestational_Age(Weeks),chr14,92414425.0,92414426.0,FBLN5,TSS1500,S_Shore,2.210671867926453e-09,2.9909218047054345e-05,0.1092114599334154,2.93740975329514e-05,0.0160105813912666,0.105679953914852,Common
cg24788466,Gestational_Age(Weeks),chr14,77295455.0,77295456.0,LRRC74A,Body,,2.247261937902129e-09,2.991190948715652e-05,0.1368448572863024,1.0599332885886488e-09,1.018298421216274e-05,0.1371907299808859,Common
cg09907542,Gestational_Age(Weeks),chr4,7033761.0,7033762.0,TBC1D14;TBC1D14;TBC1D14,3'UTR;3'UTR;3'UTR,,2.3054546692762902e-09,2.991190948715652e-05,-0.1173317892527545,1.6926189127539283e-09,1.3715810566741074e-05,-0.1212139467238568,Common
cg08133584,Gestational_Age(Weeks),chr16,609679.0,609680.0,C16orf11,TSS1500,N_Shore,2.3113649268586526e-09,2.991190948715652e-05,0.0903682353537635,1.6780317888675851e-09,1.3715810566741074e-05,0.0917236025564005,Common
cg01076459,Gestational_Age(Weeks),chr17,2908230.0,2908231.0,RAP1GAP2;RAP1GAP2,Body;Body,,2.433278592486471e-09,3.1039770753826165e-05,-0.1123659135736804,2.263863391235261e-09,1.6843843370383998e-05,-0.1205383265659469,Common
cg17936938,Gestational_Age(Weeks),chr6,7866213.0,7866214.0,BMP6,Body,,2.477308924355509e-09,3.1156346724769445e-05,0.1833780348792316,4.0587909397385787e-11,6.90202934017464e-07,0.208561230791121,Common
cg26828842,Gestational_Age(Weeks),chr18,67952086.0,67952087.0,,,N_Shelf,2.59224468860136e-09,3.1755934124128245e-05,0.1190438700229342,1.406056089890201e-09,1.2113306419717862e-05,0.1221193325139896,Common
cg15934140,Gestational_Age(Weeks),chr3,4873433.0,4873434.0,ITPR1;ITPR1;ITPR1,Body;Body;Body,,2.5961097167925927e-09,3.1755934124128245e-05,-0.1391816272109131,7.183724007074376e-07,0.0011711960107581,-0.1401248397499093,Common
cg25438441,Gestational_Age(Weeks),chr10,30726693.0,30726694.0,MAP3K8;MAP3K8,5'UTR;5'UTR,S_Shelf,2.636574118121072e-09,3.181507670142731e-05,-0.1000329735145521,1.33242422148494e-06,0.0021579100552917,-0.0860905789129187,Common
cg04714315,Gestational_Age(Weeks),chr13,45391816.0,45391817.0,,,,2.710185365816454e-09,3.2267286286386315e-05,0.1526522872532869,8.804845209291351e-09,4.740910976329709e-05,0.1480646089923625,Common
cg25984265,Gestational_Age(Weeks),chr12,787702.0,787703.0,,,,2.793689366770832e-09,3.282382831067343e-05,0.1694174190802915,2.3190843755548e-06,0.0031725692895277,-0.138600581931825,Common
cg06292259,Gestational_Age(Weeks),chr9,140064748.0,140064749.0,MIR3621;LRRC26,TSS1500;TSS1500,Island,3.043016269825296e-09,3.5288911208560386e-05,0.1409120954327281,0.0014445430215063,0.1207253265866954,0.0879091251698245,EWAS-specific
cg02921623,Gestational_Age(Weeks),chr10,105250537.0,105250538.0,,,N_Shelf,3.294369507113394e-09,3.771398435294064e-05,-0.0961600086763411,0.000190180289006,0.0402092520414335,-0.1254894639378092,Common
cg18217136,Gestational_Age(Weeks),chr20,36157651.0,36157652.0,BLCAP;BLCAP,TSS1500;TSS1500,S_Shore,3.3564092093685e-09,3.7937833183032346e-05,0.1129476453969352,1.4849507235169416e-08,6.776791398202643e-05,0.1068632540557835,Common
cg22374525,Gestational_Age(Weeks),chr1,116370764.0,116370765.0,,,N_Shore,3.4659028456806116e-09,3.8685757706703424e-05,0.0997764569051413,1.1336750895379433e-08,5.457871989593511e-05,0.0966975602113013,Common
cg22810226,Gestational_Age(Weeks),chr10,115214571.0,115214572.0,,,,3.527503074542455e-09,3.8887237443176695e-05,0.1427851629210729,4.2964218099557875e-09,2.7471388184448085e-05,0.1404924842591209,Common
cg07036364,Gestational_Age(Weeks),chr1,168890339.0,168890340.0,LINC00970,Body,,3.723632089941831e-09,4.05487641043062e-05,0.1826816468979402,4.36229880033876e-08,0.0001545564353401,0.1703918427762182,Common
cg17434154,Gestational_Age(Weeks),chr1,217306590.0,217306591.0,ESRRG,5'UTR,N_Shore,3.900907914651833e-09,4.19674243114311e-05,0.1549821995800855,0.0027822882584475,0.1663179475162568,0.1357969732623895,EWAS-specific
cg02232751,Gestational_Age(Weeks),chr11,18415742.0,18415743.0,LDHA;LDHA;LDHA;LDHA;LDHA,TSS200;TSS200;TSS200;TSS200;TSS200,N_Shore,4.167878478447064e-09,4.389089454802381e-05,-0.1206589136286469,2.437769094553807e-07,0.0005334633986984,-0.1064439454154048,Common
cg21822173,Gestational_Age(Weeks),chr2,128632713.0,128632714.0,AMMECR1L;AMMECR1L,5'UTR;5'UTR,,4.198800697719895e-09,4.389089454802381e-05,-0.1424501863892315,1.3990458678018315e-09,1.2113306419717862e-05,-0.1523014699859687,Common
cg23862562,Gestational_Age(Weeks),chr19,13133343.0,13133344.0,NFIX;NFIX,TSS1500;Body,N_Shore,4.227155010812589e-09,4.389089454802381e-05,0.1094093055197941,1.6588615961767445e-08,7.338749900569284e-05,0.1108522823268489,Common
cg15934804,Gestational_Age(Weeks),chr7,2672400.0,2672401.0,TTYH3,Body,S_Shore,4.566803312985598e-09,4.650522990775304e-05,-0.1153086734449958,5.106413205697517e-08,0.0001726967845285,-0.1097652485286724,Common
cg11118235,Gestational_Age(Weeks),chr3,50284010.0,50284011.0,GNAI2;GNAI2,TSS1500;Body,,4.583104482227088e-09,4.650522990775304e-05,-0.2269609471851205,0.0138483204205801,0.3370034613753827,-0.2335986985785828,EWAS-specific
cg25953130,Gestational_Age(Weeks),chr10,63753550.0,63753551.0,ARID5B,Body,,4.776850083877826e-09,4.792656627132905e-05,-0.1302683515651187,0.0146199871883784,0.3438732314701879,-0.1099426984515939,EWAS-specific
cg11180131,Gestational_Age(Weeks),chr5,131763112.0,131763113.0,C5orf56,Body,,4.8510705153627086e-09,4.813043512600616e-05,-0.0581599154090728,3.410362284074857e-15,3.9873663508636015e-10,-0.0771638241053439,Common
cg18034719,Gestational_Age(Weeks),chr5,176860863.0,176860864.0,GRK6;GRK6;GRK6,Body;Body;Body,Island,5.1051237548927955e-09,5.009444759684338e-05,-0.1350911106020157,8.26686895332835e-10,7.82972948034565e-06,0.143789947996665,Common
cg09229492,Gestational_Age(Weeks),chr16,50626578.0,50626579.0,NKD1,Body,,5.2331932909575875e-09,5.0792975904283936e-05,-0.1415328422446889,3.786059152641e-09,2.75623707804531e-05,0.146859956827797,Common
cg16508883,Gestational_Age(Weeks),chr1,145092330.0,145092331.0,,,,5.496344558785637e-09,5.277347733381549e-05,0.1135994266110177,1.0,1.0,0.0,EWAS-specific
cg01824466,Gestational_Age(Weeks),chr8,95959531.0,95959532.0,TP53INP1;TP53INP1,5'UTR;5'UTR,N_Shore,5.7343660566211535e-09,5.447312232371888e-05,-0.0856884669516936,5.257296430875765e-10,6.235869778416487e-06,-0.0928374355552329,Common
cg21710324,Gestational_Age(Weeks),chr1,226069189.0,226069190.0,TMEM63A,5'UTR,N_Shore,5.898981485508772e-09,5.529010966012514e-05,-0.131182397097648,8.441820770653597e-10,8.636341425761383e-06,-0.1429161858710471,Common
cg11102484,Gestational_Age(Weeks),chr8,37337528.0,37337529.0,LINC01605,Body,,5.944207680620882e-09,5.529010966012514e-05,0.1162972777720711,7.667364965479451e-10,8.12306800032292e-06,0.123240180501873,Common
cg05543030,Gestational_Age(Weeks),chr2,45005364.0,45005365.0,,,,6.268653680213648e-09,5.770683464410697e-05,0.1425831699867839,0.0010889574833092,0.1046056137200342,0.142983422938497,EWAS-specific
cg22436347,Gestational_Age(Weeks),chr12,27314930.0,27314931.0,,,,6.416675117295662e-09,5.846671390422016e-05,0.1683457209613258,3.328421628013508e-08,0.0001221566559059,0.160729497645596,Common
cg21570209,Gestational_Age(Weeks),chr19,46367987.0,46367988.0,FOXA3;SYMPK,Body;TSS1500,S_Shore,6.555165421248522e-09,5.912527461693698e-05,0.1115343361713195,0.6090697628676556,0.9350570940013798,0.021838839885622,EWAS-specific
cg02327694,Gestational_Age(Weeks),chr5,96884138.0,96884139.0,LINC01340,Body,,6.7351060759875965e-09,6.014079295022744e-05,0.1468639290240252,8.220177221347323e-08,0.0002482535986707,0.134674364598734,Common
cg11698131,Gestational_Age(Weeks),chr1,213094374.0,213094375.0,,,,6.958691782625411e-09,6.152206964194503e-05,0.1412031384279498,4.394678981313215e-09,2.754000047976445e-05,0.1424739830159952,Common
cg22417398,Gestational_Age(Weeks),chr11,65293094.0,65293095.0,SCYL1;SCYL1,Body;Body,S_Shore,7.224727050019403e-09,6.266764284517857e-05,-0.0799545050497218,2.003013642299856e-05,0.0099300242114992,-0.0600495551372592,Common
cg19723384,Gestational_Age(Weeks),chr17,36819716.0,36819717.0,,,,7.228627981626407e-09,6.266764284517857e-05,0.1015257520879361,1.0,1.0,0.0,EWAS-specific
cg18896948,Gestational_Age(Weeks),chr15,35965389.0,35965390.0,DPH6-AS1,Body,,7.861439107371474e-09,6.749839176665213e-05,0.1420590441668175,7.982125870304943e-09,4.3844585265350034e-05,0.141656561042942,Common
cg13733403,Gestational_Age(Weeks),chr19,6528291.0,6528292.0,,,N_Shelf,8.242535880783096e-09,7.00964876387225e-05,0.1463791178905597,6.813404734120945e-06,0.0051018500367479,0.1171110699659283,Common
cg24824686,Gestational_Age(Weeks),chr10,129797777.0,129797778.0,PTPRE,5'UTR,,8.399647417718808e-09,7.075870908882001e-05,0.1487358023404671,2.542779576022537e-05,0.0116460617258156,0.1801294937766767,Common
cg25917590,Gestational_Age(Weeks),chr20,552967.0,552968.0,,,,8.649200257122967e-09,7.211147390734746e-05,0.115807247787618,4.944111930010086e-08,0.0001686012209719,0.1099722903453481,Common
cg09951596,Gestational_Age(Weeks),chr8,116791736.0,116791737.0,,,,8.721745664059406e-09,7.211147390734746e-05,-0.1143784131383561,4.760835435509821e-09,2.886244139871144e-05,-0.1215889762046902,Common
cg09438864,Gestational_Age(Weeks),chr17,60695140.0,60695141.0,,,,8.837725800666764e-09,7.240002811996682e-05,0.1231198449125907,7.31857040045329e-10,7.19173040743061e-06,-0.127637730590638,Common
cg05294455,Gestational_Age(Weeks),chr17,45286609.0,45286610.0,MYL4;MYL4,5'UTR;TSS200,,9.504611083693458e-09,7.654769523652641e-05,0.0542748280496799,9.625719152816476e-09,4.967961239822652e-05,0.0560242089732757,Common
cg01787553,Gestational_Age(Weeks),chr8,134241398.0,134241399.0,WISP1;WISP1;WISP1;WISP1;WISP1,3'UTR;3'UTR;3'UTR;3'UTR;Body,,9.515473149247078e-09,7.654769523652641e-05,0.154884643158925,4.33800510903957e-08,0.0001813300676377,-0.164357370453345,Common
cg01254034,Gestational_Age(Weeks),chr6,28543667.0,28543668.0,SCAND3,Body,,9.613384503501015e-09,7.66448537989171e-05,0.1385010956419385,1.0,1.0,0.0,EWAS-specific
cg20705168,Gestational_Age(Weeks),chr2,15834519.0,15834520.0,LOC101926966,Body,,9.976441945596438e-09,7.883552170894347e-05,0.0880325023917803,4.8666696092941614e-08,0.0001680610917727,0.0817621560782977,Common
cg12894371,Gestational_Age(Weeks),chr6,109812795.0,109812796.0,,,,1.0079157379624665e-08,7.894853672235917e-05,-0.0876790934407128,1.62049347896779e-08,7.237374441485461e-05,-0.0871793755464363,Common
cg11233113,Gestational_Age(Weeks),chr19,13133365.0,13133366.0,NFIX;NFIX,TSS1500;Body,N_Shore,1.0543355890802888e-08,8.186640805141726e-05,0.1088797646668606,1.02888698571007e-08,6.11460468452003e-05,0.138912530183964,Common
cg06758448,Gestational_Age(Weeks),chr2,192067742.0,192067743.0,,,,1.1061462451104197e-08,8.462586152941263e-05,-0.1044337909010938,1.0617652176874627e-09,1.018298421216274e-05,-0.1108302202562232,Common
cg24382141,Gestational_Age(Weeks),chr16,67944348.0,67944349.0,PSKH1,Body,S_Shore,1.1088281807884337e-08,8.462586152941263e-05,-0.1729719586244175,1.767209958952107e-08,7.734463719492026e-05,-0.1716134457354954,Common
cg05672223,Gestational_Age(Weeks),chr2,43328033.0,43328034.0,,,Island,1.121099735892208e-08,8.483732234459894e-05,0.1319155981782425,8.4590575298824e-07,0.001598304742261,-0.123953349031535,Common
