CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Group
cg17171407,Allergy,chr8,119960777.0,119960778.0,TNFRSF11B,Body,N_Shelf,2.017698391269642e-07,0.005173244017258,-0.2092795786476148,1.1017257415033384e-10,3.114644774774427e-05,-0.2304083734026623,Common
cg00530438,Allergy,chr7,106606094.0,106606095.0,,,,2.058664604222427e-07,0.005173244017258,-0.2562662825116871,1.437061143260803e-05,0.0638060543970644,-0.2033592288646327,EWAS-specific
cg02459859,Allergy,chr16,787266.0,787267.0,NARFL,Body,Island,2.530208963542394e-07,0.0054623642800572,-0.2615815362831185,0.201450024410558,0.920010248331108,0.154764605047647,EWAS-specific
cg17030488,Allergy,chr12,115172748.0,115172749.0,,,N_Shore,2.7284990624204225e-07,0.0054623642800572,-0.2458672284704489,0.0026590179658295,0.352589274412668,-0.1386788247928138,EWAS-specific
cg09520904,Allergy,chr11,69462943.0,69462944.0,CCND1,Body,S_Shore,2.823434265620471e-07,0.0054623642800572,-0.2379826202544921,4.04657561910136e-06,0.064792839172605,0.215341200941824,EWAS-specific
cg24529736,Allergy,chr13,96205679.0,96205680.0,CLDN10;CLDN10;CLDN10,Body;Body;Body,S_Shore,2.953690276201111e-07,0.0054623642800572,0.2383343585583421,5.45400008760527e-08,0.0026880868143565,0.2571954703200275,Common
cg04964031,Allergy,chr5,140871156.0,140871157.0,PCDHGA4;PCDHGC3;PCDHGA12;PCDHGA11;PCDHGA11;PCDHGA9;PCDHGA1;PCDHGB1;PCDHGC5;PCDHGB6;PCDHGB3;PCDHGB7;PCDHGA6;PCDHGA8;PCDHGA10;PCDHGA5;PCDHGB4;PCDHGC4;PCDHGA3;PCDHGA2;PCDHGA7;PCDHGB2;PCDHGC5;PCDHGB5;PCDHGC3,Body;Body;Body;Body;Body;Body;Body;Body;1stExon;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;1stExon;Body;Body,Island,3.042313191313254e-07,0.0054623642800572,-0.0960701944500887,0.0008451531823558,0.250713405635994,-0.0460424426374195,EWAS-specific
cg04310460,Allergy,chr11,45928805.0,45928806.0,C11orf94;C11orf94,5'UTR;1stExon,,3.138198401088665e-07,0.0054623642800572,-0.1702687216192645,0.0003616069138487,0.269185260232864,0.129195604936611,EWAS-specific
cg00600110,Allergy,chrX,8769528.0,8769529.0,FAM9A;FAM9A,TSS200;TSS200,Island,3.167431369872676e-07,0.0054623642800572,0.2308707414668726,0.0077436465548844,0.551321543979711,-0.0955416250036309,EWAS-specific
cg07835051,Allergy,chr18,56935446.0,56935447.0,RAX,3'UTR,Island,3.260577684294978e-07,0.0054623642800572,0.2415430270415031,0.0001186999116771,0.1314307589665656,0.1772792293662115,EWAS-specific
cg02675920,Allergy,chr17,78747934.0,78747935.0,RPTOR;RPTOR,Body;Body,,3.895561010821364e-07,0.0059494426384943,0.1826476412393148,0.113031906041612,0.8175201123365196,0.1715458770827664,EWAS-specific
cg16524733,Allergy,chr11,117070046.0,117070047.0,TAGLN;TAGLN;TAGLN;TAGLN,5'UTR;1stExon;5'UTR;1stExon,,3.995197291980892e-07,0.0059494426384943,-0.1760331610258211,0.795316527143283,0.997643186354771,0.0328095364312702,EWAS-specific
cg04150927,Allergy,chr12,111369226.0,111369227.0,,,,3.995238374777952e-07,0.0059494426384943,-0.1837477942609548,2.8528946925916827e-05,0.0814677219155378,-0.1474363621069776,EWAS-specific
cg02066277,Allergy,chr12,54343078.0,54343079.0,,,N_Shore,4.639764360058719e-07,0.0066624696328263,-0.2133533717085982,0.004051031947977,0.484939308812296,0.125382986369425,EWAS-specific
cg06715755,Allergy,chr7,158244406.0,158244407.0,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,N_Shelf,5.014654381598819e-07,0.0069524897537652,0.2813510797514004,1.0,1.0,0.0,EWAS-specific
cg26318441,Allergy,chrX,9753940.0,9753941.0,SHROOM2,TSS1500,Island,6.221983245105199e-07,0.0080698319852466,-0.1245066473634877,0.0001189431125985,0.1314307589665656,-0.0966647232853325,EWAS-specific
cg00595051,Allergy,chr4,83955429.0,83955430.0,COPS4,TSS1500,,7.558768109900298e-07,0.0093633388482648,-0.2228908730759744,6.421022751398305e-06,0.0414301294719525,-0.2174797837618942,Common
cg21760006,Allergy,chr5,119214672.0,119214673.0,,,,7.685061208675682e-07,0.0093633388482648,0.2068997068936645,0.0003783356872575,0.192655035853922,0.1447021575681398,EWAS-specific
cg20956548,Allergy,chr19,56618060.0,56618061.0,ZNF787,5'UTR,S_Shelf,1.2066492248375185e-06,0.0139607641835765,0.1989831057114584,0.0056282811175975,0.4310205770891993,0.2157631636369888,EWAS-specific
cg06700877,Allergy,chr10,104169610.0,104169611.0,PSD,Body,N_Shore,1.2269996461423588e-06,0.0139607641835765,-0.1546687144566493,0.1756446676000821,0.8716257722954165,-0.1318028681545004,EWAS-specific
cg25702335,Allergy,chr13,96205897.0,96205898.0,CLDN10;CLDN10;CLDN10,Body;Body;Body,S_Shore,1.250043897049488e-06,0.0139607641835765,0.2303231045302852,6.868493883187966e-07,0.0149366494749272,0.2451795460473851,Common
cg02987482,Allergy,chr19,6274208.0,6274209.0,MLLT1,Body,S_Shelf,1.2847350305480455e-06,0.0139607641835765,0.0945360901954526,0.0009225517709873,0.2572099812315169,0.0619469925050908,EWAS-specific
cg26896946,Allergy,chr5,135416405.0,135416406.0,MIR886,TSS200,Island,1.4024355652376288e-06,0.0145138917436045,-0.180266126172348,1.182151931636326e-05,0.0557002406641965,-0.2057992961925102,EWAS-specific
cg22239534,Allergy,chr22,37102115.0,37102116.0,,,S_Shelf,1.407832987620383e-06,0.0145138917436045,-0.2198416140970704,3.013767305606294e-05,0.0815636931758105,-0.1809703866965424,EWAS-specific
cg03433313,Allergy,chr16,819064.0,819065.0,MIR662,TSS1500,,1.4638141478214782e-06,0.0147137474789497,-0.242520709388374,2.50902567131161e-08,0.0033931561373683,0.288474574734498,Common
cg06400119,Allergy,chr7,158046222.0,158046223.0,PTPRN2;PTPRN2;PTPRN2,Body;Body;Body,,1.5123803237424348e-06,0.0148311392011177,-0.2311598781150308,0.0026410260677296,0.442607733390131,0.152648027676168,EWAS-specific
cg09730930,Allergy,chr5,174135571.0,174135572.0,,,,1.5869909499780026e-06,0.0150334057701664,-0.2101388742537767,0.0516543552146639,0.770828324471251,0.0926474645838504,EWAS-specific
cg25340688,Allergy,chr5,135416398.0,135416399.0,MIR886,TSS200,Island,1.6209890205545413e-06,0.0150334057701664,-0.1811477914035146,1.597460643987753e-05,0.0674047326595823,-0.2047532913023685,EWAS-specific
cg05627947,Allergy,chr8,142518599.0,142518600.0,FLJ43860,TSS1500,,1.6676787159149422e-06,0.0150334057701664,0.2265464699210511,0.0011696142258019,0.2797436204057312,0.1613215669918577,EWAS-specific
cg02152233,Allergy,chr1,29189789.0,29189790.0,OPRD1,Body,Island,1.682567687040161e-06,0.0150334057701664,-0.1832722611016683,0.1894257464659688,0.8817355901539599,-0.1198638479803909,EWAS-specific
cg13177873,Allergy,chr20,17661522.0,17661523.0,RRBP1;RRBP1,5'UTR;5'UTR,Island,1.7774604142216157e-06,0.0155360086718353,0.1350597830541733,0.0027179870766488,0.44635717822931,0.0868421202842984,EWAS-specific
cg21688209,Allergy,chr20,61940917.0,61940918.0,COL20A1,Body,S_Shelf,1.84561098044874e-06,0.0155915865946791,-0.2064614840123858,1.0,1.0,0.0,EWAS-specific
cg11861562,Allergy,chr11,117069780.0,117069781.0,TAGLN;TAGLN,TSS1500;TSS1500,,1.8613763823466728e-06,0.0155915865946791,-0.1888125090233147,0.0006385841090028,0.2291009633499667,-0.1257617320650697,EWAS-specific
cg24545961,Allergy,chr13,96205960.0,96205961.0,CLDN10;CLDN10;CLDN10,Body;Body;Body,S_Shore,1.902707760221432e-06,0.0156125326187997,0.2336729609663963,3.428398389618558e-07,0.0118054198761674,0.2544747323185781,Common
cg17788013,Allergy,chr5,147443252.0,147443253.0,SPINK5;SPINK5;SPINK5,TSS1500;TSS1500;TSS1500,,1.9665804199467225e-06,0.0157576969700452,0.172650431888544,0.0042521702085144,0.4031125886445419,0.0979944800006895,EWAS-specific
cg09544568,Allergy,chr7,155832831.0,155832832.0,,,,1.99878265128687e-06,0.0157576969700452,-0.2358399548036581,0.0017918317312766,0.3138547592455328,-0.1486511028105459,EWAS-specific
cg22168489,Allergy,chr12,122356033.0,122356034.0,WDR66,TSS1500,N_Shore,2.039011276097278e-06,0.0157657136102947,0.2044149678844828,2.963405890093091e-06,0.0359398965598428,0.201825412823335,Common
cg23295754,Allergy,chr20,1639250.0,1639251.0,SIRPG;SIRPG;SIRPG,TSS1500;TSS1500;TSS1500,,2.1397370648945966e-06,0.01623236835347,0.2146253532377413,0.003375816386067,0.3762971077630802,0.1261927300771704,EWAS-specific
cg02229261,Allergy,chr19,52222431.0,52222432.0,HAS1,Body,Island,2.187146191243333e-06,0.016251511906416,0.1958964291021784,2.321294691721492e-05,0.0786791618565259,0.169635971137065,EWAS-specific
cg05666820,Allergy,chr7,72848703.0,72848704.0,FZD9,1stExon,Island,2.2451508550663577e-06,0.016251511906416,-0.1855783266628639,0.0062167055238251,0.535329399319367,0.112116553406597,EWAS-specific
cg06536614,Allergy,chr5,135416381.0,135416382.0,MIR886,TSS200,Island,2.278470208564774e-06,0.016251511906416,-0.1826136688890025,9.679450740482565e-06,0.0497534327461611,-0.2134252763927172,Common
cg12631713,Allergy,chr1,4771985.0,4771986.0,AJAP1;AJAP1,Body;Body,Island,2.329537441802396e-06,0.016251511906416,-0.1998229370987239,0.0007148318075952,0.2378001034808492,-0.1229253378185771,EWAS-specific
cg05302095,Allergy,chr11,76516376.0,76516377.0,,,,2.344360603911128e-06,0.016251511906416,-0.1313486567812077,0.000351637935035,0.1876026485474561,-0.0941577002589014,EWAS-specific
cg13302823,Allergy,chr8,145559792.0,145559793.0,SCRT1,1stExon,Island,2.6727358302260727e-06,0.0182138339714521,0.2167102073540356,2.015675242005629e-05,0.0740056473982394,0.1922591069772417,EWAS-specific
cg13406145,Allergy,chr15,89952052.0,89952053.0,,,N_Shore,2.8089699882926885e-06,0.0184926787662949,0.2505354153435272,0.00085113045903,0.337053171866277,0.18119392117709,EWAS-specific
cg20218073,Allergy,chr7,155832938.0,155832939.0,,,,2.8176531933812187e-06,0.0184926787662949,-0.2169210944064201,0.0003757156924502,0.192422247372876,-0.1589916385314311,EWAS-specific
cg19183317,Allergy,chr10,81370678.0,81370679.0,SFTPA1;SFTPA1;SFTPA1;SFTPA1;SFTPA1;SFTPA1,TSS200;TSS200;TSS200;TSS200;TSS200;TSS200,,2.851636506221084e-06,0.0184926787662949,0.1332204914994271,0.0051304843528473,0.4175068248290343,0.0743562345259657,EWAS-specific
cg08543278,Allergy,chr7,1295706.0,1295707.0,,,,2.959869051192057e-06,0.0185193370499956,-0.2263775539142973,0.0034204845508294,0.470672903119686,0.146153767507171,EWAS-specific
cg00124993,Allergy,chr5,135416412.0,135416413.0,MIR886,TSS200,Island,2.9774095976526826e-06,0.0185193370499956,-0.1805299124771537,2.6752317331725263e-05,0.0804578789742842,-0.2031238787893365,EWAS-specific
cg17884327,Allergy,chr3,197840760.0,197840761.0,,,Island,3.03077378461956e-06,0.0185193370499956,0.1882366649405439,1.0,1.0,0.0,EWAS-specific
cg23473443,Allergy,chr19,44905916.0,44905917.0,ZNF285A,TSS200,,3.047475503803349e-06,0.0185193370499956,0.1528230548041863,0.0431335810950317,0.752132162726127,0.103872295190294,EWAS-specific
cg04398451,Allergy,chr17,18023971.0,18023972.0,MYO15A,Body,Island,3.0860495101543218e-06,0.0185193370499956,-0.1972661904897568,0.0150318641761942,0.628554155577754,0.118709319235188,EWAS-specific
cg02527527,Allergy,chr22,38303310.0,38303311.0,MICALL1,Body,S_Shore,3.23079137198789e-06,0.0191028141730835,0.064455455342578,0.001985434140901,0.420039869369044,0.0618631132834093,EWAS-specific
cg21778518,Allergy,chr1,149153467.0,149153468.0,,,N_Shelf,3.369132210388033e-06,0.0196320798739402,-0.2126425938925636,0.0038388185777555,0.3908019606924637,-0.1297739244906618,EWAS-specific
cg20467412,Allergy,chr19,5799340.0,5799341.0,,,Island,3.5513440214109653e-06,0.0203001514388825,0.190769609814826,6.668040003525071e-05,0.1059042088335145,0.1593652802345856,EWAS-specific
cg10835651,Allergy,chr11,34340108.0,34340109.0,ABTB2,Body,,3.584761586805804e-06,0.0203001514388825,-0.2113795280807753,0.0006030994908375,0.2249338320009656,-0.156706699052671,EWAS-specific
cg09220050,Allergy,chr20,48770642.0,48770643.0,TMEM189;TMEM189;TMEM189;TMEM189-UBE2V1,TSS1500;TSS1500;TSS1500;TSS1500,Island,3.849406318395271e-06,0.0214485578461575,0.1843948742653878,1.0,1.0,0.0,EWAS-specific
cg04867115,Allergy,chr2,20645320.0,20645321.0,,,N_Shore,3.894248015921526e-06,0.0214485578461575,0.2017983475654351,1.178752392575139e-05,0.0557002406641965,0.1854951438074752,EWAS-specific
cg05246110,Allergy,chr11,68238943.0,68238944.0,SAPS3;SAPS3;SAPS3;SAPS3;SAPS3;SAPS3,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,,3.990411223863796e-06,0.0216811983666759,0.1493120595964882,0.0068540203942792,0.4519336665039886,0.0800532841196311,EWAS-specific
cg23837191,Allergy,chr18,77335239.0,77335240.0,,,N_Shore,4.464282425636861e-06,0.0239324823699481,0.1352072956898701,1.0,1.0,0.0,EWAS-specific
cg07379028,Allergy,chr1,149231370.0,149231371.0,,,S_Shore,4.59005745311348e-06,0.0242829742097832,0.2212730306220476,0.157363612384185,0.896255825228675,0.0863697089048935,EWAS-specific
cg06276810,Allergy,chr6,153224221.0,153224222.0,,,,4.6618904810876415e-06,0.0243426968593374,0.2074038027117124,0.0010835201905856,0.358710167770927,-0.141394584292454,EWAS-specific
cg16785502,Allergy,chr4,7666180.0,7666181.0,SORCS2,Body,Island,4.878223301578503e-06,0.025145740127852,-0.2587476112988429,0.0023099536377453,0.339541494019008,-0.1411588481104545,EWAS-specific
cg12777862,Allergy,chr16,31548756.0,31548757.0,,,Island,5.234419236686029e-06,0.0262525944238682,0.1501182951738035,0.019735364524891,0.658273826024715,-0.0896594811672431,EWAS-specific
cg24892069,Allergy,chr10,33562205.0,33562206.0,NRP1;NRP1;NRP1,Body;Body;Body,,5.25307455245065e-06,0.0262525944238682,-0.1315458175149036,0.0007829803994959,0.2428776230340621,-0.0891336418423649,EWAS-specific
cg06169760,Allergy,chr11,291905.0,291906.0,ATHL1,Body,S_Shore,5.288833545570444e-06,0.0262525944238682,0.2131515703092462,0.0020089873837593,0.3270363495587003,0.1339991640203062,EWAS-specific
cg04953061,Allergy,chr14,53620393.0,53620394.0,DDHD1;DDHD1;DDHD1,TSS1500;TSS1500;TSS1500,S_Shore,5.3718300118684736e-06,0.0262783600170997,0.1096549582957254,0.0222645664991893,0.6031409424048967,0.053486919522745,EWAS-specific
cg26310273,Allergy,chr3,55377420.0,55377421.0,,,,5.424740916713383e-06,0.0262783600170997,-0.1941250219190708,0.0002822057227673,0.1738153617879222,-0.1429628172522601,EWAS-specific
cg26566898,Allergy,chr11,117069891.0,117069892.0,TAGLN;TAGLN,TSS200;TSS200,,5.675368278672377e-06,0.0269608749668122,-0.1767084984340722,0.0135923640654327,0.5399614199494964,-0.0898422953168652,EWAS-specific
cg15878619,Allergy,chr6,30687373.0,30687374.0,TUBB,TSS1500,N_Shore,5.6997467385430216e-06,0.0269608749668122,0.0930622619208035,1.0,1.0,0.0,EWAS-specific
cg17364922,Allergy,chr20,61847127.0,61847128.0,YTHDF1,Body,Island,5.778159398413571e-06,0.0270139701939831,0.2564804085574813,1.0,1.0,0.0,EWAS-specific
cg10469507,Allergy,chr16,69569625.0,69569626.0,,,,5.916193371738428e-06,0.0273413816574871,-0.1097303397129185,6.468808263525056e-05,0.1051017763763284,-0.0929293888367584,EWAS-specific
cg11359720,Allergy,chr21,45246441.0,45246442.0,,,Island,6.41855063572798e-06,0.0293259202261887,-0.1965269277999719,0.0001664019911904,0.218643035883743,0.16924080725754,EWAS-specific
cg21221786,Allergy,chr9,126800366.0,126800367.0,,,N_Shelf,6.522090503259483e-06,0.0293655937330579,-0.2193383501448438,1.99627382207625e-05,0.0924279735566068,0.209823711845974,EWAS-specific
cg22445712,Allergy,chr22,50738550.0,50738551.0,PLXNB2,5'UTR,Island,6.573307456923023e-06,0.0293655937330579,0.1960842762189636,0.0199894758250291,0.5885304466315091,0.0995153341744819,EWAS-specific
cg07236114,Allergy,chr11,84254533.0,84254534.0,DLG2;DLG2,Body;Body,,6.840430165018125e-06,0.0302231252167931,0.1299557476882659,1.02634906257129e-06,0.0396575412925761,-0.160655641661265,Common
cg20597569,Allergy,chr15,66399085.0,66399086.0,MEGF11,Body,,7.023254650430536e-06,0.0304165777623734,0.1477145159923012,1.0,1.0,0.0,EWAS-specific
cg09269945,Allergy,chr20,55837692.0,55837693.0,BMP7,Body,N_Shore,7.035515890179056e-06,0.0304165777623734,-0.1905891542390422,0.0001133156212692,0.187517089914159,0.170729364997077,EWAS-specific
cg23314866,Allergy,chr19,48016020.0,48016021.0,NAPA,Body,N_Shore,7.1811525975636046e-06,0.0307159287265107,0.0530150501115495,0.0017541362368309,0.312086116406256,0.02771375498892,EWAS-specific
cg08352148,Allergy,chr12,52948345.0,52948346.0,KRT71,TSS1500,,7.300840029040408e-06,0.0308991531275385,0.1688209084387489,0.0317528948407303,0.714744142987303,-0.0805353899536493,EWAS-specific
cg18322589,Allergy,chr10,123909456.0,123909457.0,TACC2;TACC2,Body;Body,,7.6443513451372e-06,0.0320159767493118,-0.1844222408472708,0.0173646396634492,0.643805029523161,0.104274178508999,EWAS-specific
cg11693285,Allergy,chr10,131927345.0,131927346.0,,,Island,7.782332054628122e-06,0.032234869058874,-0.2039054637790119,0.1097652890480045,0.8139035882690465,-0.0757146630323444,EWAS-specific
cg15905329,Allergy,chr7,134575811.0,134575812.0,CALD1;CALD1;CALD1;CALD1;CALD1,TSS1500;Body;TSS1500;Body;Body,,7.93033611302613e-06,0.032234869058874,-0.1037753409570142,2.9946388275225e-05,0.0815636931758105,-0.0892762104151058,EWAS-specific
cg05669157,Allergy,chr7,72742156.0,72742157.0,TRIM50;FKBP6;FKBP6;FKBP6,TSS200;TSS200;1stExon;5'UTR,Island,7.98838663244088e-06,0.032234869058874,-0.1798608278791875,0.0203602526239168,0.660564023211942,0.0939424245954796,EWAS-specific
cg15800530,Allergy,chr7,76027101.0,76027102.0,ZP3;ZP3;SRCRB4D,5'UTR;1stExon;Body,Island,8.017307869572163e-06,0.032234869058874,-0.2154703268158428,1.0,1.0,0.0,EWAS-specific
cg19623012,Allergy,chr11,116371330.0,116371331.0,,,Island,8.149323615053413e-06,0.0323696026864124,-0.2376884976815158,5.705050789915733e-08,0.0026880868143565,-0.2757160215180283,Common
cg26876242,Allergy,chr5,149115085.0,149115086.0,PPARGC1B,Body,S_Shelf,8.211834559535175e-06,0.0323696026864124,-0.1074125965983104,3.41217058329814e-05,0.116888604977222,0.0876762052447817,EWAS-specific
cg02540736,Allergy,chr14,100774063.0,100774064.0,SLC25A29;MIR345,TSS1500;TSS200,S_Shore,8.347412470029418e-06,0.0325845703123771,0.1266180425366136,0.0110062496033999,0.5122270417320088,0.0700350125035794,EWAS-specific
cg26914237,Allergy,chr11,131557869.0,131557870.0,NTM,Body,N_Shelf,8.476153340190314e-06,0.0327689718161246,0.1769404524418514,2.8552298509025e-06,0.0643559290960587,-0.18715316237845,EWAS-specific
cg16243644,Allergy,chrX,123095766.0,123095767.0,STAG2;STAG2;STAG2;STAG2,5'UTR;5'UTR;5'UTR;5'UTR,S_Shore,8.589288272561556e-06,0.0328901026532927,-0.0394419453375279,0.0013021556705225,0.2885009568892988,-0.0315812907844261,EWAS-specific
cg12543753,Allergy,chr12,6647682.0,6647683.0,,,N_Shore,8.757777890717626e-06,0.0330261046167729,0.0864553960935368,0.0855674360580485,0.7784122829490984,0.0310983459487866,EWAS-specific
cg23344523,Allergy,chr6,160380572.0,160380573.0,,,,8.789087348830043e-06,0.0330261046167729,0.1170131276320163,0.0216389486227922,0.666863229714639,-0.0634153121764163,EWAS-specific
cg11978884,Allergy,chr5,135415819.0,135415820.0,,,N_Shore,9.106253604143006e-06,0.0339010644592903,-0.2007661665049143,2.478692056281315e-05,0.0786791618565259,-0.214748593486057,EWAS-specific
cg26087117,Allergy,chr19,53636229.0,53636230.0,ZNF415;ZNF415;ZNF415;ZNF415,TSS200;TSS200;TSS200;TSS200,Island,9.272942541324603e-06,0.0340531661818987,-0.209389658707961,0.000954858488642,0.262847345559914,-0.1519807604400519,EWAS-specific
cg23958524,Allergy,chr3,9289787.0,9289788.0,SRGAP3;SRGAP3,Body;Body,,9.371631272521789e-06,0.0340531661818987,-0.1723528412277629,0.0006620580228,0.2336490064153107,-0.122208529166106,EWAS-specific
cg21873275,Allergy,chr1,149069813.0,149069814.0,,,,9.40119643588554e-06,0.0340531661818987,-0.2312729525216378,0.0683671524975053,0.7483265410808413,-0.1024137673114998,EWAS-specific
cg03448635,Allergy,chr1,3424354.0,3424355.0,MEGF6,Body,N_Shore,9.643555251406869e-06,0.0346191579081442,0.1601594538674802,0.000288399437263,0.25775621800494,-0.127540413174077,EWAS-specific
cg11608150,Allergy,chr5,135415948.0,135415949.0,,,N_Shore,1.0023054140672957e-05,0.0356630910276443,-0.1700751745465282,5.023969826733155e-05,0.0947703620072349,-0.1918551033812675,EWAS-specific
cg07488327,Allergy,chr10,134853084.0,134853085.0,,,Island,1.0118360406569655e-05,0.035686392063402,-0.1942403642360216,0.0002423546282506,0.245856414457084,0.162934742140259,EWAS-specific
cg24864161,Allergy,chr22,50528282.0,50528283.0,MOV10L1;MOV10L1;MOV10L1,TSS200;TSS200;TSS1500,Island,1.021489023135494e-05,0.0357135657022604,-0.2155409374117043,0.552431322846504,0.989011151290361,0.110348845682487,EWAS-specific
cg04752263,Allergy,chr20,60791717.0,60791718.0,HRH3,Body,Island,1.0466741186644784e-05,0.0362786272581855,-0.2150500000322956,1.62470113900909e-06,0.0544341193742503,0.237076967304281,EWAS-specific
cg08991339,Allergy,chr7,19812327.0,19812328.0,TMEM196;TMEM196,5'UTR;1stExon,N_Shore,1.0732077723142236e-05,0.0368803723233581,0.1947392341424257,0.0004731180736148,0.283740762924701,0.181173223141371,EWAS-specific
cg18383660,Allergy,chr1,32082219.0,32082220.0,HCRTR1,TSS1500,N_Shore,1.087206915380085e-05,0.0370448250541702,0.1223898128539188,0.0857485438719129,0.7787474009397354,0.1205093474646456,EWAS-specific
cg14248367,Allergy,chr9,136114331.0,136114332.0,,,,1.1153692325508191e-05,0.0376850458701493,0.2233730136739182,0.0080406009287397,0.555501807612213,0.152689485251089,EWAS-specific
cg17660703,Allergy,chr19,48964810.0,48964811.0,KCNJ14;KCNJ14;KCNJ14,5'UTR;5'UTR;1stExon,N_Shore,1.1340205246271117e-05,0.0379959246878936,-0.2327954854210498,3.83076988547796e-05,0.0852741441924356,-0.1965965077334858,EWAS-specific
cg11463427,Allergy,chr5,176314493.0,176314494.0,HK3,Body,Island,1.1499671100612198e-05,0.038211791411064,-0.1881783367058419,5.30634976962332e-05,0.14005742993603,0.162727180227374,EWAS-specific
cg26123824,Allergy,chr10,120783201.0,120783202.0,,,,1.203324351281626e-05,0.0395855240649408,-0.1763423646001248,0.0006236625099337,0.302846931843535,0.143955182882476,EWAS-specific
cg07189401,Allergy,chr11,19736333.0,19736334.0,LOC100126784;NAV2;NAV2;NAV2,TSS200;Body;Body;Body,S_Shore,1.2110000497400238e-05,0.0395855240649408,0.1461112397986927,0.0623324677124397,0.792394293908687,0.0664899515708215,EWAS-specific
cg24102479,Allergy,chr1,149259342.0,149259343.0,,,N_Shore,1.222398140765036e-05,0.0396358653923253,-0.2032968456896237,4.59024608616182e-05,0.0923602321754238,-0.1855300251757043,EWAS-specific
cg03327263,Allergy,chr1,6304499.0,6304500.0,HES3,Body,N_Shore,1.2404343415279688e-05,0.0397371669574136,-0.2086930890008637,0.0007742292501399,0.2428179520559631,-0.154847648910885,EWAS-specific
cg15042150,Allergy,chr19,18654681.0,18654682.0,FKBP8,TSS1500,S_Shore,1.2452888422881114e-05,0.0397371669574136,0.2018141063100567,5.376690131092988e-06,0.039483318457477,0.2070452509950098,Common
