CpG_ID,Phenotype,seqnames,start,end,gene_name,gene_region,relation_to_island,P_Beta,FDR_Beta,Effect_Beta,P_haEWAS,FDR_haEWAS,Effect_haEWAS,Group
cg06506598,Intellectual_Disability,chr5,79783889.0,79783890.0,FAM151B;FAM151B,1stExon;5'UTR,Island,1.37790215580022e-06,0.0179276935738172,-0.058268209197342,1.0,1.0,0.0,EWAS-specific
cg04857472,Intellectual_Disability,chr1,199995777.0,199995778.0,NR5A2;NR5A2,TSS1500;TSS1500,,1.932320467892851e-06,0.0228283125458679,0.1308317516598061,4.503498208224649e-05,0.0998664292427455,0.1139497081267183,EWAS-specific
cg20428694,Intellectual_Disability,chr1,54411458.0,54411459.0,LRRC42;HSPB11,TSS1500;TSS200,Island,1.987022885051883e-06,0.0228283125458679,0.1574096023618649,1.0,1.0,0.0,EWAS-specific
cg06674062,Intellectual_Disability,chr7,94285887.0,94285888.0,SGCE;PEG10;PEG10;PEG10;SGCE;PEG10;SGCE,TSS1500;5'UTR;1stExon;1stExon;TSS1500;5'UTR;TSS1500,Island,1.9982467946236923e-06,0.0228283125458679,0.1280528435247469,0.000282169692265,0.1726490190606645,0.0954359381741912,EWAS-specific
cg13889963,Intellectual_Disability,chr8,91094547.0,91094548.0,CALB1,Body,,2.211191156746844e-06,0.0238739595251625,0.128743049035214,1.0,1.0,0.0,EWAS-specific
cg15238694,Intellectual_Disability,chr12,119740840.0,119740841.0,LOC144742,Body,,2.293361298132394e-06,0.0238739595251625,0.2016115259151357,1.36467277878715e-06,0.0145728030063006,-0.207609459521216,Common
cg02196036,Intellectual_Disability,chr13,113410908.0,113410909.0,ATP11A;ATP11A,Body;Body,S_Shore,2.364524533612824e-06,0.0238739595251625,0.0912417101976074,1.04888060367804e-06,0.0142161242866354,-0.0996856750268352,Common
cg18474185,Intellectual_Disability,chr14,105817333.0,105817334.0,PACS2;PACS2,Body;Body,Island,2.395597049650055e-06,0.0238739595251625,-0.1486658249150484,1.16495253812167e-05,0.0394732966075815,0.140496596142075,Common
cg00959118,Intellectual_Disability,chr1,169455055.0,169455056.0,SLC19A2;SLC19A2,5'UTR;1stExon,Island,2.63686815785933e-06,0.0247836019186643,-0.0585995704483671,1.0,1.0,0.0,EWAS-specific
cg27272293,Intellectual_Disability,chr12,76531007.0,76531008.0,,,,2.645610389467813e-06,0.0247836019186643,-0.0501864725022762,0.1157720566426351,0.7602162036497384,-0.0489374157705769,EWAS-specific
cg12817924,Intellectual_Disability,chrX,13588162.0,13588163.0,EGFL6;EGFL6,Body;Body,Island,2.776792308946445e-06,0.0255024416937202,0.1589751150470781,0.0002427732894646,0.1671905078217488,0.0881041226545533,EWAS-specific
cg04320404,Intellectual_Disability,chr16,8963087.0,8963088.0,CARHSP1;CARHSP1,TSS1500;TSS1500,Island,3.2124852776318324e-06,0.0287552136273059,-0.1640529715230861,1.0,1.0,0.0,EWAS-specific
cg17896229,Intellectual_Disability,chr20,5294595.0,5294596.0,PROKR2,1stExon,N_Shore,3.338405404148567e-06,0.0288934398286373,-0.0594261194942821,1.0,1.0,0.0,EWAS-specific
cg25177139,Intellectual_Disability,chr4,87770089.0,87770090.0,SLC10A6,1stExon,,3.4265517554661976e-06,0.0288934398286373,-0.1772440498794168,2.702996302380984e-06,0.0344231905217325,-0.1840914222529731,Common
cg05241355,Intellectual_Disability,chr14,57278351.0,57278352.0,OTX2,TSS1500,N_Shore,3.635409875704076e-06,0.0298735660893141,-0.1883678035496228,0.4359501015491485,0.9227770024578807,-0.0321501008885436,EWAS-specific
cg21654058,Intellectual_Disability,chr17,79640096.0,79640097.0,CCDC137,3'UTR,,4.060876192288745e-06,0.0326097415627277,-0.0683113153182052,6.18843352350642e-06,0.0302884283761461,0.14169062634569,Common
cg07746699,Intellectual_Disability,chr16,1662305.0,1662306.0,IFT140,TSS200,Island,4.107625364707983e-06,0.0326097415627277,0.1547134280132869,1.0,1.0,0.0,EWAS-specific
cg14037413,Intellectual_Disability,chr11,9482594.0,9482595.0,ZNF143;ZNF143,1stExon;5'UTR,Island,4.395642249409056e-06,0.0343092606009592,0.0640464700409171,1.0,1.0,0.0,EWAS-specific
cg21911861,Intellectual_Disability,chr19,39832561.0,39832562.0,SAMD4B,TSS1500,Island,4.468200492021654e-06,0.0343092606009592,-0.0886361732922981,1.0,1.0,0.0,EWAS-specific
cg10419178,Intellectual_Disability,chr11,473674.0,473675.0,PTDSS2,Body,S_Shore,4.601093765674729e-06,0.0343109976133542,0.1520583980138885,1.0,1.0,0.0,EWAS-specific
cg13986498,Intellectual_Disability,chr13,24917418.0,24917419.0,,,S_Shelf,4.6817775418133926e-06,0.0343109976133542,0.0983222305211626,0.012201052917719,0.4646506420700151,0.0673335094850747,EWAS-specific
cg26566046,Intellectual_Disability,chr12,80083628.0,80083629.0,PAWR,Body,Island,4.825643175168664e-06,0.0343109976133542,0.0766972373761012,1.0,1.0,0.0,EWAS-specific
cg11761821,Intellectual_Disability,chr2,97175259.0,97175260.0,NEURL3,TSS1500,S_Shore,4.922091598255059e-06,0.0344099015790788,0.0853407391424432,1.8481153886466187e-05,0.084388219194622,0.0818378471507188,EWAS-specific
cg01249134,Intellectual_Disability,chr18,577110.0,577111.0,,,N_Shelf,5.309260375392162e-06,0.0360407213984102,-0.0625543859814152,1.0,1.0,0.0,EWAS-specific
cg21340621,Intellectual_Disability,chr12,122020166.0,122020167.0,KDM2B,TSS1500,S_Shore,5.424770040512723e-06,0.0362958999116807,0.0518759115350522,3.2144338046737605e-05,0.0894440689866771,0.0485907306803524,EWAS-specific
cg25847506,Intellectual_Disability,chr1,2766579.0,2766580.0,,,,5.669553279905823e-06,0.0365838693184615,0.1272203178863163,9.43274626234157e-06,0.0353621615571446,-0.124099655744097,Common
cg01242903,Intellectual_Disability,chr12,89744877.0,89744878.0,DUSP6;DUSP6,Body;Body,N_Shore,5.72558675790574e-06,0.0365838693184615,-0.1473649516458345,2.6326933440345965e-05,0.0885207113017624,-0.1378702621961203,EWAS-specific
cg25837350,Intellectual_Disability,chr11,61584442.0,61584443.0,FADS1;FADS1,5'UTR;1stExon,Island,6.10349463548968e-06,0.0365838693184615,-0.0595421201688368,1.0,1.0,0.0,EWAS-specific
cg07493876,Intellectual_Disability,chr22,50780859.0,50780860.0,SAPS2,TSS1500,N_Shore,6.262588149507573e-06,0.0365838693184615,-0.1119593864165779,1.0,1.0,0.0,EWAS-specific
cg02368356,Intellectual_Disability,chr5,14498601.0,14498602.0,TRIO,Body,,6.272832515993184e-06,0.0365838693184615,0.1328649635187034,4.30237226948506e-05,0.0679879001584269,-0.130207336127736,EWAS-specific
cg06083525,Intellectual_Disability,chr1,27216957.0,27216958.0,GPN2,TSS200,Island,6.30736003164448e-06,0.0365838693184615,0.1156934363234594,0.2598533921501295,0.8728090240741662,0.0355526849756029,EWAS-specific
cg11638892,Intellectual_Disability,chr5,72112339.0,72112340.0,TNPO1,TSS200,Island,6.311003737831374e-06,0.0365838693184615,0.1022308407901689,1.0,1.0,0.0,EWAS-specific
cg09649852,Intellectual_Disability,chr17,47492116.0,47492117.0,PHB,5'UTR,,6.326537902725264e-06,0.0365838693184615,-0.1767206316193188,1.0,1.0,0.0,EWAS-specific
cg25696485,Intellectual_Disability,chr21,38445943.0,38445944.0,PIGP;PIGP;TTC3;PIGP,TSS1500;TSS1500;5'UTR;TSS1500,Island,6.612566366262845e-06,0.0377715435714661,0.1502968073279963,1.0,1.0,0.0,EWAS-specific
cg16055026,Intellectual_Disability,chr5,87974547.0,87974548.0,LOC645323;LOC645323,Body;TSS1500,N_Shore,6.823405610698054e-06,0.0385062864747044,-0.1314289266021717,0.0002318500517209,0.136183084814301,-0.115821310190992,EWAS-specific
cg15356195,Intellectual_Disability,chr7,5569741.0,5569742.0,ACTB,5'UTR,Island,7.012944896916183e-06,0.0391047651572793,0.1087722650608249,1.0,1.0,0.0,EWAS-specific
cg03271650,Intellectual_Disability,chr10,114135881.0,114135882.0,ACSL5;ACSL5;ACSL5,TSS200;5'UTR;5'UTR,,7.990611675829331e-06,0.0418252218021284,-0.126920208598612,1.5266246795906672e-06,0.028098290540206,-0.1408027002502605,Common
cg05842348,Intellectual_Disability,chr14,37133116.0,37133117.0,PAX9,Body,S_Shore,8.018579414416359e-06,0.0418252218021284,-0.0971991971485207,1.72666660999282e-05,0.0477067438974953,-0.103483165851265,Common
cg17966435,Intellectual_Disability,chr4,667455.0,667456.0,ATP5I,Body,Island,8.176959173316798e-06,0.0418252218021284,-0.170856487309026,0.0002575496650297,0.143101051012308,-0.137412598580627,EWAS-specific
cg04562909,Intellectual_Disability,chr12,114836014.0,114836015.0,TBX5;TBX5;TBX5;TBX5,Body;Body;Body;Body,S_Shore,8.304484133123704e-06,0.0418252218021284,-0.1757009923179701,1.65137233921772e-05,0.0469301374279265,-0.175099648568794,Common
cg19832029,Intellectual_Disability,chr3,38215124.0,38215125.0,OXSR1,Body,,8.481168657822609e-06,0.0422606709447467,0.1723238944083968,0.0031486621428749,0.3304011247260636,0.114959425229822,EWAS-specific
cg27049070,Intellectual_Disability,chr8,22426239.0,22426240.0,SORBS3;SORBS3,Body;Body,S_Shelf,8.909550259838543e-06,0.0439279279553266,-0.1530997767865024,3.16927077124037e-05,0.0595129357229346,0.146187690197276,EWAS-specific
cg07842023,Intellectual_Disability,chr1,2240191.0,2240192.0,SKI,3'UTR,S_Shore,9.15806920150774e-06,0.0446828874100355,-0.1315852526655549,0.0002693460242569,0.1704668683482559,-0.1058864546792166,EWAS-specific
cg04517323,Intellectual_Disability,chr8,98788873.0,98788874.0,LAPTM4B,Body,Island,9.41160341077191e-06,0.045283691153768,0.0969407130235546,0.0062310882920431,0.393858163839136,0.0703465938675982,EWAS-specific
cg26071556,Intellectual_Disability,chr7,1093854.0,1093855.0,C7orf50;C7orf50;C7orf50,Body;Body;Body,N_Shelf,9.487656117758724e-06,0.045283691153768,0.1263857775180263,0.0019078892930878,0.2942241841971316,0.0872752474025746,EWAS-specific
cg09238677,Intellectual_Disability,chr12,8218922.0,8218923.0,C3AR1;C3AR1,1stExon;5'UTR,,9.638233848966758e-06,0.045283691153768,-0.1351351089790306,0.0003392266661103,0.158772195041653,-0.109634624501148,EWAS-specific
cg14841875,Intellectual_Disability,chr1,116916411.0,116916412.0,ATP1A1;ATP1A1,Body;TSS200,Island,1.0271572128998004e-05,0.0471677641281716,0.1162907497046866,0.000427975934188,0.174499797694071,-0.0924172276839944,EWAS-specific
cg02212000,Intellectual_Disability,chr8,63951669.0,63951670.0,GGH,TSS200,Island,1.043591059080819e-05,0.0474571514324197,0.1193885776420827,1.0,1.0,0.0,EWAS-specific
cg06742493,Intellectual_Disability,chr19,13056745.0,13056746.0,RAD23A;RAD23A,1stExon;5'UTR,Island,1.1250650786637662e-05,0.0497141846472075,0.1305980808790433,1.0,1.0,0.0,EWAS-specific
cg21336434,Intellectual_Disability,chr7,54271282.0,54271283.0,HPVC1,TSS1500,,1.3105833596149496e-05,0.0520226782316402,0.1355805716191397,4.62874264840211e-06,0.0254865802631408,0.140735514401698,haEWAS-specific
cg24428042,Intellectual_Disability,chr10,11784408.0,11784409.0,ECHDC3;ECHDC3,1stExon;5'UTR,Island,1.3415000165974394e-05,0.0523622111895076,0.1041615673880878,1.08052413290507e-05,0.0372604096544468,0.105658650012533,haEWAS-specific
cg01538522,Intellectual_Disability,chr20,57463974.0,57463975.0,GNAS;GNAS;GNAS;GNAS,3'UTR;3'UTR;TSS1500;Body,Island,1.4632576242296154e-05,0.0554628644924358,0.0753484537644081,4.03949699989413e-06,0.0241270255217067,-0.117210371667276,haEWAS-specific
cg13422347,Intellectual_Disability,chr19,649039.0,649040.0,RNF126,Body,Island,1.580476589789209e-05,0.0571925580968859,0.1325776541163088,1.45789499472142e-05,0.0446742129365094,-0.136145084773039,haEWAS-specific
cg04828587,Intellectual_Disability,chr4,174251028.0,174251029.0,,,N_Shelf,1.8983062916976483e-05,0.0617464987690661,0.1376150288460097,9.30827111822135e-06,0.0352707407788655,-0.143549145032312,haEWAS-specific
cg01556075,Intellectual_Disability,chr19,7741454.0,7741455.0,C19orf59,TSS1500,,1.984303130468194e-05,0.0626667788356997,-0.1636312665791511,2.38967064996688e-06,0.0182316725908076,-0.170319629331836,haEWAS-specific
cg18072282,Intellectual_Disability,chr22,37976192.0,37976193.0,LGALS2,TSS200,,2.0377364709179057e-05,0.062793251536165,-0.1523750428967475,3.67032333236028e-06,0.0233295454940203,-0.165885640032839,haEWAS-specific
cg03263979,Intellectual_Disability,chr19,33860337.0,33860338.0,,,N_Shelf,2.136977270254127e-05,0.0630396502850505,0.1191354556040117,3.5285591981578e-07,0.0065444373161874,-0.143623908721478,haEWAS-specific
cg09777856,Intellectual_Disability,chr10,71871633.0,71871634.0,H2AFY2,3'UTR,,2.157470517243312e-05,0.0630396502850505,0.1562943999381518,2.633790973511019e-06,0.0344231905217325,0.1667278333433061,haEWAS-specific
cg03715204,Intellectual_Disability,chr6,165715586.0,165715587.0,C6orf118,Body,,2.585537072407965e-05,0.065771674986728,-0.1416902539343815,5.24197491537605e-06,0.0271653015930739,0.152796402136028,haEWAS-specific
cg20471076,Intellectual_Disability,chr12,4920472.0,4920473.0,KCNA6,1stExon,S_Shore,2.6347500817415e-05,0.065771674986728,0.1400256007565885,1.93343991857092e-05,0.0483214628840341,-0.141585316135503,haEWAS-specific
cg10318313,Intellectual_Disability,chr11,3014937.0,3014938.0,NAP1L4,TSS1500,S_Shore,2.6399044596298543e-05,0.065771674986728,-0.0383586141394232,3.69197162199432e-06,0.0233295454940203,0.0482901603687704,haEWAS-specific
cg13598317,Intellectual_Disability,chr9,139238495.0,139238496.0,GPSM1,Body,N_Shore,2.824543171918271e-05,0.0672012433110017,0.1441728884204239,1.53945946044255e-06,0.0150693410306442,-0.164523586822346,haEWAS-specific
cg02699829,Intellectual_Disability,chr19,13216355.0,13216356.0,TRMT1;TRMT1;TRMT1,Body;Body;Body,S_Shore,4.161351864784612e-05,0.0808862941376103,-0.0903504389177732,8.81245013593245e-08,0.003450505059113,-0.135671882266542,haEWAS-specific
cg20885815,Intellectual_Disability,chr2,27478320.0,27478321.0,SLC30A3,Body,,4.6544024822012806e-05,0.0868557861769219,0.145633472908445,2.03136879223148e-05,0.04994750341114,-0.156423061464137,haEWAS-specific
cg08039576,Intellectual_Disability,chr1,43739856.0,43739857.0,,,S_Shore,5.21060467405986e-05,0.091408252205527,0.1110417421622853,2.311673900272937e-06,0.0344231905217325,0.1281978225104156,haEWAS-specific
cg20957542,Intellectual_Disability,chr22,43529321.0,43529322.0,MCAT;MCAT,Body;3'UTR,,5.4145776134860656e-05,0.0923667859853545,-0.1285042259173439,6.017748043200612e-06,0.0488284310606909,-0.1415378093909935,haEWAS-specific
cg11562401,Intellectual_Disability,chr22,49140423.0,49140424.0,FAM19A5;FAM19A5,Body;Body,N_Shore,5.81693426233347e-05,0.0934955415629622,0.1680088685843481,1.27596651213481e-06,0.0145728030063006,-0.173018279545592,haEWAS-specific
cg08066417,Intellectual_Disability,chr16,66413098.0,66413099.0,CDH5,5'UTR,,7.350302078835288e-05,0.1018584420416491,-0.057877452312873,7.00922806234794e-06,0.0320775627875672,0.120843261010168,haEWAS-specific
cg06095433,Intellectual_Disability,chr7,124422126.0,124422127.0,,,,7.757982350622592e-05,0.1033123117320448,0.151819579061651,6.54750931136378e-06,0.0303592499509043,-0.176107931685555,haEWAS-specific
cg03768513,Intellectual_Disability,chr22,24552594.0,24552595.0,CABIN1,Body,Island,8.169080515716854e-05,0.1048307888174557,0.0863680586742079,8.35440054900573e-06,0.034234765576038,0.119955264942644,haEWAS-specific
cg15342134,Intellectual_Disability,chr12,110025893.0,110025894.0,MVK;MVK,Body;Body,,0.0001063320588683,0.1158255334544118,0.1059883421365198,1.40900585146553e-05,0.0439402838956943,-0.121504486321363,haEWAS-specific
cg03794862,Intellectual_Disability,chr7,116960883.0,116960884.0,WNT2;WNT2,Body;Body,N_Shore,0.0001077545501679,0.1165618048677553,0.1343901886694473,1.03261487444272e-05,0.0372604096544468,-0.156101356839502,haEWAS-specific
cg06946814,Intellectual_Disability,chr14,104194561.0,104194562.0,ZFYVE21,Body,Island,0.0001166828460186,0.1204016262295633,0.1032492473196254,1.03218604204201e-05,0.0372604096544468,-0.119691965525345,haEWAS-specific
cg27114644,Intellectual_Disability,chr2,121344729.0,121344730.0,,,Island,0.0001301862973714,0.1236099447483413,-0.0746993804854709,1.0451049127644014e-05,0.065205689735204,-0.0915923626376994,haEWAS-specific
cg09333631,Intellectual_Disability,chr3,44802604.0,44802605.0,KIF15;KIAA1143,TSS1500;Body,N_Shore,0.0001377836673806,0.1253547559317572,0.1567727982230387,4.234594110896772e-06,0.0380194253210295,0.1881159604386832,haEWAS-specific
cg02304427,Intellectual_Disability,chr11,46402548.0,46402549.0,MDK;MDK;MDK,TSS200;TSS1500;TSS1500,N_Shore,0.0001477694263894,0.1265335820767691,-0.1026296489483643,5.09156952533878e-06,0.0270929495748443,-0.1252719936331,haEWAS-specific
cg11327391,Intellectual_Disability,chrX,20161079.0,20161080.0,EIF1AX,TSS1500,S_Shore,0.0001536528550438,0.1294417525662769,-0.1421100745527002,1.103116444854773e-06,0.0277634129634123,-0.1874565806144734,haEWAS-specific
cg00685614,Intellectual_Disability,chr16,89118838.0,89118839.0,,,Island,0.0001664855693951,0.1335120698088013,-0.1182047269055759,9.2701246207804e-06,0.0352707407788655,0.144020924815638,haEWAS-specific
cg17465423,Intellectual_Disability,chr12,54784180.0,54784181.0,ZNF385A;ZNF385A,Body;Body,N_Shore,0.0001724698491625,0.1354729083946383,0.0508907328255315,1.87373387769452e-05,0.0477067438974953,0.0651581394805744,haEWAS-specific
cg11068049,Intellectual_Disability,chr4,1541596.0,1541597.0,,,Island,0.0001903085437538,0.1422539290941863,0.1099862372401433,9.012702996153416e-07,0.0276472174992836,0.1422033102361444,haEWAS-specific
cg19041006,Intellectual_Disability,chr19,57349679.0,57349680.0,PEG3;PEG3;ZIM2;PEG3;PEG3;ZIM2;ZIM2,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,N_Shore,0.0002055233006436,0.1447597959575795,-0.1302944514182427,8.83551990875064e-06,0.034818103743442,0.161507400810367,haEWAS-specific
cg19455335,Intellectual_Disability,chr8,22457658.0,22457659.0,C8orf58,Body,Island,0.0002069006144905,0.1448585735752834,0.0647397213785661,1.4012011624377303e-06,0.0277634129634123,0.0970194067225577,haEWAS-specific
cg04887328,Intellectual_Disability,chr17,16945603.0,16945604.0,MPRIP;MPRIP,TSS1500;TSS1500,Island,0.0002182753998683,0.1473755154298341,0.1037455490960851,5.83051843306929e-06,0.0293519958957574,-0.165058974673421,haEWAS-specific
cg09106984,Intellectual_Disability,chr6,34004360.0,34004361.0,GRM4,Body,S_Shore,0.0002596217494047,0.1577802538400795,-0.1382812450710982,1.74693670487604e-05,0.0477067438974953,0.165461417574341,haEWAS-specific
cg27346806,Intellectual_Disability,chr10,135050758.0,135050759.0,VENTX,TSS1500,Island,0.0002637839045131,0.1577904096766764,-0.1230729395572506,8.39315649081602e-06,0.034234765576038,-0.16286228869668,haEWAS-specific
cg25241964,Intellectual_Disability,chr7,119912723.0,119912724.0,KCND2,TSS1500,N_Shore,0.0002676837789744,0.1585090681638608,-0.1241837255000671,1.53442218645574e-05,0.045232308837464,-0.164757748730933,haEWAS-specific
cg24652281,Intellectual_Disability,chr6,168970774.0,168970775.0,SMOC2;SMOC2,Body;Body,N_Shore,0.0002963045952967,0.1640734017339277,-0.1322850262768262,4.958554619025099e-07,0.0182529354080932,-0.1935977699682975,haEWAS-specific
cg11385906,Intellectual_Disability,chr8,28745680.0,28745681.0,INTS9;INTS9;INTS9,Body;Body;Body,N_Shelf,0.0003388502513955,0.1717688399365867,-0.0918784105251663,3.1783047076382e-06,0.0211323680970464,0.11730406990992,haEWAS-specific
cg23937582,Intellectual_Disability,chr1,10757902.0,10757903.0,CASZ1;CASZ1,5'UTR;5'UTR,Island,0.0003820259076091,0.1797008133306666,0.1127248162253278,3.2952635838054e-06,0.0344231905217325,0.1463188738874601,haEWAS-specific
cg15236513,Intellectual_Disability,chr12,53886743.0,53886744.0,MAP3K12,5'UTR,Island,0.0004008653106406,0.1835301393485759,-0.1033349032391295,7.49383550185692e-06,0.0328424111558274,-0.140100364449344,haEWAS-specific
cg08090128,Intellectual_Disability,chr1,1140044.0,1140045.0,TNFRSF18;TNFRSF18;TNFRSF18,Body;Body;Body,N_Shore,0.0004015710433093,0.1835301393485759,0.1154594081622269,8.89240264280827e-06,0.034818103743442,-0.145111372431362,haEWAS-specific
cg04259001,Intellectual_Disability,chr8,141097242.0,141097243.0,TRAPPC9;TRAPPC9,Body;Body,,0.0004588083609522,0.193421489040361,-0.0719539956430868,5.81080811181943e-06,0.0293519958957574,0.100828983186728,haEWAS-specific
cg26786974,Intellectual_Disability,chr6,39849807.0,39849808.0,DAAM2,Body,,0.0004634955804048,0.1937528038598643,-0.1337224721844249,3.004407501716264e-06,0.0344231905217325,-0.1786847883470571,haEWAS-specific
cg04645342,Intellectual_Disability,chr1,72748124.0,72748125.0,NEGR1,1stExon,N_Shore,0.0004856033016184,0.1970989740453655,0.0867269874465894,2.981552938171921e-07,0.0153141004198778,0.1362060461979951,haEWAS-specific
cg17917922,Intellectual_Disability,chr10,55750870.0,55750871.0,PCDH15;PCDH15;PCDH15;PCDH15;PCDH15;PCDH15;PCDH15;PCDH15;PCDH15;PCDH15;PCDH15;PCDH15,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,,0.0004883788556969,0.1978825783726029,-0.052482282294034,3.8117416474607e-06,0.0233295454940203,0.0944546080200863,haEWAS-specific
cg25397922,Intellectual_Disability,chr4,113431869.0,113431870.0,,,Island,0.000510454984042,0.2002449919852799,-0.0958339624211173,6.387939647065762e-06,0.0489888429891953,-0.1293878068071424,haEWAS-specific
cg10083593,Intellectual_Disability,chr11,66049855.0,66049856.0,CNIH2,Body,Island,0.00052769784706,0.2020753626789084,0.0608523067650683,3.4687283716327256e-06,0.0344231905217325,0.0961069699276356,haEWAS-specific
cg06629086,Intellectual_Disability,chr12,6715057.0,6715058.0,CHD4,Body,N_Shore,0.0007034997834739,0.219032025120712,-0.0640271684828565,2.58683073361175e-06,0.0182316725908076,-0.0898176058948443,haEWAS-specific
cg26314507,Intellectual_Disability,chr15,25902323.0,25902324.0,,,,0.0007157703775112,0.2196047859178696,-0.0654490973561325,3.08824416326419e-07,0.0060459928537184,0.12911990673732,haEWAS-specific
cg19970908,Intellectual_Disability,chr11,45710875.0,45710876.0,,,,0.0007284900618388,0.2201586473968173,-0.114827267410864,2.69607889726948e-06,0.0186290593514584,0.156916671093664,haEWAS-specific
cg19165249,Intellectual_Disability,chr1,1558097.0,1558098.0,MIB2;MIB2;MIB2;MIB2;MIB2;MIB2,Body;Body;Body;5'UTR;Body;Body,N_Shore,0.0007322892893707,0.2202295314109248,0.0689708590548298,1.08313083259964e-05,0.0372604096544468,-0.0928463912590892,haEWAS-specific
cg10982964,Intellectual_Disability,chr5,177714024.0,177714025.0,COL23A1,Body,,0.0007367724257728,0.2203235230524655,0.1208074808589029,1.43127070348143e-05,0.044243088445845,-0.157564641228836,haEWAS-specific
cg00786747,Intellectual_Disability,chr15,102042221.0,102042222.0,,,,0.0007392640827834,0.2203235230524655,-0.0579830018864735,1.27012645920772e-07,0.0034595799139637,-0.107258013650106,haEWAS-specific
